Date;YEAR;MONTH;Season;DAY;ALK;TIC;LAT;LONG;PRESS;Pot_Temp;SAL;pCO2;pHtot;ID_SITE;HEURE;CTD_cast;bouteille;PROF;PROF_NUM;TEMP;qT;S;qS;DOXY_MMKG;qDOXY_MMKG
1998-02-06;1998;2;1;6;2536.2;2243.9;43.4167;7.8667;5;13.795;38.053;342.9215;8.1312;DYFAMED;NA;NA;NA;4.697;NA;13.774;NA;38.0501;2;192.377;2
1998-02-06;1998;2;1;6;2540.5;2246.5;43.4167;7.8667;10;13.769;38.077;341.1971;8.1334;DYFAMED;NA;NA;NA;10.435;NA;13.7483;NA;38.0817;2;191.066;2
1998-02-06;1998;2;1;6;2543.2;2252.3;43.4167;7.8667;20;13.648;38.106;345.3013;8.1291;DYFAMED;NA;NA;NA;19.349;NA;13.6471;NA;38.1057;2;189.085;2
1998-02-06;1998;2;1;6;2539.5;2248.7;43.4167;7.8667;30;13.57;38.108;343.3061;8.1302;DYFAMED;NA;NA;NA;31.631;NA;13.5638;NA;38.1078;2;192.329;2
1998-02-06;1998;2;1;6;2543.2;2251.7;43.4167;7.8667;49;13.509;38.117;342.3027;8.131;DYFAMED;NA;NA;NA;52.029;NA;13.4916;NA;38.1209;2;192.405;2
1998-02-06;1998;2;1;6;2542.6;2254;43.4167;7.8667;70;13.4;38.135;345.2622;8.1269;DYFAMED;NA;NA;NA;72.698;NA;13.3918;NA;38.1391;2;190.066;2
1998-02-06;1998;2;1;6;2542;2254.2;43.4167;7.8667;90;13.321;38.146;345.2514;8.126;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2544.8;2261.2;43.4167;7.8667;110;13.305;38.169;352.761;8.1177;DYFAMED;NA;NA;NA;113.1;NA;13.3652;NA;38.2048;2;194.18;2
1998-02-06;1998;2;1;6;2557.1;2288.7;43.4167;7.8667;150;13.148;38.287;381.1023;8.0895;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2560.2;2292;43.4167;7.8667;200;13.054;38.307;380.8273;8.088;DYFAMED;NA;NA;NA;180.989;NA;13.0609;NA;38.293;2;181.096;2
1998-02-06;1998;2;1;6;2580.8;2315.6;43.4167;7.8667;300;13.368;38.498;399.17;8.0693;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2584.9;2319.6;43.4167;7.8667;400;13.408;38.557;401.0961;8.0638;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2585.1;2319.5;43.4167;7.8667;500;13.397;38.573;400.1781;8.0605;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2588;2320;43.4167;7.8667;600;13.328;38.565;394.8522;8.0617;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2589.2;2318.9;43.4167;7.8667;700;13.278;38.556;389.6173;8.0626;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2585.8;2314.5;43.4167;7.8667;800;13.21;38.541;385.1622;8.0621;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2585.8;2314.3;43.4167;7.8667;1000;13.09;38.513;381.8305;8.057;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2579.2;2309.7;43.4167;7.8667;1251;12.981;38.485;380.6492;8.0467;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2575.5;2307;43.4167;7.8667;1500;12.884;38.461;378.7512;8.0377;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-02-06;1998;2;1;6;2579.3;2310.6;43.4167;7.8667;2000;12.801;38.441;376.296;8.0199;DYFAMED;NA;NA;NA;1979.398;NA;13.0991;NA;38.4409;2;161.354;4
1998-03-16;1998;3;1;16;2562.2;2270;43.4167;7.8667;5;13.394;38.294;346.2996;8.1311;DYFAMED;NA;NA;NA;4.459;NA;13.5029;NA;38.2937;2;205.751;2
1998-03-16;1998;3;1;16;2562.7;2269.9;43.4167;7.8667;9;13.298;38.295;344.0555;8.1334;DYFAMED;NA;NA;NA;12.165;NA;13.2833;NA;38.2948;2;213.65;2
1998-03-16;1998;3;1;16;2564;2275;43.4167;7.8667;20;13.23;38.295;349.4455;8.1275;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2562.8;2279.6;43.4167;7.8667;30;13.13;38.296;357.1181;8.119;DYFAMED;NA;NA;NA;30.196;NA;13.1596;NA;38.299;2;201.096;2
1998-03-16;1998;3;1;16;2566.2;2292.4;43.4167;7.8667;49;13.198;38.335;375.6237;8.1002;DYFAMED;NA;NA;NA;45.03;NA;13.1871;NA;38.3281;2;168.665;2
1998-03-16;1998;3;1;16;2567.2;2287;43.4167;7.8667;70;13.128;38.345;363.6655;8.1113;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2566.8;2287.5;43.4167;7.8667;89;13.106;38.346;364.6899;8.1094;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2571.4;2297.1;43.4167;7.8667;110;13.257;38.402;377.5745;8.0964;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2583.1;2312.2;43.4167;7.8667;129;13.602;38.52;393.9257;8.0816;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2585.5;2316.1;43.4167;7.8667;151;13.601;38.536;397.5063;8.0777;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2586.2;2321.3;43.4167;7.8667;200;13.46;38.546;403.8014;8.07;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2588.2;2320.8;43.4167;7.8667;299;13.449;38.573;399.3135;8.0702;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2588.7;2320.1;43.4167;7.8667;400;13.361;38.565;395.2341;8.0698;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2591.8;2318.6;43.4167;7.8667;500;13.356;38.573;387.2411;8.0735;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2589.4;2314.4;43.4167;7.8667;601;13.32;38.567;382.2713;8.0737;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2587.6;2314.4;43.4167;7.8667;701;13.19;38.536;382.1989;8.0694;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2587.1;2313.9;43.4167;7.8667;801;13.16;38.529;381.139;8.0661;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2584.1;2313.1;43.4167;7.8667;1001;13.025;38.495;380.9988;8.0575;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2581.7;2311.2;43.4167;7.8667;1250;12.928;38.471;378.5372;8.0492;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2580.7;2310.4;43.4167;7.8667;1500;12.858;38.452;376.4487;8.0407;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-03-16;1998;3;1;16;2579.1;2310.2;43.4167;7.8667;1999;12.796;38.438;375.7721;8.0204;DYFAMED;NA;NA;NA;1965.312;NA;13.0923;NA;38.4382;2;161.133;4
1998-04-25;1998;4;2;25;2541.4;2240.5;43.4167;7.8667;5;15.622;38.084;357.8854;8.116;DYFAMED;NA;NA;NA;5.032;NA;15.373;NA;36.05;4;212.892;2
1998-04-25;1998;4;2;25;2543;2241;43.4167;7.8667;9;14.447;38.078;339.1912;8.1358;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2545.1;2247.6;43.4167;7.8667;21;14.101;38.093;341.8559;8.1328;DYFAMED;NA;NA;NA;21.075;NA;14.0492;NA;38.0967;2;246.974;2
1998-04-25;1998;4;2;25;2546.5;2256.1;43.4167;7.8667;30;13.775;38.129;349.0517;8.1252;DYFAMED;NA;NA;NA;31.329;NA;13.7189;NA;38.1572;2;229.78;2
1998-04-25;1998;4;2;25;2558.4;2294.1;43.4167;7.8667;39;13.501;38.232;394.8351;8.0815;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2561.6;2301.8;43.4167;7.8667;50;13.37;38.302;402.8926;8.0739;DYFAMED;NA;NA;NA;51.392;NA;13.3993;NA;38.3166;2;165.203;2
1998-04-25;1998;4;2;25;2565;2307.1;43.4167;7.8667;70;13.363;38.36;408.0456;8.0688;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2570;2312;43.4167;7.8667;90;13.409;38.398;410.4741;8.0664;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2571.3;2316.6;43.4167;7.8667;110;13.381;38.428;417.2469;8.0597;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2574.6;2319.2;43.4167;7.8667;130;13.379;38.457;417.0248;8.0595;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2576.6;2320.3;43.4167;7.8667;150;13.314;38.465;414.6685;8.061;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2589.2;2325.3;43.4167;7.8667;300;13.39;38.562;405.196;8.0649;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2592.5;2324.4;43.4167;7.8667;400;13.361;38.568;397.3182;8.0684;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2591.1;2320.6;43.4167;7.8667;501;13.266;38.55;390.2637;8.0706;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2590.3;2318.3;43.4167;7.8667;600;13.209;38.538;385.8451;8.0705;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2589.1;2315.5;43.4167;7.8667;700;13.198;38.539;382.0687;8.0697;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2587.7;2314.1;43.4167;7.8667;800;13.12;38.52;379.8483;8.0675;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2587.4;2316;43.4167;7.8667;1000;13.039;38.499;381.4829;8.0576;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2583.1;2312.4;43.4167;7.8667;1249;12.931;38.471;378.6228;8.0493;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2582.3;2311.8;43.4167;7.8667;1500;12.838;38.447;376.1591;8.0412;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-04-25;1998;4;2;25;2580.7;2311.7;43.4167;7.8667;2000;12.796;38.438;376.0338;8.0204;DYFAMED;NA;NA;NA;1979.947;NA;13.0932;NA;38.4377;2;160.057;4
1998-05-06;1998;5;2;6;2545.3;2232.2;43.4167;7.8667;5;14.962;38.109;330.5609;8.1452;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2544.6;2233.1;43.4167;7.8667;10;14.608;38.107;327.7718;8.1481;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2547.7;2234.7;43.4167;7.8667;20;14.485;38.102;324.5958;8.1517;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2553.1;2246.5;43.4167;7.8667;30;13.647;38.157;324.1984;8.1527;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2555.2;2260.9;43.4167;7.8667;40;13.474;38.2;341.3242;8.134;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2557.9;2276.1;43.4167;7.8667;50;13.369;38.234;361.1515;8.1135;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2564.3;2291.6;43.4167;7.8667;70;13.2;38.323;376.8846;8.0979;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2572.1;2304.5;43.4167;7.8667;110;13.205;38.397;389.0733;8.0856;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2577.4;2313.3;43.4167;7.8667;130;13.26;38.433;398.426;8.0767;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2580.4;2316.6;43.4167;7.8667;150;13.338;38.471;401.5287;8.0734;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2586.9;2321.4;43.4167;7.8667;201;13.383;38.524;401.3042;8.0723;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2590.6;2320.8;43.4167;7.8667;300;13.413;38.574;394.8883;8.0745;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2593;2321.2;43.4167;7.8667;500;13.295;38.56;389.005;8.072;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-05-06;1998;5;2;6;2590.1;2314.9;43.4167;7.8667;600;13.25;38.553;380.8276;8.0752;DYFAMED;NA;NA;NA;555.031;NA;13.3704;NA;38.5592;2;175.807;2
1998-05-06;1998;5;2;6;2587.4;2313.9;43.4167;7.8667;700;13.191;38.54;381.6608;8.0699;DYFAMED;NA;NA;NA;652.632;NA;13.3247;NA;38.548;2;179.878;2
1998-05-06;1998;5;2;6;2587.1;2314.4;43.4167;7.8667;800;13.125;38.524;381.4177;8.0659;DYFAMED;NA;NA;NA;762.26;NA;13.2817;NA;38.5344;2;181.166;2
1998-05-06;1998;5;2;6;2586.4;2316.7;43.4167;7.8667;1000;13.036;38.501;384.258;8.0548;DYFAMED;NA;NA;NA;956.027;NA;13.1834;NA;38.5029;2;184.12;2
1998-05-06;1998;5;2;6;2588.1;2321.5;43.4167;7.8667;1250;12.927;38.473;387.4677;8.0416;DYFAMED;NA;NA;NA;1212.02;NA;13.1094;NA;38.4735;2;186.823;2
1998-05-06;1998;5;2;6;2579.8;2313.9;43.4167;7.8667;1500;12.836;38.448;383.7775;8.0335;DYFAMED;NA;NA;NA;1467.444;NA;13.0751;NA;38.4538;2;188.758;2
1998-05-06;1998;5;2;6;2580.9;2316;43.4167;7.8667;2000;12.789;38.438;383.4266;8.0132;DYFAMED;NA;NA;NA;1966.126;NA;13.0897;NA;38.4389;2;193.495;2
1998-06-16;1998;6;2;16;2537.5;2219.9;43.4167;7.8667;5;17.75;38.074;361.573;8.1109;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2539.1;2220.1;43.4167;7.8667;10;17.654;38.074;358.3404;8.1141;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2546;2226.5;43.4167;7.8667;20;14.747;38.142;318.7148;8.1578;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2549.5;2234.2;43.4167;7.8667;30;14.049;38.163;316.2749;8.1609;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2552.8;2253.1;43.4167;7.8667;40;13.691;38.18;335.2664;8.1401;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2552.5;2275.2;43.4167;7.8667;50;13.394;38.211;367.5382;8.1064;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2555.5;2284.7;43.4167;7.8667;70;13.314;38.241;378.8377;8.0949;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2556.8;2289.6;43.4167;7.8667;90;13.211;38.287;384.4745;8.0887;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2565.1;2302.2;43.4167;7.8667;110;13.311;38.352;397.2114;8.077;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2567.3;2305.1;43.4167;7.8667;130;13.23;38.372;397.9527;8.0758;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2573.6;2311.6;43.4167;7.8667;150;13.31;38.428;402.0626;8.072;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2579.3;2316.7;43.4167;7.8667;200;13.419;38.507;405.0893;8.0678;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2586.8;2320.5;43.4167;7.8667;300;13.439;38.564;400.729;8.0686;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2588.8;2319.7;43.4167;7.8667;401;13.404;38.574;395.14;8.0698;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2589;2316;43.4167;7.8667;601;13.257;38.551;384.5743;8.0714;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2588.1;2314.1;43.4167;7.8667;701;13.214;38.544;381.3737;8.0702;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2588.7;2315.6;43.4167;7.8667;804;13.179;38.536;382.1449;8.0653;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2580.5;2310.7;43.4167;7.8667;1249;12.929;38.472;379.4917;8.0481;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2580.2;2310.4;43.4167;7.8667;1499;12.855;38.452;377.1599;8.04;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-06-16;1998;6;2;16;2580;2307.7;43.4167;7.8667;2000;12.793;38.438;369.932;8.0263;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2557.7;2204.3;43.4167;7.8667;5;25.115;38.261;426.5194;8.0495;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2552.2;2207.9;43.4167;7.8667;10;23.513;38.186;413.1812;8.0613;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2556.9;2224.3;43.4167;7.8667;20;15.197;38.2;309.7708;8.1691;DYFAMED;NA;NA;NA;14.864;NA;19.1331;NA;38.2033;2;201.738;2
1998-08-19;1998;8;3;19;2557.6;2261.7;43.4167;7.8667;30;14.109;38.23;349.0811;8.1265;DYFAMED;NA;NA;NA;25.15;NA;14.6437;NA;38.2229;2;212.203;2
1998-08-19;1998;8;3;19;2564.6;2287.7;43.4167;7.8667;40;13.625;38.266;375.8807;8.1003;DYFAMED;NA;NA;NA;35.276;NA;13.8122;NA;38.2529;2;186.901;2
1998-08-19;1998;8;3;19;2564;2306.1;43.4167;7.8667;49;13.404;38.303;407.9503;8.0697;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2565.4;2313;43.4167;7.8667;70;13.255;38.352;417.2506;8.0606;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2566.5;2309.5;43.4167;7.8667;90;13.237;38.38;408.2178;8.068;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2575.9;2314.3;43.4167;7.8667;110;13.247;38.41;402.4144;8.0737;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2573.2;2319.9;43.4167;7.8667;129;13.278;38.444;418.9411;8.0576;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2583.4;2322.5;43.4167;7.8667;202;13.379;38.523;409.1086;8.0647;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2586.9;2318.8;43.4167;7.8667;500;13.309;38.56;394.3415;8.0662;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2589.9;2317.1;43.4167;7.8667;599;13.247;38.549;385.0171;8.0712;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2588.6;2320.3;43.4167;7.8667;699;13.18;38.534;391.2868;8.061;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2586.8;2315.5;43.4167;7.8667;800;13.138;38.524;384.0836;8.0633;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2586.1;2314.8;43.4167;7.8667;1000;13.038;38.499;381.2793;8.0576;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2579.6;2313;43.4167;7.8667;1249;12.936;38.473;385.2015;8.0425;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2581.3;2310.6;43.4167;7.8667;1500;12.862;38.454;375.9857;8.0412;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-08-19;1998;8;3;19;2580.3;2306.2;43.4167;7.8667;2000;12.799;38.438;366.9663;8.0293;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2557.8;2206.1;43.4167;7.8667;5;21.235;38.277;367.673;8.1049;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2557.3;2219;43.4167;7.8667;10;18.412;38.211;346.0265;8.1284;DYFAMED;NA;NA;NA;9.153;NA;19.4532;NA;38.2411;2;186.919;2
1998-09-04;1998;9;3;4;2559.3;2241.5;43.4167;7.8667;20;14.364;38.232;320.0834;8.1581;DYFAMED;NA;NA;NA;15.493;NA;16.2618;NA;38.2192;2;200.378;2
1998-09-04;1998;9;3;4;2561.1;2265.6;43.4167;7.8667;30;13.889;38.231;347.4132;8.1288;DYFAMED;NA;NA;NA;26.876;NA;14.0366;NA;38.2339;2;190.113;2
1998-09-04;1998;9;3;4;2561.7;2293.2;43.4167;7.8667;40;13.454;38.279;387.6066;8.0886;DYFAMED;NA;NA;NA;35.915;NA;13.6436;NA;38.2557;2;169.125;2
1998-09-04;1998;9;3;4;2567.4;2308.4;43.4167;7.8667;50;13.318;38.315;405.4348;8.0724;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2565.6;2303.1;43.4167;7.8667;69;13.177;38.333;395.8253;8.0801;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2568.8;2310;43.4167;7.8667;90;13.222;38.386;405.1588;8.0711;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2573.9;2317.8;43.4167;7.8667;109;13.285;38.433;413.5688;8.0634;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2576.5;2319;43.4167;7.8667;129;13.318;38.459;412.3242;8.064;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2580.3;2321.2;43.4167;7.8667;149;13.366;38.492;411.3937;8.0645;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2581.8;2318.5;43.4167;7.8667;199;13.392;38.532;404.2713;8.0689;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2587.5;2322.9;43.4167;7.8667;299;13.395;38.564;403.4471;8.0663;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2589.7;2321.7;43.4167;7.8667;399;13.327;38.56;396.0314;8.0692;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2589;2318.6;43.4167;7.8667;499;13.28;38.555;390.1336;8.0704;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2590.5;2318.4;43.4167;7.8667;599;13.282;38.561;387.1654;8.0693;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2587.2;2318.6;43.4167;7.8667;700;13.168;38.532;390.0996;8.0618;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2586.3;2315.1;43.4167;7.8667;798;13.123;38.522;383.8618;8.0635;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2582.1;2316;43.4167;7.8667;1000;13.029;38.499;389.5307;8.0491;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2583;2312.6;43.4167;7.8667;1250;12.917;38.47;378.8912;8.049;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2582.7;2313;43.4167;7.8667;1500;12.841;38.45;377.7845;8.0397;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-09-04;1998;9;3;4;2578.3;2311.5;43.4167;7.8667;2004;12.792;38.439;379.2692;8.0167;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-10-10;1998;10;4;10;2549.3;2221;43.4167;7.8667;5;17.736;38.159;348.7099;8.1252;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-10-10;1998;10;4;10;2540.5;2220.6;43.4167;7.8667;10;17.489;38.134;355.4195;8.1172;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
1998-10-10;1998;10;4;10;2550;2232.7;43.4167;7.8667;20;16.957;38.152;354.4962;8.1193;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
