sampling_date,depth,CSC_flag,salinity,temperature,HCO3,CO3,pH_insi,ta,dic,OmegaCalcite,OmegaAragonite,pCO2,fCO2
2011-01-04,1,15,37.75,14.09,0.00201764607046038,2.12883735906618e-4,NA,2545.0089,2243.24856,4.9780369666989,3.200239178469332,336.61259329644,335.3824821325448
2011-01-04,50,15,37.88,14.12,0.00203129001355661,2.0982076664981307e-4,NA,2551.21014,2254.20075,4.859643862002803,3.126401859460395,347.00913286843394,345.7414980842241
2011-01-11,1,15,37.62,13.6,0.00202524546428638,2.113648247221028e-4,NA,2548.75965,2249.39979,4.947318544812637,3.1770016011625972,333.17695181135343,331.95178020433247
2011-01-11,50,15,37.78,13.8,0.00202394468531779,2.1101272700672796e-4,NA,2547.0092999999997,2247.79947,4.8906915174810015,3.144095613007063,336.9197809979927,335.6839940015874
2011-01-18,1,15,37.46,13.3,0.00202107692087242,2.13975777569874e-4,NA,2550.8600699999997,2247.5494200000003,5.014265593121338,3.2176751397115906,322.24673379853994,321.0572267175145
2011-01-18,50,15,37.76,13.74,0.00202579646734447,2.114815579667681e-4,NA,2549.90988,2250.09993,4.902248530799916,3.1510968262372185,335.7321260322143,334.4997553987678
2011-01-25,1,15,37.85,13.34,0.00204133504466968,2.0550786204430384e-4,NA,2550.81006,2260.2019499999997,4.80249873650765,3.082819752836438,345.67200506576773,344.3966469375565
2011-01-25,50,15,38.17,13.54,0.00206775295284253,2.0046585857295393e-4,NA,2564.81286,2282.35638,4.633187823845945,2.9776062781847856,368.755476202877,367.3983834305436
2011-02-01,1,15,37.99,13.425,0.00204359524688013,2.063274180478774e-4,NA,2555.11092,2263.30257,4.816754949367728,3.0927497087837534,347.40006301601443,346.1197159663301
2011-02-01,50,15,37.99,13.42,0.00203735879956951,2.0791839659411415e-4,NA,2553.11052,2258.4516000000003,4.811686755741553,3.091279990738802,342.0113717825547,340.75081185441036
2011-02-08,1,15,37.96,13.26,0.00203431796943615,2.0983327608632677e-4,NA,2554.61082,2257.151339999999,4.899788597366503,3.1449629265074113,335.7580679629146,334.5180353628788
2011-02-08,50,15,38.02,13.4,0.00203501713079117,2.086863306059801e-4,NA,2552.76045,2256.80127,4.828419778314134,3.101954835773115,339.86983987434064,338.61685634988476
2011-02-15,1,15,37.7,13.38,0.0020201752817747,2.0700527094764864e-4,NA,2533.7066400000003,2240.14794,4.8426382970779125,3.1085503659302995,335.6697842833576,334.43197482284995
2011-02-15,50,15,38.07,13.54,0.00203592929001681,2.092622410754596e-4,NA,2555.0109,2258.3015699999996,4.839987306674188,3.110353079865727,341.7610903090664,340.5033793491652
2011-02-22,1,15,37.88,13.1,0.0020366417831632,2.0566178692000997e-4,NA,2546.85927,2255.55102,4.805258982208913,3.0831586507010664,340.2934377997997,339.0340785435691
2011-02-22,50,15,38.02,13.39,0.00203768906061935,2.072939879303054e-4,NA,2552.0103,2258.20155,4.796206083755107,3.0811971870193555,342.8953546484022,341.63105162700015
2011-03-01,1,15,38.05,13.38,0.00203876553820422,2.080785404914997e-4,NA,2554.81086,2260.05192,4.85557739579697,3.1174927832940473,342.57066651081226,341.30739995527284
2011-03-01,50,15,38.05,13.37,0.00203603683609282,2.0838452658203664e-4,NA,2553.1105199999997,2257.55142,4.820401397328199,3.096664891726171,340.44761189697095,339.19201706956983
2011-03-15,1,15,38.02,13.12,0.00203600320171787,2.0872216457040453e-4,NA,2553.76065,2257.80147,4.871877346367129,3.126271775599696,336.36763035884525,335.1231230360458
2011-03-15,50,15,38.02,13.1,0.00203786449254583,2.0876505349342876e-4,NA,2555.81106,2259.70185,4.830299409520313,3.101291122722545,336.0604445872686,334.81675655895054
2011-03-22,1,15,37.23,13.72,0.00203793656483616,2.0806268377947717e-4,NA,2552.3603700000003,2259.1017299999994,4.883467362703153,3.135875900503089,341.84458217429534,340.58944642620065
2011-03-22,50,15,37.98,13.13,0.00203373023598401,2.086461160162786e-4,NA,2551.5101999999997,2255.40099,4.828920296320941,3.100524243087883,335.072271252557,333.8327166322919
2011-03-29,1,15,37.41,13.65,0.0020117656534766,2.155363080368685e-4,NA,2545.25895,2239.64784,5.052468120435981,3.2443791608623394,321.7359968179577,320.5536648355486
2011-03-29,50,15,37.92,13.26,0.00203989682605841,2.0430938870180817e-4,NA,2546.90928,2257.60143,4.730555684250703,3.0380569199671124,345.88479756878365,344.6073504618742
2011-04-05,1,15,37.3,14.99,0.00202450161746696,2.1413294362527125e-4,NA,2553.26055,2251.4502,5.023608177547299,3.234721850410432,347.7038746444819,346.44765195626036
2011-04-05,50,15,37.99,13.38,0.00203759306295728,2.0804700812193156e-4,NA,2553.66063,2258.80167,4.814667236920948,3.092944264988202,341.2556105997094,339.99719526559346
2011-04-19,1,15,37.64,15.72,0.00200485667646782,2.2329357061364252e-4,NA,2556.31116,2240.39799,5.225910796271336,3.371249624180044,340.2887526997423,339.0706326039607
2011-04-19,50,15,38,13.51,0.00203763176321773,2.0845683340597464e-4,NA,2554.61082,2259.25176,4.823793805868581,3.099641693560475,342.69236761049376,341.43074570059235
2011-04-26,1,15,37.79,15.57,0.00201661974545497,2.18305027824938e-4,NA,2556.1111199999996,2247.59943,5.103406034992495,3.29143498488889,350.8727272378441,349.6143224030459
2011-04-26,50,15,38.02,14.98,0.00202134102218266,2.147011025954808e-4,NA,2553.0105000000003,2248.89969,4.968013533956243,3.202246657990851,350.1436838140733,348.8784826068677
2011-05-03,1,15,37.78,16.64,0.00201590961319708,2.1980572196382656e-4,NA,2558.36157,2248.4996100000003,5.139669133038531,3.322907508448945,365.2561679128513,363.9637152344944
2011-05-03,50,15,37.92,15.69,0.00201469696306727,2.184306906650661e-4,NA,2554.91088,2245.79907,5.058707794896504,3.265641390423983,352.2947310130945,351.03313875694465
2011-05-10,1,15,37.81,17.83,0.00200904520416862,2.235824199124111e-4,NA,2560.1119200000003,2245.34898,5.228431441610472,3.3899756597678885,376.26383591136965,374.95215567023143
2011-05-10,50,15,38.02,14.16,0.00202386510101294,2.12786996895815e-4,NA,2551.36017,2249.4998100000003,4.923346369427997,3.16789891962255,341.2725839787434,340.02654681840943
2011-05-17,1,15,37.72,18.31,0.00202056191098515,2.196597212834302e-4,NA,2561.46219,2253.40059,5.14117293164263,3.3371491620073845,394.97750296031586,393.6087990379151
2011-05-17,50,15,38,15.44,0.00200871710808474,2.1910590689544512e-4,NA,2551.0601100000003,2240.34798,5.071063202200199,3.2719401502222643,345.78994501305056,344.5477364178298
2011-05-24,1,15,37.89,19.53,0.0019999400034618,2.265616539189229e-4,NA,2557.66143,2239.29777,5.2985274110238585,3.4503478227618887,397.24081038493017,395.88503294632545
2011-05-24,50,15,38.03,14.55,0.00203538102181518,2.077302469396616e-4,NA,2550.15993,2256.50121,4.806127125463393,3.0950454727423145,359.9486162767874,358.64085928525583
2011-05-31,1,15,37.92,19.93,0.00199803685446681,2.2654970205563408e-4,NA,2555.66103,2237.4474,5.298090712831511,3.4537399068729515,403.7596510131907,402.3884448269414
2011-05-31,50,15,38.03,14.77,0.00201829228715275,2.1387690930501873e-4,NA,2548.25955,2244.9989100000003,4.948448712692631,3.1882023124645573,347.1961263415008,345.9382354740071
2011-06-07,1,15,37.78,20.38,0.00200188154488164,2.2021425507162364e-4,NA,2543.85867,2235.447,5.157095941413146,3.365540721775396,424.0447033955054,422.6125878355591
2011-06-07,50,15,38.03,14.95,0.00201542730014763,2.1734875466683092e-4,NA,2553.66063,2245.39899,5.028886524220228,3.2412898050225536,343.4625617213258,342.221039150692
2011-06-14,1,15,37.95,21.2,0.00199380079157221,2.257700963002661e-4,NA,2549.15973,2232.69645,5.282709409153502,3.4555679612490224,426.6495055962844,425.2231276183357
2011-06-14,50,15,38.05,14.13,0.0020269888595651,2.1149516739298076e-4,NA,2551.31016,2251.4502,4.892380487096138,3.147826535959076,344.16139019108914,342.9043221052454
2011-06-21,1,15,37.89,21.51,0.00199730208903852,2.2465161741491745e-4,NA,2549.5598099999997,2235.2469599999995,5.260298571534507,3.4437234767943834,435.57268824801974,434.1220230011336
2011-06-21,50,15,37.99,16.15,0.00200850291336562,2.187160727364466e-4,NA,2549.45979,2239.89789,5.063222297191832,3.2720925219807175,357.4815258342299,356.20876298487957
2011-07-05,1,15,37.84,24.5,0.00198606330859888,2.2775654425397012e-4,NA,2544.75885,2227.4454,5.3498309964928374,3.5327721139055064,482.4928679875597,480.94367743431377
2011-07-05,50,15,38.02,14.61,0.00202200350369341,2.099082672240945e-4,NA,2542.45839,2244.9989100000003,4.856902258171371,3.1281280087093832,352.4302315374509,351.15077554446725
2011-07-12,1,15,37.98,25.27,0.00197595642598808,2.3241587744254828e-4,NA,2545.95909,2221.79427,5.457311464047693,3.612625015814992,484.9251898584176,483.38270171062175
2011-07-12,50,15,38,15.72,0.00200957444151008,2.1573757342401904e-4,NA,2543.70864,2238.09753,4.99338504853172,3.2238355823739493,355.9429526321366,354.66877369179446
2011-07-19,1,15,38.01,20.26,0.00198790586394493,2.2689270212470947e-4,NA,2546.70924,2227.59543,5.303235893857688,3.460306829379732,405.6087536458332,404.2368913828705
2011-07-19,50,15,38.02,14.87,0.00201755444077286,2.123117764772621e-4,NA,2543.70864,2242.79847,4.912656393728975,3.1658088634163706,351.01079197403374,349.7406867991184
2011-07-26,1,15,38.03,23.58,0.00196931372393027,2.358062211210898e-4,NA,2548.4095799999996,2217.89349,5.524603260716171,3.6386071429910896,442.2590794825211,440.8231021279787
2011-07-26,50,15,37.99,15.82,0.0020060196571427,2.1635593651425351e-4,NA,2541.65823,2235.0969299999997,5.008182805754923,3.234099121673974,355.1906035766892,353.9207237069515
2011-08-02,1,15,37.99,23.82,0.00197859038077816,2.3115448604340075e-4,NA,2546.10912,2222.9445,5.418750779410345,3.571341982277402,459.7424663025929,458.2540645675684
2011-08-02,50,15,38,14.91,0.00201874706909167,2.1070088182663507e-4,NA,2540.95809,2242.49841,4.87612600817798,3.1425061413487727,354.60748214252453,353.32500800371844
2011-08-09,1,15,38.03,21.72,0.00198205120103672,2.285010721303867e-4,NA,2544.20874,2223.4946099999997,5.345048823907207,3.501561341465266,426.7802534310188,425.3625596515817
2011-08-09,50,15,38,14.94,0.00201409693550848,2.1203639290976004e-4,NA,2539.65783,2239.04772,4.907052409153593,3.16264316811639,351.228003309508,349.95823903488053
2011-08-16,1,15,38.11,24.18,0.00194213277638486,2.4869257477556103e-4,NA,2552.8104599999997,2202.74046,5.825915713222684,3.8441283581117056,419.1015015652261,417.7506862725601
2011-08-16,50,15,37.98,15.46,0.00201375892766902,2.109114924334601e-4,NA,2536.35717,2237.74746,4.882153827743521,3.150157360424366,361.20727645408914,359.9099890487542
2011-08-23,1,15,38.11,25.91,0.00200208071085425,2.2034058732042333e-4,NA,2542.35837,2237.1473399999995,5.171728062846579,3.430740087111526,540.9136596582885,539.2062762358746
2011-08-23,50,15,37.98,15.41,0.00199474259251283,2.2339850333094615e-4,NA,2547.80946,2230.24596,5.171153149960212,3.336260908317829,333.85483446942266,332.65506195635686
2011-08-30,1,15,38.19,24.46,0.0019835259175459102,2.3413983659586636e-4,NA,2558.0115,2230.9461,5.482737434800096,3.620929530728833,470.65262496650865,469.1407349046146
2011-08-30,50,15,37.99,15.35,0.00201388050820704,2.1250643561933908e-4,NA,2540.35797,2239.34778,4.91860818116672,3.172923247024801,356.84136607908476,355.5579807096305
2011-09-06,1,15,38.25,24.48,0.00198055456283537,2.3402754307883916e-4,NA,2554.9608900000003,2227.84548,5.477334266271267,3.6177088803773665,470.43668626696257,468.92585847631824
2011-09-06,50,15,37.97,16.14,0.00199289074731572,2.1968210032027364e-4,NA,2536.7572499999997,2224.99491,5.0863384281678785,3.286919105891958,350.0976004005195,348.85097998567227
2011-09-13,1,15,38.25,25.15,0.00197366275608451,2.3755536332485815e-4,NA,2556.46119,2224.34478,5.563881900482399,3.682436049961209,473.50039233166353,471.99206736161955
2011-09-13,50,15,37.98,15.41,0.00201046958330257,2.1250038776738704e-4,NA,2537.0073,2235.89709,4.918887249406515,3.1735071011664457,356.53283542376727,355.2515330277583
2011-09-27,1,15,38.21,22.81,0.00197410479756752,2.3657743418791608e-4,NA,2555.56101,2223.34458,5.530319232812085,3.634566751984734,430.1474626744731,428.73759695868495
2011-09-27,50,15,37.98,15.35,0.00200816302548483,2.1345565020259856e-4,NA,2537.10732,2234.4468,4.9409454259813765,3.1873149463933377,353.1677884472682,351.8976203021862
2011-10-04,1,15,38.23,22.9,0.00197727835835969,2.3675001872475805e-4,NA,2559.0117,2226.7452599999997,5.5338273270235065,3.6378619000055754,433.0619573867142,431.644100152137
2011-10-04,50,15,37.98,15.86,0.0020222997021258,2.095975912030624e-4,NA,2541.2081399999997,2245.24896,4.852149423817652,3.133603902250516,373.21211910336433,371.8784557182496
2011-10-11,1,15,38.2,21.2,0.00197658407214541,2.3808275638641864e-4,NA,2562.26235,2226.9453,5.559318269073796,3.6370371308883183,399.64990828234227,398.3138363200116
2011-10-11,50,15,37.98,15.53,0.00202697235787242,2.081372181636112e-4,NA,2542.40838,2248.54962,4.818000633191796,3.1092473322855216,372.010949224017,370.6760262014327
2011-10-18,1,15,38.18,20,0.0019771406861952,2.3695363165559397e-4,NA,2560.7120400000003,2226.19515,5.529981291414468,3.606112402285099,381.1685472961302,379.8752194968789
2011-10-18,50,15,38.11,18,0.00199174000805806,2.2114161171221913e-4,NA,2538.35757,2225.59503,5.117988546290414,3.3222532902742663,378.48416656989747,377.1675472339781
2011-10-26,1,15,38.18,19.12,0.00198728092520237,2.2809285907136263e-4,NA,2549.9098799999997,2227.89549,5.320996479862968,3.461891278340057,384.91153048848497,383.59113203695176
2011-10-26,50,15,38.24,18.9,0.00198399248379835,2.3287854001858145e-4,NA,2558.5116,2229.04572,5.386437117483126,3.50462679269656,372.06579653725856,370.7859792363904
2011-11-02,1,15,38.23,19.39,0.00198618477704299,2.312619050735055e-4,NA,2556.31116,2229.84588,5.393392269490567,3.5115255033574515,384.1322680769882,382.8189647302037
2011-11-02,50,15,38.23,18.88,0.00198363368100317,2.3300394370804651e-4,NA,2558.46159,2228.79567,5.389710540873221,3.5065606815671693,371.3280325566617,370.05043557076544
2011-11-10,1,15,37.85,18.45,0.00198964786191227,2.2840763594576368e-4,NA,2552.71044,2230.39599,5.340799030168414,3.468228008967026,371.5842415317165,370.2988850871848
2011-11-10,50,15,38.09,18.83,0.00199545890281437,2.2646577939626893e-4,NA,2554.0607099999997,2234.5468199999996,5.244162369560175,3.411181482098454,384.66705753631936,383.3427210653303
2011-11-22,1,15,38.13,18.12,0.00198544767011845,2.3021855221543272e-4,NA,2553.6606299999994,2227.84548,5.3707350894964465,3.4853722071294957,363.8649973576759,362.6011523248147
2011-11-29,1,15,38.08,17.81,0.00198770261818941,2.2988714955088935e-4,NA,2555.11092,2229.74586,5.364594532048657,3.4786426150660827,359.8721597906747,358.6173307226595
2011-11-29,50,15,38.08,17.81,0.00199122892758651,2.274553885004781e-4,NA,2552.9104800000005,2230.99611,5.264907985783507,3.4159776920104172,364.4815991324388,363.2106909988965
2011-12-06,1,15,38.09,17.55,0.00199233106997875,2.276295999680115e-4,NA,2554.36077,2232.24636,5.311122107210531,3.441811180393005,361.02330232600946,359.7603505154862
2011-12-06,50,15,38.09,17.54,0.00198833779667587,2.295432518058904e-4,NA,2555.26095,2229.9959099999996,5.3122338547136385,3.4444429772470744,355.90092092960515,354.65573953839595
2011-12-13,1,15,38.1,17.28,0.00199645625916737,2.263336298698257e-4,NA,2555.41098,2235.14694,5.280128310497301,3.4195216127077797,360.3223187558365,359.05754431230804
2011-12-13,50,15,38.1,17.28,0.00199693431473923,2.2621121982358293e-4,NA,2555.76105,2235.49701,5.234198700526433,3.391742479104708,360.1597403898864,358.8955368444348
2011-12-19,1,15,38.08,15.34,0.00201670179918537,2.1762106885862392e-4,NA,2555.21094,2247.04932,5.076399894778412,3.27288836935188,350.4593252046967,349.1987423332015
2011-12-19,50,15,38.05,15.1,0.00202147767690625,2.147358690270696e-4,NA,2553.21054,2249.09973,4.967798323516429,3.2029981789823445,352.25228844847146,350.98139860713695
2012-01-03,1,15,38.09,15.07,0.00201486023489599,2.1784825752002603e-4,NA,2554.21074,2245.34898,5.081307847238706,3.274124549256584,345.3015186355802,344.0552425189958
2012-01-10,1,15,38.09,15.11,0.00204398414846015,2.0889479742371703e-4,NA,2560.86207,2266.4532,4.872468026508687,3.1398341806967185,371.2557661760307,369.9164553386508
2012-01-10,50,15,38.09,15.13,0.0020489315019504902,2.067049395225754e-4,NA,2560.5620099999996,2269.4037900000003,4.780609099330592,3.082575007599328,376.7633697439874,375.4045261093423
2012-01-17,1,15,38.1,14.8,0.00201934379090654,2.1573422518882427e-4,NA,2553.6606300000003,2247.84948,5.031651844619966,3.2402429080961888,346.06915721827227,344.8158278533134
2012-01-17,50,15,38.1,14.83,0.00201878693264947,2.15232370517808e-4,NA,2552.11032,2246.79927,4.977272894409323,3.207307126907392,346.6137205308002,345.3588956640626
2012-01-31,1,15,38.09,14.37,0.00202656539814337,2.1240553792772925e-4,NA,2552.8104599999997,2251.9503,4.954497930506716,3.1876055251189452,347.1231701339462,345.85914184173095
2012-01-31,50,15,38.11,14.38,0.0020293154887668,2.1078520343217023e-4,NA,2551.81026,2253.20055,4.873884743129578,3.1376765921202825,350.491788766611,349.2156512622161
2012-02-14,1,15,38.21,13.15,0.00206560394140939,2.016236151823424e-4,NA,2565.7130399999996,2281.20615,4.699746424784871,3.0162860760764927,360.30620257990114,358.9736021069925
2012-02-14,50,15,38.21,13.17,0.00207168661653805,1.998537278311614e-4,NA,2567.5134,2285.70705,4.617793445709072,2.9655511581580978,365.3822380566848,364.0312013518897
2012-02-21,1,15,38.15,13.4,0.00204579054478718,2.075564239851546e-4,NA,2560.5119999999997,2266.70325,4.839888697526848,3.1077044548613095,346.83139852263747,345.5527403834245
2012-02-21,50,15,38.16,13.42,0.00204953167338207,2.067825866601417e-4,NA,2562.4623899999997,2269.75386,4.77954651738624,3.070902069205267,349.2310436598357,347.94386384024625
2012-02-28,1,15,38.17,13.48,0.00204534804239911,2.086022802915341e-4,NA,2562.56241,2267.2533599999997,4.863503571288019,3.1234058453798865,346.3447441922939,345.06918308825874
2012-02-28,50,15,38.17,13.38,0.00205246898776875,2.0713624214187e-4,NA,2566.16313,2273.0545199999997,4.787383517823338,3.0757032436977827,349.0696279525652,347.7823866215109
2012-03-06,1,15,38.12,13.39,0.00203837085564745,2.097693955644625e-4,NA,2558.6116199999997,2261.25216,4.892559065817139,3.1414135378389725,340.3224344672626,339.06762169263754
2012-03-06,50,15,38.18,13.42,0.00204957816064473,2.0801111863889103e-4,NA,2565.46299,2270.9541,4.807248112199682,3.0887307097464083,347.32710986679064,346.0469501453833
2012-03-13,1,15,38.14,13.47,0.00204331417450026,2.0883488073801092e-4,NA,2561.11212,2265.40299,4.869990879557758,3.1274622264685403,344.90116725050956,343.6307627340473
2012-03-13,50,15,38.16,13.44,0.00205580621033896,2.0564812720558724e-4,NA,2565.76305,2275.0549199999996,4.753320988900167,3.0541758314501064,353.63320531834734,352.3301263990954
2012-03-20,1,15,38.15,13.47,0.00203977450021177,2.113237975659323e-4,NA,2563.66263,2264.15274,4.927675978402663,3.164522742582415,339.72903383871204,338.47768737288044
2012-03-20,50,15,38.15,13.45,0.00204275055732781,2.0792056172529716e-4,NA,2558.6116199999997,2263.9527,4.806191044062883,3.088194178942028,345.42617556668966,344.1535119309613
2012-03-27,1,15,38.14,14.28,0.00203833518204735,2.1116745154673144e-4,NA,2561.4121800000003,2262.70245,4.923852569258701,3.16736629392399,352.15053989564706,350.866730301608
2012-03-27,50,15,38.16,13.51,0.00204659008382257,2.0877278414072547e-4,NA,2564.31276,2268.65364,4.825531953760741,3.101015144800845,346.32716472373403,345.05215623743675
2012-04-03,1,15,38.13,15.24,0.00202725392803584,2.1626655429739583e-4,NA,2562.31236,2256.4512,5.042916941250713,3.2506672524459592,355.1178518949399,353.83888847485053
2012-04-03,50,15,38.14,13.95,0.00203331871545951,2.1288813593728416e-4,NA,2561.06211,2259.15174,4.921349349024907,3.1654227515347597,341.8795133896275,340.6279202196538
2012-04-10,1,15,38.16,14.55,0.00204271808927015,2.09249057126429e-4,NA,2560.91208,2265.40299,4.878298878316227,3.139895243116249,361.4460262899892,360.1328267815015
2012-04-10,50,15,38.15,13.61,0.00204631720403371,2.0519930885182336e-4,NA,2555.46099,2265.05292,4.743266256835506,3.0487561791846955,353.7995760512894,352.49870655035994
2012-04-17,1,15,38.03,14.79,0.00202384439255033,2.1659386625900244e-4,NA,2559.91188,2253.20055,5.054311423772846,3.254644572116792,345.58054100986675,344.32882316888
2012-04-17,50,15,38.1,14.38,0.00203639138455436,2.1279621890305084e-4,NA,2563.46259,2262.2523600000004,4.920745159135278,3.167827845101257,349.53301351243346,348.26036824055603
2012-04-25,1,15,38.09,13.79,0.00205329121219153,2.0754354464728924e-4,NA,2567.41338,2274.35478,4.841387954294051,3.111054834222458,355.2174203630034,353.91432744799556
2012-04-25,50,NA,38.19,13.31,NA,NA,NA,2569.2137399999997,NA,NA,NA,NA,NA
2012-05-09,1,15,37.63,16.74,0.00203097299128433,2.129969035107261e-4,NA,2556.41118,2257.35138,4.986208474848484,3.2241274460580125,383.12053594269094,381.7665481033134
2012-05-09,50,15,38.17,14.37,0.0020466819988662,2.0881060958717748e-4,NA,2564.0127,2268.9537,4.826099288658812,3.106941125210285,360.1683810067083,358.8568305656541
2012-05-15,1,15,38.02,17.45,0.00202618022901432,2.174543790732386e-4,NA,2562.71244,2256.90129,5.076326107741635,3.288733799616608,388.57915541606,387.2180590440772
2012-05-15,50,15,38.11,15.89,0.00202833080084862,2.1563373876812677e-4,NA,2561.61222,2257.0513200000005,4.9870472035532085,3.2211678831131514,366.39843639105686,365.0896271385397
2012-05-22,1,15,37.99,16.7,0.00202862822092632,2.1594192832653452e-4,NA,2561.8122599999997,2257.80147,5.0413483834084944,3.260207219080532,379.13303613479576,377.792472117071
2012-05-22,50,15,38.18,16.09,0.00203384515248298,2.171902270616192e-4,NA,2570.61402,2264.15274,5.020616049613413,3.244439667996212,369.5788862113426,368.2620387746391
2012-05-29,1,15,37.94,18.98,0.00202338245928404,2.1886924066154888e-4,NA,2562.36237,2255.70105,5.115267028468589,3.3264014094255567,411.2709119428401,409.85758612627205
2012-05-29,50,15,38.16,14.99,0.00203873164475387,2.1199461442514517e-4,NA,2563.46259,2264.00271,4.900311372205304,3.158906473324772,361.943327713961,360.63563866062265
2012-06-05,1,15,37.76,20.66,0.0020202234077763,2.1643291167098793e-4,NA,2552.4103800000003,2250.5500199999997,5.070265752913,3.311318978817131,444.61040804898767,443.1139982944496
2012-06-05,50,15,38.14,15.1,0.00203712882835242,2.1168025098578693e-4,NA,2561.16213,2262.1023299999997,4.89383885647797,3.1554600895991767,363.5626032905761,362.25089065573
2012-06-13,1,15,38.12,16.19,0.00202065679648242,2.1828285093006855e-4,NA,2560.11192,2251.85028,5.090597803808959,3.2884012601912262,364.7081754648875,363.4103274617183
2012-06-13,50,15,38.15,14.44,0.00204627915597752,2.083808382547365e-4,NA,2562.41238,2268.15354,4.816893562151865,3.101444678184329,361.76633704714686,360.45013620834874
2012-06-19,1,15,37.97,23.22,0.00200161085481037,2.29366132433135e-4,NA,2564.26275,2244.4488,5.374671111998086,3.5359754082508794,461.9692736229254,460.4626426691579
2012-06-19,50,15,38.13,14.65,0.00204550463922809,2.0832348662272275e-4,NA,2561.46219,2267.35338,4.816352689240158,3.1024562231283204,364.8955229719858,363.571467351793
2012-06-26,1,15,37.99,23.84,0.00199067295929934,2.32696984841738e-4,NA,2561.4121800000003,2236.64724,5.455018254449046,3.5954590515698843,462.6846444099645,461.18707836780607
2012-06-26,50,15,38.12,15.23,0.00203023314625696,2.1387883868208816e-4,NA,2559.66183,2257.20135,4.945493575670272,3.189643453094988,359.34691118568657,358.05254686613773
2012-07-03,1,15,37.97,25.58,0.0020065849019599,2.3112345064590497e-4,NA,2572.21434,2251.70025,5.429439985222854,3.5976232110589987,509.4030532495127,507.78874482619693
2012-07-03,50,15,38.12,14.79,0.00204112304016286,2.0913865282614296e-4,NA,2559.11172,2263.70265,4.8356200543820735,3.1157900706636683,364.1411594795224,362.8221867910568
2012-07-10,1,15,38.16,26.11,0.00198816448314444,2.3681369549069555e-4,NA,2568.11352,2238.54762,5.5572427897520225,3.688932972908874,501.0160347989448,499.438485949977
2012-07-10,50,15,38.11,14.84,0.00203732227037709,2.0998479347411053e-4,NA,2557.41138,2260.65204,4.855568630407182,3.1289658314747664,362.0673731519647,360.7567462507752
2012-07-17,1,15,38.12,21.93,0.00200678952945364,2.266172503302874e-4,NA,2563.5126,2246.84928,5.297825242342067,3.4728556450486523,445.9720811874324,444.4944295479849
2012-07-17,50,15,38.09,15.51,0.00202711191822386,2.1437035917135544e-4,NA,2557.61142,2254.5508200000004,4.958196459162311,3.19976920426971,361.7339243522634,360.4355658451979
2012-07-24,1,15,38.21,23.03,0.00199475689544472,2.3243301528445904e-4,NA,2565.46299,2240.39799,5.434452968783554,3.5738449756963484,451.26723349036826,449.7920937280847
2012-07-24,50,15,38.02,16.28,0.00201150922930663,2.1922078607075184e-4,NA,2553.61062,2243.4485999999997,5.073932869669117,3.2800461548823923,360.0374364081073,358.757668915697
2012-07-31,1,15,38.23,23.3,0.0020017176410929,2.316724810994376e-4,NA,2570.2639499999996,2246.79927,5.41702323447825,3.565237848317107,461.40706203843706,459.903738840298
2012-07-31,50,15,38.13,14.95,0.00204890571569345,2.0815607029645733e-4,NA,2564.16273,2270.7040500000003,4.812630128267803,3.102067447922553,371.4056889047368,370.06311831565665
2012-08-07,1,15,38.31,25.27,0.00202546824930006,2.2183544528372488e-4,NA,2569.06371,2262.1523399999996,5.1936150427201655,3.43877681561827,537.389609480498,535.6801355353326
2012-08-07,50,15,38.14,14.39,0.00203319825195534,2.1548294296965505e-4,NA,2566.86327,2261.5522199999996,4.981415047224133,3.207018376152027,344.53219691798284,343.27792579593813
2012-08-21,1,15,38.37,26.74,0.00200022378317262,2.3546479891478248e-4,NA,2576.46519,2249.69985,5.5194253585046,3.6717099610298662,525.9064181508311,524.2630169334038
2012-08-21,50,15,38.12,14.88,0.00202913269212146,2.1252894254809025e-4,NA,2555.511,2254.75086,4.914056474612425,3.1669463162706513,355.5776735891381,354.2912001424034
2012-08-28,1,15,38.35,25.88,0.00198787940922451,2.420107346361712e-4,NA,2580.516,2243.14854,5.667890313516444,3.7600729595937374,487.2477178193972,485.7092656191978
2012-08-28,50,15,38.1,16.12,0.00201019741933946,2.204879914173403e-4,NA,2555.61102,2243.29857,5.099968557669712,3.2958101952397088,355.53012351102154,354.2638321395898
2012-09-05,1,15,38.39,24.26,0.00199765884875512,2.3651133516469137e-4,NA,2577.71544,2247.4994100000004,5.527440114443541,3.648652305455163,470.4859809783322,468.97093726167327
2012-09-05,50,15,38.1,17.69,0.00199993040989096,2.2423901524142384e-4,NA,2553.76065,2236.74726,5.189391212167294,3.3660333462896377,371.11907915241017,369.8230708740677
2012-09-11,1,15,38.35,24.02,0.00201023983190591,2.2674753803216165e-4,NA,2566.6632299999997,2251.00011,5.299878226925791,3.4958358700221033,491.4947451320047,489.9073703357333
2012-09-11,50,15,38.12,14.52,0.00204119358590065,2.0890629200198847e-4,NA,2558.76165,2263.5026099999995,4.830131449126362,3.110450967023654,360.1460478603892,358.83707483066394
2012-09-18,1,15,38.38,23.04,0.00198648979565675,2.4035667863265127e-4,NA,2576.56521,2239.54782,5.611572284848714,3.6907699591953618,434.4572724024282,433.0372836216825
2012-09-18,50,15,38.11,14.83,0.0020429151377248,2.0767183926542664e-4,NA,2557.26135,2264.15274,4.802079976530797,3.0944304029279786,367.94643900454145,366.6143533019123
