"datetime";"depth";"temperature";"salinity";"impute_temp";"impute_sal"
2006-05-23;50;15.15;38.199;15.15;38.199
2006-05-31;50;13.766;38.25;13.766;38.25
2006-06-06;50;14.043;38.233;14.043;38.233
2006-06-13;50;13.82;38.241;13.82;38.241
2006-06-20;50;14.844;38.219;14.844;38.219
2006-06-27;50;14.891;38.208;14.891;38.208
2006-07-06;50;14.481;38.205;14.481;38.205
2006-07-12;50;14.929;38.201;14.929;38.201
2006-07-18;50;15.355;38.208;15.355;38.208
2006-07-25;50;14.809;38.207;14.809;38.207
2006-08-01;50;15.353;38.194;15.353;38.194
2006-08-07;50;14.566;38.201;14.566;38.201
2006-08-16;50;15.168;38.18;15.168;38.18
2006-08-22;50;16.067;38.194;16.067;38.194
2006-08-30;50;14.38;38.179;14.38;38.179
2006-09-05;50;14.419;38.19;14.419;38.19
2006-09-12;50;15.079;38.191;15.079;38.191
2006-09-19;50;15.794;38.194;15.794;38.194
2006-10-03;50;17.44;38.269;17.44;38.269
2006-10-11;50;20.398;38.27;20.398;38.27
2006-10-17;50;20.765;38.303;20.765;38.303
2006-10-24;50;20.57;38.302;20.57;38.302
2006-10-31;50;20.54;38.27;20.54;38.27
2006-11-07;50;19.674;38.291;19.674;38.291
2006-11-14;50;19.408;38.295;19.408;38.295
2006-11-21;50;18.999;38.259;18.999;38.259
2006-11-28;50;18.526;38.188;18.526;38.188
2006-12-05;50;17.79;38.175;17.79;38.175
2006-12-12;50;17.525;38.071;17.525;38.071
2006-12-19;50;17.116;38.115;17.116;38.115
2007-01-09;50;15.495;38.172;15.495;38.172
2007-01-16;50;15.458;38.217;15.458;38.217
2007-01-23;50;15.442;38.245;15.442;38.245
2007-01-30;50;14.961;38.183;14.961;38.183
2007-02-06;50;14.761;38.177;14.761;38.177
2007-02-13;50;14.509;38.148;14.509;38.148
2007-02-20;50;14.286;38.113;14.286;38.113
2007-02-27;50;14.181;38.128;14.181;38.128
2007-03-06;50;14.385;38.067;14.385;38.067
2007-03-13;50;14.34;38.034;14.34;38.034
2007-03-20;50;14.143;38.14;14.143;38.14
2007-03-27;50;13.983;38.091;13.983;38.091
2007-04-03;50;13.98;38.088;13.98;38.088
2007-04-17;50;15.009;38.027;15.009;38.027
2007-04-24;50;14.847;38.019;14.847;38.019
2007-05-02;50;14.654;38.071;14.654;38.071
2007-05-09;50;15.1;37.978;15.1;37.978
2007-05-15;50;15.051;37.879;15.051;37.879
2007-05-22;50;14.823;37.977;14.823;37.977
2007-05-30;50;14.768;37.994;14.768;37.994
2007-06-05;50;15.698;37.916;15.698;37.916
2007-06-12;50;14.811;37.978;14.811;37.978
2007-06-19;50;16.019;37.886;16.019;37.886
2007-06-27;50;15.002;37.997;15.002;37.997
2007-07-03;50;15.686;37.953;15.686;37.953
2007-07-10;50;14.616;38.005;14.616;38.005
2007-07-17;50;15.175;37.931;15.175;37.931
2007-07-24;50;15.83;37.922;15.83;37.922
2007-07-31;50;16.67;37.903;16.67;37.903
2007-08-07;50;16.134;37.899;16.134;37.899
2007-08-14;50;15.171;37.916;15.171;37.916
2007-08-22;50;15.445;37.859;15.445;37.859
2007-08-28;50;15.354;37.864;15.354;37.864
2007-09-11;50;16.831;37.857;16.831;37.857
2007-09-18;50;16.593;37.869;16.593;37.869
2007-09-25;50;15.699;37.899;15.699;37.899
2007-10-02;50;18.051;37.928;18.051;37.928
2007-10-09;50;15.868;37.859;15.868;37.859
2007-10-16;50;18.236;37.926;18.236;37.926
2007-10-23;50;18.475;38.073;18.475;38.073
2007-10-30;50;18.236;38.078;18.236;38.078
2007-11-06;50;18.475;38.073;18.475;38.073
2007-11-13;50;17.658;38.071;17.658;38.071
2007-11-22;50;16.638;38.032;16.638;38.032
2007-11-27;50;16.272;38.163;16.272;38.163
2007-12-05;50;15.775;38.125;15.775;38.125
2008-01-18;50;13.939;38.083;13.939;38.083
2008-01-22;50;13.937;38.059;13.937;38.059
2008-01-29;50;13.826;38.081;13.826;38.081
2008-02-05;50;13.717;38.064;13.717;38.064
2008-02-12;50;13.599;38.042;13.599;38.042
2008-02-19;50;13.45;38.105;13.45;38.105
2008-02-26;50;13.451;38.117;13.451;38.117
2008-03-03;50;13.607;38.084;13.607;38.084
2008-03-12;50;13.375;38.089;13.375;38.089
2008-03-18;50;13.396;38.099;13.396;38.099
2008-03-26;50;13.429;38.08;13.429;38.08
2008-04-01;50;13.563;38.066;13.563;38.066
2008-04-08;50;13.317;38.121;13.317;38.121
2008-04-15;50;13.392;38.095;13.392;38.095
2008-04-23;50;13.758;38.018;13.758;38.018
2008-04-28;50;13.879;37.993;13.879;37.993
2008-05-06;50;14.993;37.918;14.993;37.918
2008-05-13;50;16.259;37.983;16.259;37.983
2008-05-20;50;15.173;38.018;15.173;38.018
2008-05-28;50;17.924;37.867;17.924;37.867
2008-06-03;50;16.08;37.97;16.08;37.97
2008-06-10;50;15.082;38.009;15.082;38.009
2008-06-17;50;14.538;38.035;14.538;38.035
2008-06-23;50;14.631;38.022;14.631;38.022
2008-07-02;50;14.7;37.982;14.7;37.982
2008-07-08;50;14.428;38.019;14.428;38.019
2008-07-16;50;15.798;37.952;15.798;37.952
2008-07-22;50;15.437;37.978;15.437;37.978
2008-07-28;50;14.607;38.051;14.607;38.051
2008-08-05;50;15.072;38.016;15.072;38.016
2008-08-19;50;14.445;38.04;14.445;38.04
2008-08-26;50;14.972;37.988;14.972;37.988
2008-09-02;50;14.897;37.972;14.897;37.972
2008-09-10;50;16.631;37.897;16.631;37.897
2008-09-16;50;16.793;37.901;16.793;37.901
2008-09-22;50;16.824;37.947;16.824;37.947
2008-09-29;50;15.989;37.941;15.989;37.941
2008-10-07;50;16.455;37.958;16.455;37.958
2008-10-28;50;15.782;37.939;15.782;37.939
2008-11-06;50;18.829;38.129;18.829;38.129
2008-11-10;50;18.705;38.078;18.705;38.078
2008-11-20;50;18.445;38.122;18.445;38.122
2008-11-25;50;17.947;38.098;17.947;38.098
2008-12-02;50;16.716;38.068;16.716;38.068
2008-12-09;50;16.233;38.066;16.233;38.066
2008-12-17;50;15.401;37.544;15.401;37.544
2008-12-22;50;15.686;37.877;15.686;37.877
2009-01-06;50;14.627;38.035;14.627;38.035
2009-01-14;50;14.346;38.059;14.346;38.059
2009-01-27;50;13.938;38.017;13.938;38.017
2009-02-03;50;13.873;38.002;13.873;38.002
2009-02-10;50;13.925;38.001;13.925;38.001
2009-02-17;50;13.648;37.969;13.648;37.969
2009-02-24;50;13.555;37.944;13.555;37.944
2009-03-03;50;13.609;38.026;13.609;38.026
2009-03-10;50;13.712;37.999;13.712;37.999
2009-03-17;50;13.893;38.016;13.893;38.016
2009-03-23;50;13.861;38.022;13.861;38.022
2009-03-31;50;13.95;37.986;13.95;37.986
2009-04-07;50;13.947;37.949;13.947;37.949
2009-04-14;50;14.112;37.999;14.112;37.999
2009-04-21;50;14.026;37.995;14.026;37.995
2009-04-28;50;15.1;37.78;15.1;37.78
2009-05-05;50;14.349;37.916;14.349;37.916
2009-05-12;50;15.74;37.704;15.74;37.704
2009-05-19;50;14.348;37.952;14.348;37.952
2009-05-26;50;15.106;37.866;15.106;37.866
2009-06-02;50;15.21;37.875;15.21;37.875
2009-06-09;50;14.703;37.919;14.703;37.919
2009-06-16;50;15.25;37.876;15.25;37.876
2009-06-23;50;15.241;37.849;15.241;37.849
2009-06-30;50;14.363;37.935;14.363;37.935
2009-07-07;50;14.441;37.936;14.441;37.936
2009-07-13;50;14.709;37.943;14.709;37.943
2009-07-21;50;15.537;37.876;15.537;37.876
2009-08-11;50;14.907;37.844;14.907;37.844
2009-08-18;50;15.281;37.818;15.281;37.818
2009-08-25;50;14.809;37.932;14.809;37.932
2009-09-01;50;15.225;37.925;15.225;37.925
2009-09-08;50;14.714;37.938;14.714;37.938
2009-09-24;50;16.765;37.935;16.765;37.935
2009-09-29;50;18.604;37.953;18.604;37.953
2009-10-06;50;16.52;37.871;16.52;37.871
2009-10-13;50;22.405;38.106;22.405;38.106
2009-10-20;50;21.144;38.105;21.144;38.105
2009-11-05;50;16.296;37.909;16.296;37.909
2009-11-10;50;18.608;38.005;18.608;38.005
2009-11-17;50;18.044;37.979;18.044;37.979
2009-11-24;50;17.552;38.007;17.552;38.007
2009-12-01;50;17.209;38.011;17.209;38.011
2009-12-08;50;16.767;37.943;16.767;37.943
2009-12-15;50;15.978;37.965;15.978;37.965
2009-12-22;50;14.814;38.01;14.814;38.01
2010-01-05;50;14.268;37.892;14.268;37.892
2010-01-12;50;14.042;37.889;14.042;37.889
2010-01-19;50;13.747;37.961;13.747;37.961
2010-01-25;50;13.334;37.869;13.334;37.869
2010-02-02;50;13.259;37.933;13.259;37.933
2010-02-11;50;13.215;37.921;13.215;37.921
2010-02-16;50;13.238;37.956;13.238;37.956
2010-02-23;50;13.166;37.897;13.166;37.897
2010-03-02;50;13.145;37.842;13.145;37.842
2010-03-09;50;12.814;37.635;12.814;37.635
2010-03-16;50;13.145;37.978;13.145;37.978
2010-03-23;50;13.234;37.899;13.234;37.899
2010-03-30;50;13.413;37.898;13.413;37.898
2010-04-06;50;13.619;37.865;13.619;37.865
2010-04-13;50;13.749;37.857;13.749;37.857
2010-04-20;50;13.648;37.899;13.648;37.899
2010-04-27;50;14.045;37.831;14.045;37.831
2010-05-05;50;15.12;37.77;15.12;37.77
2010-05-11;50;13.969;37.95;13.969;37.95
2010-05-18;50;14.433;37.885;14.433;37.885
2010-05-25;50;14.308;37.937;14.308;37.937
2010-06-02;50;15.473;37.867;15.473;37.867
2010-06-08;50;14.7;37.923;14.7;37.923
2010-06-15;50;15.671;37.927;15.671;37.927
2010-06-23;50;15.44;37.937;15.44;37.937
2010-06-29;50;14.52;37.973;14.52;37.973
2010-07-06;50;15.009;37.952;15.009;37.952
2010-07-13;50;14.585;37.942;14.585;37.942
2010-07-20;50;15.387;37.939;15.387;37.939
2010-07-27;50;14.723;37.97;14.723;37.97
2010-08-03;50;14.714;37.96;14.714;37.96
2010-08-17;50;14.373;37.996;14.373;37.996
2010-08-24;50;14.092;38.064;14.092;38.064
2010-08-31;50;15.584;37.979;15.584;37.979
2010-09-07;50;15.805;38.006;15.805;38.006
2010-09-14;50;15.238;37.974;15.238;37.974
2010-09-21;50;16.807;38.167;16.807;38.167
2010-09-28;50;15.278;37.968;15.278;37.968
2010-10-07;50;20.033;38.152;20.033;38.152
2010-10-12;50;19.604;38.138;19.604;38.138
2010-10-19;50;19.604;38.138;19.604;38.138
2010-11-03;50;18.792;38.169;18.792;38.169
2010-11-09;50;15.306;38.115;15.306;38.115
2010-11-17;50;17.816;38.001;17.816;38.001
2010-11-23;50;17.168;37.667;17.168;37.667
2010-11-30;50;14.981;35.523;14.981;35.523
2010-12-08;50;14.21;35.485;14.21;35.485
2010-12-14;50;15.695;37.857;15.695;37.857
2010-12-21;50;14.84;37.885;14.84;37.885
2010-12-28;50;14.6;37.881;14.6;37.881
2011-01-04;50;14.163;37.847;14.163;37.847
2011-01-11;50;13.803;37.783;13.803;37.783
2011-01-18;50;13.751;37.763;13.751;37.763
2011-01-25;50;13.524;38.21;13.524;38.21
2011-02-01;50;13.407;37.995;13.407;37.995
2011-02-08;50;13.393;38.019;13.393;38.019
2011-02-15;50;13.543;38.065;13.543;38.065
2011-02-22;50;13.369;37.992;13.369;37.992
2011-03-01;50;13.341;38.043;13.341;38.043
2011-03-08;50;13.062;38.026;13.062;38.026
2011-03-15;50;13.121;38.03;13.121;38.03
2011-03-22;50;13.126;37.979;13.126;37.979
2011-03-29;50;13.26;37.895;13.26;37.895
2011-04-05;50;13.402;38.02;13.402;38.02
2011-04-12;50;13.519;38.016;13.519;38.016
2011-04-19;50;13.519;38.011;13.519;38.011
2011-04-26;50;14.966;38.016;14.966;38.016
2011-05-03;50;15.679;37.938;15.679;37.938
2011-05-10;50;14.541;38.039;14.541;38.039
2011-05-17;50;15.372;38.002;15.372;38.002
2011-05-24;50;14.375;38.033;14.375;38.033
2011-05-31;50;14.69;38.033;14.69;38.033
2011-06-07;50;14.951;38.031;14.951;38.031
2011-06-14;50;14.193;38.045;14.193;38.045
2011-06-21;50;16.09;37.993;16.09;37.993
2011-06-28;50;15.304;38.019;15.304;38.019
2011-07-05;50;14.605;38.024;14.605;38.024
2011-07-12;50;15.717;38.001;15.717;38.001
2011-07-19;50;14.873;38.021;14.873;38.021
2011-07-26;50;15.816;37.986;15.816;37.986
2011-08-02;50;14.909;38;14.909;38
2011-08-09;50;14.941;37.998;14.941;37.998
2011-08-16;50;15.459;37.984;15.459;37.984
2011-08-23;50;15.413;37.983;15.413;37.983
2011-08-30;50;15.353;37.986;15.353;37.986
2011-09-06;50;16.137;37.971;16.137;37.971
2011-09-13;50;15.408;37.984;15.408;37.984
2011-09-27;50;16.045;37.982;16.045;37.982
2011-10-04;50;15.53;37.977;15.53;37.977
2011-10-26;50;18.875;38.242;18.875;38.242
2011-11-02;50;18.827;38.23;18.827;38.23
2011-11-10;50;18.538;38.093;18.538;38.093
2011-11-15;50;18.135;38.082;18.135;38.082
2011-11-22;50;17.806;38.139;17.806;38.139
2011-12-13;50;15.095;38.098;15.095;38.098
2011-12-19;50;15.095;38.052;15.095;38.052
2012-01-10;50;15.123;38.089;15.123;38.089
2012-01-17;50;14.818;38.103;14.818;38.103
2012-01-24;50;14.57;38.111;14.57;38.111
2012-01-31;50;14.37;38.109;14.37;38.109
2012-02-07;50;13.579;38.154;13.579;38.154
2012-02-14;50;13.166;38.213;13.166;38.213
2012-02-21;50;13.413;38.162;13.413;38.162
2012-02-28;50;13.368;38.176;13.368;38.176
2012-03-06;50;13.416;38.177;13.416;38.177
2012-03-20;50;13.446;38.151;13.446;38.151
2012-03-27;50;13.509;38.158;13.509;38.158
2012-04-03;50;13.945;38.14;13.945;38.14
2012-04-10;50;13.614;38.146;13.614;38.146
2012-04-17;50;14.38;38.1;14.38;38.1
2012-04-25;50;13.311;38.194;13.311;38.194
2012-05-02;50;14.323;38.133;14.323;38.133
2012-05-09;50;14.373;38.165;14.373;38.165
2012-05-15;50;15.885;38.11;15.885;38.11
2012-05-22;50;16.091;38.178;16.091;38.178
2012-05-29;50;14.994;38.158;14.994;38.158
2012-06-05;50;15.102;38.143;15.102;38.143
2012-06-13;50;14.436;38.148;14.436;38.148
2012-06-19;50;14.655;38.125;14.655;38.125
2012-06-26;50;15.231;38.123;15.231;38.123
2012-07-03;50;14.786;38.121;14.786;38.121
2012-07-10;50;14.835;38.106;14.835;38.106
2012-07-17;50;15.507;38.094;15.507;38.094
2012-07-24;50;16.278;38.023;16.278;38.023
2012-07-31;50;14.953;38.127;14.953;38.127
2012-08-07;50;14.39;38.139;14.39;38.139
2012-08-21;50;14.879;38.123;14.879;38.123
2012-08-28;50;16.122;38.095;16.122;38.095
2012-09-05;50;17.687;38.096;17.687;38.096
2012-09-11;50;14.515;38.124;14.515;38.124
2012-09-18;50;14.834;38.107;14.834;38.107
2012-09-25;50;14.351;38.122;14.351;38.122
2012-10-02;50;19.319;38.144;19.319;38.144
2012-10-09;50;19.751;38.194;19.751;38.194
2012-10-16;50;15.253;38.078;15.253;38.078
2012-10-23;50;18.862;38.209;18.862;38.209
2012-10-30;50;20.001;38.242;20.001;38.242
2012-11-13;50;18.137;38.098;18.137;38.098
2012-11-20;50;17.38;38.147;17.38;38.147
2012-11-27;50;17.305;38.146;17.305;38.146
2012-12-05;50;16.901;38.121;16.901;38.121
2012-12-11;50;16.32;38.123;16.32;38.123
2012-12-18;50;15.815;38.092;15.815;38.092
2012-12-28;50;14.821;37.975;14.821;37.975
2013-01-04;50;14.526;37.916;14.526;37.916
2013-01-08;50;14.411;38.019;14.411;38.019
2013-01-15;50;14.192;38.016;14.192;38.016
2013-01-22;50;13.725;38.036;13.725;38.036
2013-01-29;50;13.484;38.035;13.484;38.035
2013-02-05;50;13.701;38.148;13.701;38.148
2013-02-12;50;13.448;38.114;13.448;38.114
2013-02-19;50;13.283;38.109;13.283;38.109
2013-02-25;50;13.185;38.163;13.185;38.163
2013-03-07;50;13.224;38.211;13.224;38.211
2013-03-12;50;13.235;38.107;13.235;38.107
2013-03-20;50;13.269;38.133;13.269;38.133
2013-03-26;50;13.193;37.811;13.193;37.811
2013-04-02;50;13.269;38.002;13.269;38.002
2013-04-09;50;13.451;37.925;13.451;37.925
2013-04-16;50;13.536;37.993;13.536;37.993
2013-04-26;50;14.274;37.958;14.274;37.958
2013-04-30;50;14.701;37.998;14.701;37.998
2013-05-07;50;13.999;38.184;13.999;38.184
2013-05-14;50;14.282;38.147;14.282;38.147
2013-05-21;50;13.986;38.194;13.986;38.194
2013-05-28;50;14.314;38.144;14.314;38.144
2013-06-04;50;14.053;38.168;14.053;38.168
2013-06-11;50;14.055;38.18;14.055;38.18
2013-06-18;50;15.098;38.13;15.098;38.13
2013-06-25;50;15.453;38.19;15.453;38.19
2013-07-02;50;15.428;38.161;15.428;38.161
2013-07-09;50;15.547;38.145;15.547;38.145
2013-07-16;50;15.001;38.102;15.001;38.102
2013-07-23;50;14.899;38.107;14.899;38.107
2013-07-30;50;14.244;38.069;14.244;38.069
2013-08-06;50;15.621;38.046;15.621;38.046
2013-08-20;50;15.062;38.038;15.062;38.038
2013-08-28;50;15.494;37.977;15.494;37.977
2013-09-03;50;15.192;38.001;15.192;38.001
2013-09-11;50;15.726;37.959;15.726;37.959
2013-09-18;50;15.624;37.955;15.624;37.955
2013-09-24;50;15.196;37.959;15.196;37.959
2013-10-08;50;20.032;38.178;20.032;38.178
2013-10-15;50;18.039;38.025;18.039;38.025
2013-10-22;50;17.166;38.017;17.166;38.017
2013-10-29;50;19.3;38.122;19.3;38.122
2013-11-05;50;16.377;38.047;16.377;38.047
2013-11-12;50;18.22;38.125;18.22;38.125
2013-11-27;50;17.095;38.151;17.095;38.151
2013-12-03;50;15.93;38.188;15.93;38.188
2013-12-10;50;16.174;38.197;16.174;38.197
2013-12-17;50;15.807;38.18;15.807;38.18
2013-12-23;50;15.743;38.167;15.743;38.167
2014-01-07;50;14.972;37.934;14.972;37.934
2014-01-14;50;14.98;38.073;14.98;38.073
2014-01-21;50;14.926;37.952;14.926;37.952
2014-01-28;50;14.804;37.873;14.804;37.873
2014-02-05;50;14.439;38.007;14.439;38.007
2014-02-11;50;14.191;37.881;14.191;37.881
2014-02-18;50;14.228;37.839;14.228;37.839
2014-02-25;50;14.189;37.767;14.189;37.767
2014-03-04;50;14.274;37.878;14.274;37.878
2014-03-11;50;14.264;37.817;14.264;37.817
2014-03-19;50;14.358;37.82;14.358;37.82
2014-03-25;50;14.345;38.013;14.345;38.013
2014-04-01;50;14.383;37.931;14.383;37.931
2014-04-08;50;14.522;37.832;14.522;37.832
2014-04-15;50;14.593;37.868;14.593;37.868
2014-04-22;50;15.342;37.785;15.342;37.785
2014-04-29;50;14.617;37.937;14.617;37.937
2014-05-06;50;15.069;37.899;15.069;37.899
2014-05-13;50;14.925;37.926;14.925;37.926
2014-05-20;50;17.126;37.818;17.126;37.818
2014-05-27;50;15.413;38.002;15.413;38.002
2014-06-03;50;14.806;38.001;14.806;38.001
2014-06-10;50;15.256;37.964;15.256;37.964
2014-06-17;50;16.03;37.963;16.03;37.963
2014-06-24;50;15.592;37.989;15.592;37.989
2014-07-01;50;16.655;38.007;16.655;38.007
2014-07-08;50;16.435;37.964;16.435;37.964
2014-07-15;50;16.809;37.959;16.809;37.959
2014-07-22;50;15.953;37.979;15.953;37.979
2014-07-30;50;16.309;37.951;16.309;37.951
2014-08-05;50;16.351;37.956;16.351;37.956
2014-08-19;50;16.073;37.958;16.073;37.958
2014-08-26;50;16.998;37.951;16.998;37.951
2014-09-02;50;17.339;37.958;17.339;37.958
2014-09-09;50;16.198;37.946;16.198;37.946
2014-09-15;50;15.783;37.952;15.783;37.952
2014-09-23;50;20.147;38.087;20.147;38.087
2014-09-30;50;21.623;38.142;21.623;38.142
2014-10-07;50;19.619;38.088;19.619;38.088
2014-10-14;50;22.233;38.18;22.233;38.18
2014-10-21;50;20.706;38.115;20.706;38.115
2014-10-29;50;21.074;38.156;21.074;38.156
2014-11-06;50;20.349;38.175;20.349;38.175
2014-11-12;50;20.051;38.042;20.051;38.042
2014-11-18;50;19.586;37.957;19.586;37.957
2014-11-25;50;18.971;37.978;18.971;37.978
2014-12-02;50;18.428;37.908;18.428;37.908
2014-12-09;50;18.144;37.868;18.144;37.868
2014-12-16;50;17.687;37.842;17.687;37.842
2014-12-22;50;17.454;37.843;17.454;37.843
2015-01-06;50;16.056;37.945;16.056;37.945
2015-01-12;50;15.802;37.964;15.802;37.964
2015-01-20;50;15.398;37.973;15.398;37.973
2015-01-27;50;14.931;37.999;14.931;37.999
2015-02-03;50;14.446;38.049;14.446;38.049
2015-02-10;50;13.981;38.06;13.981;38.06
2015-02-17;50;13.885;38.003;13.885;38.003
2015-02-24;50;13.856;37.966;13.856;37.966
2015-03-03;50;13.918;38.067;13.918;38.067
2015-03-10;50;13.868;38.027;13.868;38.027
2015-03-17;50;13.785;38.01;13.785;38.01
2015-03-24;50;13.79;37.982;13.79;37.982
2015-03-31;50;13.862;37.974;13.862;37.974
2015-04-07;50;14.14;37.954;14.14;37.954
2015-04-14;50;14.261;37.893;14.261;37.893
2015-04-21;50;14.447;37.888;14.447;37.888
2015-04-28;50;14.767;37.947;14.767;37.947
2015-05-05;50;14.903;37.934;14.903;37.934
2015-05-12;50;14.596;37.945;14.596;37.945
2015-05-19;50;14.599;37.935;14.599;37.935
2015-05-26;50;15.375;37.912;15.375;37.912
2015-06-02;50;14.96;37.956;14.96;37.956
2015-06-09;50;14.58;38.005;14.58;38.005
2015-06-16;50;14.645;37.979;14.645;37.979
2015-06-22;50;15.112;37.963;15.112;37.963
2015-06-30;50;15.701;37.957;15.701;37.957
2015-07-07;50;14.902;37.981;14.902;37.981
2015-07-15;50;14.75;37.977;14.75;37.977
2015-07-21;50;15.275;37.953;15.275;37.953
2015-07-28;50;15.297;37.938;15.297;37.938
2015-08-04;50;15.12;37.966;15.12;37.966
2015-08-11;50;14.959;37.975;14.959;37.975
2015-08-25;50;15.539;37.951;15.539;37.951
2015-09-01;50;15.389;37.96;15.389;37.96
2015-09-08;50;15.456;37.961;15.456;37.961
2015-09-15;50;15.531;37.99;15.531;37.99
2015-09-22;50;17.482;37.976;17.482;37.976
2015-09-29;50;21.662;38.39;21.662;38.39
2015-10-06;50;19.609;38.333;19.609;38.333
2015-10-13;50;20.191;38.326;20.191;38.326
2015-10-20;50;20.099;38.347;20.099;38.347
2015-10-27;50;18.841;38.295;18.841;38.295
2015-11-03;50;18.158;38.266;18.158;38.266
2015-11-17;50;18.325;38.26;18.325;38.26
2015-11-24;50;18.028;38.26;18.028;38.26
2015-12-01;50;16.909;38.24;16.909;38.24
2015-12-08;50;17.014;38.247;17.014;38.247
2015-12-15;50;16.457;38.232;16.457;38.232
2015-12-22;50;16.34;38.227;16.34;38.227
2016-01-05;50;15.622;38.211;15.622;38.211
2016-01-13;50;13.991;38.354;13.991;38.354
2016-01-19;50;14.434;38.222;14.434;38.222
2016-01-26;50;14.286;38.209;14.286;38.209
2016-02-02;50;14.12;38.197;14.12;38.197
2016-02-09;50;14.065;38.184;14.065;38.184
2016-02-16;50;13.896;38.198;13.896;38.198
2016-02-23;50;13.834;38.183;13.834;38.183
2016-03-01;50;13.533;37.888;13.533;37.888
2016-03-09;50;13.559;38.003;13.559;38.003
2016-03-15;50;13.553;37.924;13.553;37.924
2016-03-22;50;13.621;37.998;13.621;37.998
2016-03-29;50;13.755;38.079;13.755;38.079
2016-04-05;50;14.277;38.093;14.277;38.093
2016-04-12;50;14.444;38.14;14.444;38.14
2016-04-19;50;14.397;38.155;14.397;38.155
2016-04-25;50;15.256;38.085;15.256;38.085
2016-05-03;50;15.627;38.118;15.627;38.118
2016-05-10;50;16.163;38.115;16.163;38.115
2016-05-17;50;15.912;38.131;15.912;38.131
2016-05-24;50;14.693;38.2;14.693;38.2
2016-06-01;50;15.472;38.128;15.472;38.128
2016-06-07;50;15.92;38.11;15.92;38.11
2016-06-14;50;15.667;38.122;15.667;38.122
2016-06-21;50;16.342;38.111;16.342;38.111
2016-06-28;50;16.858;38.137;16.858;38.137
2016-07-05;50;16.395;38.135;16.395;38.135
2016-07-12;50;16.23;38.123;16.23;38.123
2016-07-19;50;16.304;38.126;16.304;38.126
2016-07-26;50;16.007;38.119;16.007;38.119
2016-08-02;50;15.568;38.094;15.568;38.094
2016-08-16;50;15.096;38.116;15.096;38.116
2016-08-23;50;17.088;38.035;17.088;38.035
2016-08-31;50;15.617;38.072;15.617;38.072
2016-09-06;50;15.755;38.082;15.755;38.082
2016-09-13;50;15.539;38.073;15.539;38.073
2016-09-20;50;16.51;38.042;16.51;38.042
2016-09-27;50;16.27;38.042;16.27;38.042
2016-10-04;50;19.74;38.06;19.74;38.06
2016-10-11;50;21.654;38.277;21.654;38.277
2016-10-18;50;19.384;38.188;19.384;38.188
2016-10-26;50;19.453;38.207;19.453;38.207
2016-11-02;50;19.357;38.192;19.357;38.192
2016-11-08;50;16.552;38.091;16.552;38.091
2016-11-15;50;17.927;38.225;17.927;38.225
2016-11-22;50;17.281;38.191;17.281;38.191
2016-11-30;50;17.394;38.18;17.394;38.18
2016-12-06;50;17.038;38.202;17.038;38.202
2016-12-13;50;16.652;38.183;16.652;38.183
2016-12-21;50;16.248;38.197;16.248;38.197
2017-01-03;50;15.702;38.133;15.702;38.133
2017-01-10;50;15.281;38.166;15.281;38.166
2017-01-17;50;14.644;38.172;14.644;38.172
2017-01-24;50;14.072;38.2;14.072;38.2
2017-01-31;50;13.917;38.203;13.917;38.203
2017-02-07;50;13.886;38.222;13.886;38.222
2017-02-14;50;13.734;38.212;13.734;38.212
2017-02-21;50;13.829;38.251;13.829;38.251
2017-03-01;50;13.8;38.23;13.8;38.23
2017-03-07;50;13.741;38.257;13.741;38.257
2017-03-14;50;13.935;38.219;13.935;38.219
2017-03-21;50;14.019;38.174;14.019;38.174
2017-03-28;50;14.087;38.162;14.087;38.162
2017-04-04;50;14.392;38.077;14.392;38.077
2017-04-11;50;14.32;38.096;14.32;38.096
2017-04-18;50;14.401;38.094;14.401;38.094
2017-04-25;50;14.432;38.121;14.432;38.121
2017-05-02;50;14.965;38.085;14.965;38.085
2017-05-09;50;14.866;38.101;14.866;38.101
2017-05-16;50;14.685;38.111;14.685;38.111
2017-05-23;50;15.073;38.096;15.073;38.096
2017-05-30;50;14.407;38.141;14.407;38.141
2017-06-06;50;14.772;38.11;14.772;38.11
2017-06-14;50;14.456;38.135;14.456;38.135
2017-06-20;50;15.21;38.012;15.21;38.012
2017-06-27;50;15.923;38.072;15.923;38.072
2017-07-04;50;15.018;38.118;15.018;38.118
2017-07-11;50;14.961;38.134;14.961;38.134
2017-07-18;50;14.829;38.141;14.829;38.141
2017-07-25;50;15.671;38.068;15.671;38.068
2017-08-01;50;15.354;38.082;15.354;38.082
2017-08-07;50;15.75;38.07;15.75;38.07
2017-08-23;50;14.924;38.05;14.924;38.05
2017-08-29;50;15.152;38.046;15.152;38.046
2017-09-05;50;15.584;37.965;15.584;37.965
2017-09-13;50;16.634;37.933;16.634;37.933
2017-09-19;50;14.718;38.1;14.718;38.1
2017-09-26;50;15.945;38.017;15.945;38.017
2017-10-03;50;15.94;37.962;15.94;37.962
2017-10-10;50;16.197;37.981;16.197;37.981
2017-10-17;50;15.897;38.031;15.897;38.031
2017-10-24;50;16.512;38.052;16.512;38.052
2017-10-31;50;16.888;38.127;16.888;38.127
2017-11-07;50;18.997;38.271;18.997;38.271
2017-11-14;50;17.724;38.217;17.724;38.217
2017-11-21;50;16.537;38.185;16.537;38.185
2017-11-28;50;16.787;38.216;16.787;38.216
