datetime;depth;temperature;salinity;ta;dic;NO2;NO3;Chla;pH_s_somlit_temp_25;pH_s_somlit_temp_insi;diff_pH;pH_insi;Pt;Sit;quarter;monthd;week;Patm;P;pH_calc;CO2;fCO2;pCO2_w;fCO2pot;pCO2pot;fCO2insitu;pCO2insitu;HCO3;CO3;OmegaAragonite;OmegaCalcite;pH_18;Nta;Ndic;Year.Month;Year;Month;speed_ms;impute_temp;impute_sal;pCO2_LAMP;pCO2_PR;pCO2_CORSE;impute_pCO2_w;impute_ta;impute_dic;pCO2_atmos;impute_pCO2_atmos;delta_pCO2;impute_Pt;impute_Sit;Tmean;pCO2_w_mean;NpCO2;TpCO2;delta_pCO2_T;delta_pCO2_bio;Flux_CO2_2014;SC;K600;k;rho;K0;Flux_wan_92
13/08/2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;33;NA;NA;7.98957874117946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11409857220463;NA;NA;2013-08;2013;8;3.2625895;26.21;38.06;380.041649920076;NA;378.743755701979;506.776520455821;2556.66123;2230.78815458449;378.743755701979;378.743755701979;128.032764753842;0.0448666261069211;0.857316852361073;18.8349598521183;411.419879263541;370.964332846039;562.043076378624;135.812187609782;-55.2665559228026;0.000119793322711934;494.45845247264;2.83143440530573;2.57037082085779;1.02527763827741;2.78021612808043e-08;9.14946003684585e-05
20/08/2013;0;26.08;38.15;2558.86167;2229.74586;0.006;0.283;0.23;NA;NA;NA;NA;0.0380344264920489;0.969390254694785;3;8;34;1;0;7.9951530096678;1.34842128029891e-05;495.910060011542;497.477028283793;495.910060011542;497.477028283793;495.910060011542;497.477031125803;0.00198005171082012;0.00023620993637688;3.67934909927327;5.54336877300082;8.1177812369509;2548.80061494102;2220.97883826999;2013-08;2013;8;1.5569481;26.08;38.15;379.129537553213;377.942143664364;378.023564959599;497.477028283793;2558.86167;2229.74586;378.023564959599;378.023564959599;119.453463324194;0.0380344264920489;0.969390254694785;18.8349598521183;411.419879263541;366.165048146458;558.960883757095;131.311980137335;-61.4838554733022;2.54526869777875e-05;497.651441027072;0.6448072447009;0.587241739057524;1.02538682969633;2.78811327535598e-08;1.95580736040991e-05
28/08/2013;0;24.77;38.14;2569.06371;2234.24676;NA;0.442;0.19;NA;NA;NA;NA;0.0565419444468517;0.771115138921719;3;8;35;1;0;8.02212348990802;1.30061253544943e-05;462.949280290466;464.435566912977;462.949280290466;464.435566912977;462.949280290466;464.435569458213;0.00198154318215141;0.00023969745249409;3.71311863997574;5.61718615944992;8.12519033052034;2559.63348138437;2226.04553959098;2013-08;2013;8;2.8248763;24.77;38.14;379.197388632576;NA;383.155045161694;464.435566912977;2569.06371;2234.24676;383.155045161694;383.155045161694;81.280521751283;0.0565419444468517;0.771115138921719;18.8349598521183;411.419879263541;361.322400314783;528.829722980266;103.113166598194;-64.3941560672885;5.70127476589208e-05;530.387473253073;2.12266034534025;1.99572873585357;1.02578714912287;2.88185268160492e-08;4.67476484680145e-05
03/09/2013;0;24.67;38.06;2563.0125;2220.444;NA;0.401;0.21;NA;NA;NA;NA;0.0428951437332063;0.978789188821345;3;9;36;1;0;8.03708196228865;1.24817195352185e-05;442.978271165569;444.40214645835;442.978271165569;444.40214645835;442.978271165569;444.402148793582;0.00196344957167519;0.00024451270878958;3.78861716182704;5.73344314179639;8.13878528301064;2558.97201786653;2216.94356279559;2013-09;2013;9;0.37632272;24.67;38.06;NA;380.744393242047;375.862992732461;444.40214645835;2563.0125;2220.444;375.862992732461;375.862992732461;68.539153725889;0.0428951437332063;0.978789188821345;18.8349598521183;411.419879263541;347.202328583252;526.597497736863;97.1998178750977;-82.1953512785132;8.53190939765535e-07;532.937688868703;0.0376705980304608;0.0355030044369436;1.02575714103362;2.89025755415525e-08;7.03299630817424e-07
09/09/2013;0;23.35;38.14;2564.71284;2227.54542;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;36;1;0;8.04769213804242;1.25633383225477e-05;431.248325269973;432.657068698122;431.248325269973;432.657068698122;431.248325269973;432.657070973116;0.00197450851482281;0.00024047356685463;3.7040613016056;5.62741896605111;8.12937072156527;2555.29858206607;2219.36879811222;2013-09;2013;9;1.1694093;23.35;38.14;NA;379.264270410805;382.497858993009;432.657068698122;2564.71284;2227.54542;382.497858993009;382.497858993009;50.159209705113;0.0375191912993604;0.875600479567536;18.8349598521183;411.419879263541;357.437037166144;498.000208309581;75.2200315319781;-65.3431396114586;6.02934855367082e-06;567.503412837875;0.363759817506446;0.353771902344724;1.02621438640986;2.98961822515175e-08;5.30505333583097e-06
18/09/2013;0;22.07;38.23;2570.0139;2232.49641;NA;0.14;0.1;NA;NA;NA;NA;0.0321432388655145;0.772411770313727;3;9;38;1;0;8.06581241569508;1.23967337707834e-05;411.683406635672;413.049568359437;411.683406635672;413.049568359437;411.683406635672;413.049570488923;0.00197994378697691;0.0002401558892523;3.67899958366122;5.60973219969101;8.12808252847422;2554.55213706513;2219.06522573895;2013-09;2013;9;3.716084;22.07;38.23;NA;380.820968031614;378.375421271152;413.049568359437;2570.0139;2232.49641;378.375421271152;378.375421271152;34.674147088285;0.0321432388655145;0.772411770313727;18.8349598521183;411.419879263541;360.22376497991;471.753449009048;52.8258033795272;-58.7038806496114;4.20885002766299e-05;603.013100231283;3.6732685584849;3.68248027998705;1.02665447430703;3.09149263424915e-08;3.94742996077656e-05
24/09/2013;0;22.55;38.2;2568.21354;2233.14654;NA;0.019;0.12;NA;NA;NA;NA;0.0253289407573906;0.825138954673455;3;9;39;1;0;8.0554338458278;1.25867585513047e-05;423.259236475197;424.655541339696;423.259236475197;424.655541339696;423.259236475197;424.65554356813;0.00198178679707053;0.00023877298437816;3.66505698468627;5.58092537804597;8.12496536461357;2554.76739581152;2221.45467329843;2013-09;2013;9;2.0797567;22.55;38.2;NA;381.792207767636;380.363457896482;424.655541339696;2568.21354;2233.14654;380.363457896482;380.363457896482;44.292083443214;0.0253289407573906;0.825138954673455;18.8349598521183;411.419879263541;362.901755300447;481.429833266932;61.7537860392488;-56.7742919272364;1.68398334752307e-05;589.432005703875;1.15055318969784;1.14037564254129;1.02649377441548;3.05255696262691e-08;1.54183471196983e-05
01/10/2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;40;NA;NA;8.064160984713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11800666258658;NA;NA;2013-10;2013;10;1.881999;21.52;38.14;NA;NA;383.616432501361;415.918292159732;2560.26195;2230.85851836692;383.616432501361;383.616432501361;32.3018596583706;0.0355470799055488;0.85561574689921;18.8349598521183;411.419879263541;371.263342786497;460.904791352535;44.654949373235;-44.986499192803;1.00566404105051e-05;619.010463554048;0.942150782776266;0.956959995939951;1.0267416321056;3.13894320382563e-08;9.70297174634349e-06
08/10/2013;0;20.49;38.08;2552.31036;2230.446;NA;0.29;0.18;NA;NA;NA;NA;0.045765219053707;0.886092539124965;4;10;41;1;0;8.06989207547611;1.27611206994737e-05;405.807778980203;407.181042979767;405.807778980203;407.181042979767;405.807778980203;407.181045118577;0.00198884789872575;0.00022883698057477;3.49072756260163;5.34634867279268;8.10800892846847;2546.94836344538;2225.76018907563;2013-10;2013;10;1.2602429;20.49;38.08;NA;383.61352459796;NA;407.181042979767;2552.31036;2230.446;383.61352459796;383.61352459796;23.567518381807;0.045765219053707;0.886092539124965;18.8349598521183;411.419879263541;379.649975576974;441.254803945518;27.5310674027931;-34.0737609657513;3.29009919735087e-06;650.365677173869;0.422464436422109;0.439838596721147;1.02698077211963;3.22946633058422e-08;3.34763386427644e-06
15/10/2013;0;18.95;38.09;2553.46059;2230.54602;NA;0.083;NA;NA;NA;NA;NA;0.0447732969879918;0.742652730474733;4;10;42;1;0;8.09475366249375;1.24581364681831e-05;379.641477220786;380.951054373473;379.641477220786;380.951054373473;379.641477220786;380.951056306938;0.0019892960287061;0.00022879185482571;3.47306589454868;5.34075064068616;8.109337413373;2547.42720976634;2225.27563034917;2013-10;2013;10;1.1689056;18.95;38.09;NA;382.492043186206;NA;380.951054373473;2553.46059;2230.54602;382.492043186206;382.492043186206;-1.54098881273296;0.0447732969879918;0.742652730474733;18.8349598521183;411.419879263541;379.101774148619;413.426809061067;1.84928022485417;-32.4757546875943;-1.85073817566096e-07;701.176263544875;0.363446520255222;0.392896801079751;1.02739809427787;3.37146134805004e-08;-2.04124984038155e-07
