datetime;depth;temperature;salinity;ta;dic;NO2;NO3;Chla;pH_s_somlit_temp_25;pH_s_somlit_temp_insi;diff_pH;pH_insi;Pt;Sit;quarter;monthd;week;Patm;P;pH_calc;CO2;fCO2;pCO2_w;fCO2pot;pCO2pot;fCO2insitu;pCO2insitu;HCO3;CO3;OmegaAragonite;OmegaCalcite;pH_18;Nta;Ndic;Year.Month;Year;Month;speed_ms;impute_temp;impute_sal;pCO2_LAMP;pCO2_PR;pCO2_CORSE;impute_pCO2_w;impute_ta;impute_dic;pCO2_atmos;impute_pCO2_atmos;delta_pCO2;impute_Pt;impute_Sit;Tmean;pCO2_w_mean;NpCO2;TpCO2;delta_pCO2_T;delta_pCO2_bio
06/10/2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;40;NA;NA;8.055961729079;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.12419645545624;NA;NA;2009-10;2009;10;4.8050146;22.4657142857143;38.1428571428571;NA;371.963494271368;NA;430.277607655724;2548.68106285714;2216.27144867896;371.963494271368;371.963494271368;58.3141133843564;0.0463473606652983;1.84733622327687;18.8349598521183;411.419879263541;369.019573384567;479.716454517278;61.2580342711566;-49.4388468615543
13/10/2009;0;NA;NA;NA;NA;0.009;0.305;0.2;NA;NA;NA;NA;NA;NA;4;10;41;NA;NA;8.06801981780845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.12963701681344;NA;NA;2009-10;2009;10;1.5110589;22.0271428571429;38.1285714285714;NA;373.014216700358;NA;414.800163600244;2550.52428857143;2214.50492856097;373.014216700358;373.014216700358;41.7859468998863;0.0445326410399754;1.88957962525578;18.8349598521183;411.419879263541;362.406869531589;470.899002128419;52.393294068655;-56.0988385281752
20/10/2009;0;NA;NA;NA;NA;NA;NA;0.23;NA;NA;NA;NA;NA;NA;4;10;42;NA;NA;8.07836000898794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.13333139721434;NA;NA;2009-10;2009;10;2.8857899;21.5885714285714;38.1142857142857;NA;372.549921457289;NA;399.322719544764;2552.36751428571;2213.86085217183;372.549921457289;372.549921457289;26.7727980874752;0.0427179214146525;1.93182302723469;18.8349598521183;411.419879263541;355.417139748937;462.2436193661;43.9055797958271;-62.9208998213362
29/10/2009;0;21.15;38.1;2554.21074;2212.04232;0.032;0.171;0.26;NA;NA;NA;NA;0.0409032017893296;1.9740664292136;4;10;44;1;0;8.09047273379542;1.18151326829078e-05;382.56127049108;383.845275489284;382.56127049108;383.845275489284;382.56127049108;383.845277363928;0.00195800011007699;0.00024222707724009;3.70257162269314;5.66058438195159;8.13879110627069;2547.50677480315;2206.23643464567;2009-10;2009;10;3.9329214;21.15;38.1;NA;373.919543959284;NA;383.845275489284;2554.21074;2212.04232;373.919543959284;373.919543959284;9.92573153000001;0.0409032017893296;1.9740664292136;18.8349598521183;411.419879263541;348.038583140299;453.747327301414;35.8066923489846;-69.9020518121301
05/11/2009;0;18.97;37.985;2548.95969;2214.69285;0.22;0.117;0.2;NA;NA;NA;NA;0.0350428910902119;1.87674150060913;4;11;45;1;0;8.11383875803583;1.17909765207211e-05;359.307203988329;360.546299515822;359.307203988329;360.546299515822;359.307203988329;360.54630124698;0.00196687726398912;0.00023602460949014;3.58584222585742;5.51422253866731;8.12875836493807;2549.96625562722;2215.5674160853;2009-11;2009;11;1.4111347;18.97;37.985;NA;376.537626321554;NA;360.546299515822;2548.95969;2214.69285;376.537626321554;376.537626321554;-15.991326805732;0.0350428910902119;1.87674150060913;18.8349598521183;411.419879263541;358.492658558938;413.776716131354;2.05364095688446;-53.2304166155322
10/11/2009;0;18.66;38.02;2550.25995;2218.09353;0.167;0.129;0.21;NA;NA;NA;NA;0.325086328241252;1.94078484584747;4;11;45;1;0;8.11431096822768;1.18857713672129e-05;359.114515066669;360.357758789749;359.114515066669;360.357758789749;359.114515066669;360.357760530377;0.00197190280864965;0.00023430494998313;3.55555678670899;5.47183655719432;8.1244629980527;2548.91841399264;2216.92672645976;2009-11;2009;11;3.2727282;18.66;38.02;NA;381.956988960374;NA;360.357758789749;2550.25995;2218.09353;381.956988960374;381.956988960374;-21.599230170625;0.325086328241252;1.94078484584747;18.8349598521183;411.419879263541;363.034588243828;408.386281676783;-2.67682945407881;-48.0285228870339
17/11/2009;0;18.11;37.98;2542.70844;2209.19175;0.072;0.109;0.24;NA;NA;NA;NA;0.0408747654384824;1.93863173222517;4;11;46;1;0;8.12681344611316;1.16374445299436e-05;346.086747800376;347.293160936268;346.086747800376;347.293160936268;346.086747800376;347.293162571738;0.00196267596279773;0.00023487834267232;3.5596939904488;5.4858524223365;8.12850340981718;2544.04741232227;2210.35509478673;2009-11;2009;11;1.7498771;18.11;37.98;NA;374.321803929792;NA;347.293160936268;2542.70844;2209.19175;374.321803929792;374.321803929792;-27.028642993524;0.0408747654384824;1.93863173222517;18.8349598521183;411.419879263541;358.108161981208;398.994844325696;-10.8150010449395;-51.7016833894276
24/11/2009;0;17.59;37.99;2539.80786;2220.29397;NA;NA;0.28;NA;NA;NA;NA;NA;NA;4;11;47;1;0;8.11323233231965;1.2262745008131e-05;359.304888663577;360.5656064515;359.304888663577;360.5656064515;359.304888663577;360.565608233729;0.00198243225867168;0.00022559896632018;3.41392563661418;5.26787366746749;8.10691608961371;2540.47640642274;2220.87841168729;2009-11;2009;11;0.6548904;17.59;37.99;NA;NA;NA;360.5656064515;2539.80786;2220.29397;NA;377.231645933322;-16.666039481822;0.0528704037745413;1.97509557397381;18.8349598521183;411.419879263541;380.062506238493;390.314371551753;-19.4968997869928;-29.7487651002532
01/12/2009;0;17.05;37.9;2539.05771;2224.54482;NA;NA;0.2;NA;NA;NA;NA;NA;NA;4;12;48;1;0;8.11473171609024;1.24229106251639e-05;358.173607133534;359.438928219766;358.173607133534;359.438928219766;358.173607133534;359.438930011099;0.00198992058462002;0.00022220132475481;3.35984657186289;5.19141321756408;8.10009805555961;2545.7570707124;2230.41433139842;2009-12;2009;12;3.8314087;17.05;37.9;NA;380.141487936852;NA;359.438928219766;2539.05771;2224.54482;380.141487936852;380.141487936852;-20.702559717086;0.0648660421106001;2.01155941572246;18.8349598521183;411.419879263541;387.628762801033;381.499864412019;-28.1898345812673;-22.0609361922526
08/12/2009;0;16.74;37.92;2546.5092;2227.54542;0.23;0.46;0.25;NA;NA;NA;NA;0.076861680446659;2.0480232574711;4;12;49;1;0;8.12529840642423;1.22164484595832e-05;349.088275806438;350.326320427035;349.088275806438;350.326320427035;349.088275806438;350.326322139827;0.00199029886991504;0.00022503010162537;3.39943256912123;5.25635591961682;8.10586629604601;2551.88158227848;2232.24488291139;2009-12;2009;12;3.561033;16.74;37.92;NA;378.050705391344;NA;350.326320427035;2546.5092;2227.54542;378.050705391344;378.050705391344;-27.724384964309;0.076861680446659;2.0480232574711;18.8349598521183;411.419879263541;382.788212377529;376.529913389236;-32.461891950494;-26.2035929622006
15/12/2009;0;15.99;37.97;2548.10952;2229.4458;NA;NA;0.22;NA;NA;NA;NA;NA;NA;4;12;50;1;0;8.13560875973945;1.21406580367172e-05;339.437274772261;340.652547977163;339.437274772261;340.652547977163;339.437274772261;340.652549622456;0.00199273911928856;0.00022456602267472;3.3849898814598;5.24294045305014;8.10456982245088;2550.12277482223;2231.20727943113;2009-12;2009;12;2.8148727;15.99;37.97;NA;NA;NA;340.652547977163;2548.10952;2229.4458;NA;379.856028752961;-39.2034807757985;0.0706954675476884;2.11748385983949;18.8349598521183;411.419879263541;384.215978577408;364.771997974951;-43.5634306002448;-24.1194499977881
22/12/2009;0;14.51;37.86;2538.70764;2230.69605;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;1;0;8.14407020471019;1.23880942704993e-05;331.087513181093;332.295377611942;331.087513181093;332.295377611942;331.087513181093;332.295379227181;0.00200152457307136;0.00021678338265813;3.25930694637349;5.06508194455001;8.09009861293827;2548.09535974643;2238.94479397781;2009-12;2009;12;6.7229257;14.51;37.86;381.661352114579;378.717584571367;NA;332.295377611942;2538.70764;2230.69605;381.661352114579;381.661352114579;-49.365974502637;0.0645292546487179;2.18694446220788;18.8349598521183;411.419879263541;399.003451298086;342.635943855039;-66.708073686144;-10.3405662430974
29/12/2009;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;52;NA;NA;8.14227054418235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.08598268906189;NA;NA;2009-12;2009;12;2.1510625;14.36;37.855;378.168960129662;377.915972533753;NA;334.211169669731;2541.533205;2235.86977050341;378.168960129662;378.168960129662;-43.9577904599315;0.0583630417497474;2.25640506457627;18.8349598521183;411.419879263541;403.858205334319;340.468801321549;-69.6470356645879;-6.25763165181792
05/01/2010;0;14.21;37.85;2544.35877;2240.74806;NA;NA;0.29;NA;NA;NA;NA;NA;NA;1;1;1;1;0;8.14094047182391;1.26467506030529e-05;334.900498875029;336.126961727519;334.900498875029;336.126961727519;334.900498875029;336.126963390741;0.00201406710215873;0.0002140342072382;3.21618987599461;5.00128362934186;8.08233389838557;2554.44209405548;2249.62817120211;2010-01;2010;1;NA;14.21;37.85;379.925333784025;378.640040480667;NA;336.126961727519;2544.35877;2240.74806;379.925333784025;379.925333784025;-43.798372056506;0.0521968288507768;2.32586566694465;18.8349598521183;411.419879263541;408.758596269928;338.315365776028;-72.6316345424095;-2.18840404850937
12/01/2010;0;14;37.88;2542.30836;2246.9493;NA;NA;0.21;NA;NA;NA;NA;NA;NA;1;1;2;1;0;8.13055351866072;1.30880058255874e-05;344.419008110516;345.683728497045;344.419008110516;345.683728497045;344.419008110516;345.683730264025;0.00202528585265088;0.00020857544152353;3.13221007530567;4.87274858150213;8.06876008582709;2550.36213516367;2254.06740760296;2010-01;2010;1;NA;14;37.88;NA;NA;NA;345.683728497045;2542.30836;2246.9493;NA;379.890923593777;-34.2071950967319;0.0460306159518062;2.39532626931304;18.8349598521183;411.419879263541;424.131300925932;335.323418788328;-78.4475724288873;10.3603097087166
19/01/2010;0;13.63;37.87;2547.5094;2250.75006;0.305;0.849;0.39;NA;NA;NA;NA;0.0398644030528357;2.46478687168143;1;1;3;1;0;8.13806425362396;1.30047791185475e-05;338.329449155952;339.577689194737;338.329449155952;339.577689194737;338.329449155952;339.577690913252;0.00202836689038045;0.00020937839050099;3.14219654395821;4.89205215781651;8.07048435573079;2556.25448111962;2258.476426723;2010-01;2010;1;NA;13.63;37.87;NA;379.856513403529;NA;339.577689194737;2547.5094;2250.75006;379.856513403529;379.856513403529;-40.278824208792;0.0398644030528357;2.46478687168143;18.8349598521183;411.419879263541;423.211712718544;330.116127910676;-83.6340235238067;9.46156128406113
25/01/2010;0;13.07;37.72;2532.65643;2247.04932;0.294;1.215;0.62;NA;NA;NA;NA;0.0690334016179013;2.64563219439872;1;1;4;1;0;8.13175847225327;1.34117926667756e-05;342.608384624264;343.881515431845;342.608384624264;343.881515431845;342.608384624264;343.881517215234;0.00203199223711692;0.0002016452902163;3.02592093760642;4.71679172608831;8.05555741474629;2551.45663679745;2263.72943160127;2010-01;2010;1;NA;13.07;37.72;383.465221524495;380.561195327768;NA;343.881515431845;2532.65643;2247.04932;383.465221524495;383.465221524495;-39.58370609265;0.0690334016179013;2.64563219439872;18.8349598521183;411.419879263541;438.84881460869;322.388227677194;-94.9672991768452;21.4932877546508
02/02/2010;0;13.22;37.94;2546.65923;2255.60103;0.401;0.159;0.3;NA;NA;NA;NA;0.0943004503070108;2.40806407639656;1;2;5;1;0;8.13417565637463;1.33018004164188e-05;341.816930710266;343.084679511081;341.816930710266;343.084679511081;341.816930710266;343.084681280579;0.0020368876209171;0.00020541160866647;3.07887099957985;4.79725829306613;8.06026884978481;2550.68662994201;2259.16813758566;2010-02;2010;2;1.1105752;13.22;37.94;NA;380.278159396712;NA;343.084679511081;2546.65923;2255.60103;380.278159396712;380.278159396712;-37.193479885631;0.0943004503070108;2.40806407639656;18.8349598521183;411.419879263541;435.062673395541;324.440284246795;-91.9779938844597;18.6443952642864
11/02/2010;0;13.2;37.92;2544.40878;2251.85028;NA;NA;0.3;NA;NA;NA;NA;NA;NA;1;2;6;1;0;8.13755578863888;1.31691652182227e-05;338.159614258967;339.414115035601;338.159614258967;339.414115035601;338.159614258967;339.414116768173;0.00203226326837767;0.0002064178464041;3.09424682200712;4.82146388431438;8.06331519449248;2549.77673101266;2256.60101898734;2010-02;2010;2;7.285122;13.2;37.92;NA;388.276832352451;NA;339.414115035601;2544.40878;2251.85028;388.276832352451;388.276832352451;-48.86271731685;0.0758286791952072;2.39637522064395;18.8349598521183;411.419879263541;430.77234206284;324.165923837139;-91.3582270272394;15.2481911984622
16/02/2010;0;13.2;37.96;2546.95929;2254.85088;0.308;0.814;0.3;NA;NA;NA;NA;0.0573569080834035;2.38468636489134;1;2;7;1;0;8.13603497110045;1.32408219011787e-05;340.076529568164;341.338144358325;340.076529568164;341.338144358325;340.076529568164;341.338146110596;0.00203552646344823;0.00020608359465059;3.08842312818752;4.81228124011962;8.06180413737867;2549.64312486828;2257.22690832455;2010-02;2010;2;9.192372;13.2;37.96;NA;379.850697596726;NA;341.338144358325;2546.95929;2254.85088;379.850697596726;379.850697596726;-38.512553238401;0.0573569080834035;2.38468636489134;18.8349598521183;411.419879263541;433.214251756138;324.165923837139;-91.8761073978128;17.1722205211862
23/02/2010;0;NA;NA;NA;NA;0.283;1.307;0.38;NA;NA;NA;NA;NA;NA;1;2;8;NA;NA;8.14194263506227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.06409669730499;NA;NA;2010-02;2010;2;2.2102766;12.97;37.8066666666667;NA;381.254245638402;NA;336.190723937051;2545.49233;2253.16118775648;381.254245638402;381.254245638402;-45.0635217013513;0.072594476192247;2.49505326043368;18.8349598521183;411.419879263541;430.852770264824;321.027405641812;-94.6620463277732;15.1633182952394
02/03/2010;0;NA;NA;NA;NA;NA;NA;0.56;NA;NA;NA;NA;NA;NA;1;3;9;NA;NA;8.14181195686959;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.06039611613207;NA;NA;2010-03;2010;3;0.40485758;12.74;37.6533333333333;NA;381.304649297357;NA;331.043303515776;2544.02537;2255.07785369683;381.304649297357;381.304649297357;-50.2613457815807;0.0878320443010905;2.60542015597602;18.8349598521183;411.419879263541;428.403708384697;317.919274034766;-97.3604048689213;13.1240294810105
