Date;heure;Depth;Temperature;QC_TEMP;Temperature adjusted;QC_Temperature adjusted;Salinity;QC_PSAL;Salinity adjusted;QC_Salinity adjusted;Turbidity;Turbidity adjusted;QC_turbidity adjusted;Fluorescence;Fluorescence adjusted;QC_Fluorescence adjusted
2016-01-01;16:59:56;0.9;15.717;1;15.717;1;33.532;1;38.132;2;17.234;14.16;2;2.712;0.712;2
2016-01-02;19:04:11;1.054;15.536;1;15.536;1;32.391;1;36.991;2;3.252;0.17;2;3.028;1.028;2
2016-01-02;20:04:11;0.979;15.543;1;15.543;1;30.631;1;35.231;2;24.981;21.89;2;3.328;1.328;2
2016-01-02;21:04:11;1.084;15.548;1;15.548;1;31.541;1;36.141;2;10.244;7.15;2;3.111;1.111;2
2016-01-02;22:04:11;1.14;15.535;1;15.535;1;31.931;1;36.531;2;7.503;4.41;2;3.303;1.303;2
2016-01-02;23:04:11;0.991;15.531;1;15.531;1;30.144;1;34.744;2;7.059;3.96;2;2.923;0.923;2
2016-01-03;00:04:11;1.008;15.525;1;15.525;1;32.199;1;36.799;2;5.991;2.88;2;2.92;0.92;2
2016-01-03;01:04:11;1.08;15.522;1;15.522;1;32.441;1;37.041;2;5.515;2.4;2;2.99;0.99;2
2016-01-03;02:04:11;0.971;15.49;1;15.49;1;32.084;1;36.684;2;24.986;21.87;2;2.921;0.921;2
2016-01-03;03:04:11;0.982;15.503;1;15.503;1;32.027;1;36.627;2;3.615;0.49;2;2.9;0.9;2
2016-01-03;04:04:11;1.149;15.513;1;15.513;1;32.319;1;36.919;2;4.58;1.45;2;2.861;0.861;2
2016-01-03;05:04:11;0.979;15.496;1;15.496;1;32.739;1;37.339;2;5.281;2.15;2;2.773;0.773;2
2016-01-03;06:04:11;1.128;15.501;1;15.501;1;32.688;1;37.288;2;5.611;2.48;2;2.989;0.989;2
2016-01-03;07:04:11;1.103;15.497;1;15.497;1;32.551;1;37.151;2;6.609;3.47;2;2.831;0.831;2
2016-01-03;08:04:11;1.029;15.523;1;15.523;1;30.85;1;35.45;2;12.728;9.58;2;2.623;0.623;2
2016-01-03;09:04:11;0.98;15.524;1;15.524;1;31.682;1;36.282;2;9.598;6.45;2;2.629;0.629;2
2016-01-03;10:04:11;0.949;15.542;1;15.542;1;32.968;1;37.568;2;6.342;3.19;2;2.915;0.915;2
2016-01-03;11:04:11;1.034;15.556;1;15.556;1;33.289;1;37.889;2;7.747;4.59;2;2.675;0.675;2
2016-01-03;12:04:11;0.91;15.573;1;15.573;1;33.157;1;37.757;2;6.957;3.79;2;2.566;0.566;2
2016-01-03;13:04:11;0.934;15.586;1;15.586;1;32.388;1;36.988;2;2.671;;9;2.455;0.455;2
2016-01-03;14:04:11;0.902;15.598;1;15.598;1;28.887;1;33.487;2;2.711;;9;2.494;0.494;2
2016-01-03;15:04:11;0.997;15.603;1;15.603;1;32.898;1;37.498;2;3.537;0.36;2;2.519;0.519;2
2016-01-03;16:04:11;0.971;15.606;1;15.606;1;32.473;1;37.073;2;6.161;2.98;2;3.528;1.528;2
2016-01-03;17:04:11;0.956;15.596;1;15.596;1;32.408;1;37.008;2;9.07;5.88;2;2.902;0.902;2
2016-01-03;19:06:56;0.955;15.571;1;15.571;1;32.689;1;37.289;2;3.916;0.73;2;2.781;0.781;2
2016-01-03;20:06:56;0.919;15.584;1;15.584;1;32.69;1;37.29;2;4.282;1.09;2;2.841;0.841;2
2016-01-03;21:06:56;0.897;15.573;1;15.573;1;32.822;1;37.422;2;4.52;1.32;2;2.774;0.774;2
2016-01-03;22:06:56;0.873;15.545;1;15.545;1;32.836;1;37.436;2;9.189;5.98;2;2.91;0.91;2
2016-01-03;23:06:56;0.997;15.543;1;15.543;1;32.508;1;37.108;2;3.965;0.76;2;3.02;1.02;2
2016-01-04;00:06:56;0.872;15.491;1;15.491;1;32.69;1;37.29;2;6.129;2.92;2;3.117;1.117;2
2016-01-04;01:06:56;0.844;15.46;1;15.46;1;32.77;1;37.37;2;3.838;0.62;2;3.103;1.103;2
2016-01-04;02:06:56;0.884;15.506;1;15.506;1;32.636;1;37.236;2;6.277;3.05;2;2.851;0.851;2
2016-01-04;03:06:56;0.945;15.517;1;15.517;1;32.609;1;37.209;2;16.875;13.65;2;2.982;0.982;2
2016-01-04;04:06:56;0.924;15.534;1;15.534;1;32.747;1;37.347;2;7.928;4.7;2;3.097;1.097;2
2016-01-04;05:06:56;0.726;15.541;1;15.541;1;32.709;1;37.309;2;5.829;2.59;2;2.955;0.955;2
2016-01-04;06:06:56;0.873;15.559;1;15.559;1;32.452;1;37.052;2;8.745;5.5;2;2.933;0.933;2
2016-01-04;07:06:56;0.872;15.558;1;15.558;1;31.572;1;36.172;2;6.512;3.27;2;2.967;0.967;2
2016-01-04;08:06:56;0.733;15.579;1;15.579;1;31.32;1;35.92;2;12.614;9.36;2;3.1;1.1;2
2016-01-04;09:06:56;0.803;15.571;1;15.571;1;31.575;1;36.175;2;7.236;3.98;2;2.786;0.786;2
2016-01-04;10:06:56;0.897;15.573;1;15.573;1;31.71;1;36.31;2;24.918;21.66;2;2.653;0.653;2
2016-01-04;11:06:56;0.895;15.576;1;15.576;1;30.403;1;35.003;2;7.53;4.27;2;2.683;0.683;2
2016-01-04;12:06:56;0.888;15.58;1;15.58;1;30.2;1;34.8;2;8.089;4.82;2;2.653;0.653;2
2016-01-04;13:06:56;0.931;15.571;1;15.571;1;30.07;1;34.67;2;12.717;9.44;2;2.493;0.493;2
2016-01-04;14:06:56;0.999;15.582;1;15.582;1;30.037;1;34.637;2;3.262;;9;2.58;0.58;2
2016-01-04;15:06:56;0.873;15.584;1;15.584;1;29.739;1;34.339;2;4.304;1.02;2;2.531;0.531;2
2016-01-04;16:06:56;1.04;15.578;1;15.578;1;30.04;1;34.64;2;3.638;0.35;2;2.426;0.426;2
2016-01-04;17:06:56;0.885;15.582;1;15.582;1;30.119;1;34.719;2;5.214;1.92;2;2.651;0.651;2
2016-01-04;19:08:39;0.801;15.583;1;15.583;1;31.819;1;36.419;2;4.605;1.31;2;2.651;0.651;2
2016-01-04;20:08:39;0.925;15.576;1;15.576;1;31.935;1;36.535;2;4.868;1.57;2;2.716;0.716;2
2016-01-04;21:08:39;0.903;15.581;1;15.581;1;31.851;1;36.451;2;24.993;21.69;2;2.693;0.693;2
2016-01-04;22:08:39;0.851;15.582;1;15.582;1;31.653;1;36.253;2;5.9;2.59;2;2.643;0.643;2
2016-01-04;23:08:39;0.793;15.59;1;15.59;1;31.404;1;36.004;2;5.405;2.09;2;2.668;0.668;2
2016-01-05;00:08:39;0.925;15.578;1;15.578;1;31.711;1;36.311;2;5.083;1.76;2;2.742;0.742;2
2016-01-05;01:08:39;0.93;15.588;1;15.588;1;31.36;1;35.96;2;6.004;2.68;2;2.61;0.61;2
2016-01-05;02:08:39;0.797;15.59;1;15.59;1;31.156;1;35.756;2;4.735;1.41;2;2.65;0.65;2
2016-01-05;03:08:39;0.82;15.595;1;15.595;1;31.475;1;36.075;2;5.37;2.04;2;2.71;0.71;2
2016-01-05;04:08:39;1.054;15.587;1;15.587;1;31.848;1;36.448;2;7.359;4.02;2;2.693;0.693;2
2016-01-05;05:08:39;0.817;15.575;1;15.575;1;31.697;1;36.297;2;4.703;1.36;2;2.798;0.798;2
2016-01-05;06:08:39;0.994;15.594;1;15.594;1;31.261;1;35.861;2;3.816;0.47;2;2.781;0.781;2
2016-01-05;07:08:39;0.831;15.571;1;15.571;1;32.224;1;36.824;2;7.696;4.34;2;2.459;0.459;2
2016-01-05;08:08:39;0.812;15.562;1;15.562;1;31.86;1;36.46;2;5.053;1.7;2;2.417;0.417;2
2016-01-05;09:08:39;0.813;15.551;1;15.551;1;32.22;1;36.82;2;6.019;2.66;2;2.505;0.505;2
2016-01-05;10:08:39;0.916;15.551;1;15.551;1;32.278;1;36.878;2;4.513;1.15;2;2.575;0.575;2
2016-01-05;11:08:39;1.016;15.548;1;15.548;1;32.119;1;36.719;2;6.826;3.45;2;2.384;0.384;2
2016-01-05;12:08:39;0.848;15.544;1;15.544;1;31.92;1;36.52;2;6.265;2.89;2;2.311;0.311;2
2016-01-05;13:08:39;0.964;15.546;1;15.546;1;30.983;1;35.583;2;14.873;11.49;2;2.482;0.482;2
2016-01-05;14:08:39;0.808;15.537;1;15.537;1;31.518;1;36.118;2;24.161;20.78;2;2.448;0.448;2
2016-01-05;15:08:39;0.778;15.536;1;15.536;1;30.621;1;35.221;2;6.17;2.78;2;2.302;0.302;2
2016-01-05;16:08:39;0.962;15.525;1;15.525;1;30.525;1;35.125;2;15.952;12.56;2;2.403;0.403;2
2016-01-05;17:08:39;0.89;15.517;1;15.517;1;30.623;1;35.223;2;24.993;21.59;2;2.624;0.624;2
2016-01-05;19:10:15;0.804;15.486;1;15.486;1;31.268;1;35.868;2;6.376;2.97;2;2.386;0.386;2
2016-01-05;20:10:15;0.977;15.489;1;15.489;1;31.831;1;36.431;2;11.862;8.45;2;2.532;0.532;2
2016-01-05;21:10:15;0.977;15.474;1;15.474;1;31.571;1;36.171;2;24.992;21.58;2;2.643;0.643;2
2016-01-05;22:10:15;0.899;15.459;1;15.459;1;31.733;1;36.333;2;5.416;2;2;2.535;0.535;2
2016-01-05;23:10:15;0.982;15.458;1;15.458;1;31.74;1;36.34;2;6.655;3.23;2;2.608;0.608;2
2016-01-06;00:10:15;0.872;15.46;1;15.46;1;31.752;1;36.352;2;7.085;3.66;2;2.686;0.686;2
2016-01-06;01:10:15;0.905;15.446;1;15.446;1;31.571;1;36.171;2;7.758;4.33;2;3.279;1.279;2
2016-01-06;02:10:15;0.783;15.434;1;15.434;1;31.923;1;36.523;2;4.361;0.92;2;2.572;0.572;2
2016-01-06;03:10:15;0.931;15.407;1;15.407;1;30.804;1;35.404;2;4.719;1.28;2;2.565;0.565;2
2016-01-06;04:10:15;0.828;15.419;1;15.419;1;30.464;1;35.064;2;5.369;1.92;2;2.487;0.487;2
2016-01-06;05:10:15;0.874;15.416;1;15.416;1;31.37;1;35.97;2;4.413;0.96;2;2.508;0.508;2
2016-01-06;06:10:15;0.89;15.404;1;15.404;1;31.367;1;35.967;2;6.32;2.87;2;2.609;0.609;2
2016-01-06;07:10:15;0.944;15.39;1;15.39;1;31.247;1;35.847;2;6.504;3.04;2;4.926;2.926;2
2016-01-06;08:10:15;1.006;15.394;1;15.394;1;31.315;1;35.915;2;5.951;2.49;2;2.518;0.518;2
2016-01-06;09:10:15;0.894;15.381;1;15.381;1;31.797;1;36.397;2;6.288;2.82;2;2.649;0.649;2
2016-01-06;10:10:15;1.004;15.377;1;15.377;1;31.743;1;36.343;2;7.891;4.42;2;2.607;0.607;2
2016-01-06;11:10:15;0.913;15.375;1;15.375;1;31.709;1;36.309;2;5.29;1.81;2;2.541;0.541;2
2016-01-06;12:10:15;0.938;15.385;1;15.385;1;31.37;1;35.97;2;3.872;0.39;2;2.532;0.532;2
2016-01-06;13:10:15;0.825;15.41;1;15.41;1;30.517;1;35.117;2;2.874;;9;2.222;0.222;2
2016-01-06;14:10:15;0.903;15.426;1;15.426;1;31.182;1;35.782;2;3.974;0.48;2;2.275;0.275;2
2016-01-06;15:10:15;1.007;15.433;1;15.433;1;30.777;1;35.377;2;6.204;2.71;2;2.346;0.346;2
2016-01-06;16:10:15;0.84;15.433;1;15.433;1;31.089;1;35.689;2;4.455;0.95;2;2.14;0.14;2
2016-01-06;17:10:15;0.89;15.418;1;15.418;1;31.1;1;35.7;2;4.659;1.15;2;2.645;0.645;2
2016-01-06;19:11:52;0.891;15.401;1;15.401;1;29.207;1;33.807;2;2.496;;9;2.644;0.644;2
2016-01-06;20:11:52;0.866;15.339;1;15.339;1;30.144;1;34.744;2;3.352;;9;2.312;0.312;2
2016-01-06;21:11:52;0.926;15.314;1;15.314;1;29.651;1;34.251;2;5.454;1.93;2;2.453;0.453;2
2016-01-06;22:11:52;0.863;15.303;1;15.303;1;29.814;1;34.414;2;5.695;2.17;2;2.178;0.178;2
2016-01-06;23:11:52;0.993;15.302;1;15.302;1;30.964;1;35.564;2;6.055;2.53;2;2.209;0.209;2
2016-01-07;00:11:52;0.975;15.294;1;15.294;1;30.413;1;35.613;2;3.443;;9;2.272;0.272;2
2016-01-07;01:11:52;0.9;15.268;1;15.268;1;31.28;1;36.48;2;2.74;;9;2.299;0.299;2
2016-01-07;02:11:52;0.868;15.273;1;15.273;1;30.519;1;35.719;2;4.091;0.55;2;2.386;0.386;2
2016-01-07;03:11:52;0.963;15.261;1;15.261;1;30.48;1;35.68;2;4.345;0.8;2;2.618;0.618;2
2016-01-07;04:11:52;0.833;15.257;1;15.257;1;32.025;1;37.225;2;4.5;0.95;2;3.676;1.676;2
2016-01-07;05:11:52;0.867;15.231;1;15.231;1;32.104;1;37.304;2;4.659;1.1;2;2.503;0.503;2
2016-01-07;06:11:52;1;15.258;1;15.258;1;32.009;1;37.209;2;4.962;1.4;2;2.576;0.576;2
2016-01-07;07:11:52;0.915;15.269;1;15.269;1;32.377;1;37.577;2;5.515;1.95;2;2.732;0.732;2
2016-01-07;08:11:52;0.964;15.266;1;15.266;1;32.523;1;37.723;2;6.945;3.37;2;2.583;0.583;2
2016-01-07;09:11:52;0.872;15.263;1;15.263;1;32.41;1;37.61;2;4.571;1;2;2.903;0.903;2
2016-01-07;10:11:52;0.85;15.255;1;15.255;1;32.235;1;37.435;2;4.477;0.9;2;2.677;0.677;2
2016-01-07;11:11:52;0.92;15.254;1;15.254;1;32.332;1;37.532;2;4.509;0.92;2;2.61;0.61;2
2016-01-07;12:11:52;0.871;15.254;1;15.254;1;32.504;1;37.704;2;4.788;1.2;2;2.768;0.768;2
2016-01-07;13:11:52;0.982;15.259;1;15.259;1;32.37;1;37.57;2;5.127;1.53;2;2.693;0.693;2
2016-01-07;14:11:52;0.799;15.261;1;15.261;1;32.41;1;37.61;2;4.736;1.14;2;2.754;0.754;2
2016-01-07;15:11:52;0.827;15.269;1;15.269;1;32.472;1;37.672;2;24.978;21.37;2;2.774;0.774;2
2016-01-07;16:11:52;0.886;15.278;1;15.278;1;32.661;1;37.861;2;24.977;21.37;2;3.232;1.232;2
2016-01-07;17:11:52;0.977;15.274;1;15.274;1;27.156;1;32.356;2;7.146;3.53;2;3.268;1.268;2
2016-01-07;19:13:36;0.88;15.255;1;15.255;1;32.48;1;37.68;2;4.7;1.08;2;3.159;1.159;2
2016-01-07;20:13:36;0.956;15.24;1;15.24;1;32.499;1;37.699;2;4.277;0.66;2;2.882;0.882;2
2016-01-07;21:13:36;0.933;15.241;1;15.241;1;32.771;1;37.971;2;2.964;;9;2.938;0.938;2
2016-01-07;22:13:36;1.006;15.244;1;15.244;1;31.28;1;36.48;2;3.549;;9;2.797;0.797;2
2016-01-07;23:13:36;0.87;15.227;1;15.227;1;32.387;1;37.587;2;4.705;1.07;2;2.821;0.821;2
2016-01-08;00:13:36;0.809;15.227;1;15.227;1;32.719;1;37.919;2;5.048;1.41;2;2.943;0.943;2
2016-01-08;01:13:36;0.788;15.235;1;15.235;1;32.634;1;37.834;2;4.62;0.97;2;2.752;0.752;2
2016-01-08;02:13:36;0.875;15.228;1;15.228;1;32.636;1;37.836;2;7.852;4.2;2;2.732;0.732;2
2016-01-08;03:13:36;0.898;15.224;1;15.224;1;32.602;1;37.802;2;6.56;2.91;2;2.564;0.564;2
2016-01-08;04:13:36;0.941;15.235;1;15.235;1;32.626;1;37.826;2;9.277;5.62;2;2.664;0.664;2
2016-01-08;05:13:36;1.026;15.221;1;15.221;1;32.552;1;37.752;2;8.476;4.81;2;2.689;0.689;2
2016-01-08;06:13:36;1.073;15.214;1;15.214;1;32.303;1;37.503;2;9.754;6.09;2;2.579;0.579;2
2016-01-08;07:13:36;0.995;15.227;1;15.227;1;32.6;1;37.8;2;9.148;5.48;2;2.48;0.48;2
2016-01-08;08:13:36;0.965;15.225;1;15.225;1;32.578;1;37.778;2;8.953;5.28;2;2.51;0.51;2
2016-01-08;09:13:36;0.989;15.236;1;15.236;1;32.546;1;37.746;2;11.114;7.43;2;2.811;0.811;2
2016-01-08;10:13:36;0.83;15.233;1;15.233;1;32.524;1;37.724;2;6.211;2.52;2;2.686;0.686;2
2016-01-08;11:13:36;1.024;15.244;1;15.244;1;32.563;1;37.763;2;6.844;3.15;2;2.622;0.622;2
2016-01-08;12:13:36;1;15.242;1;15.242;1;32.567;1;37.767;2;7.567;3.87;2;2.949;0.949;2
2016-01-08;13:13:36;0.922;15.252;1;15.252;1;32.456;1;37.656;2;8.281;4.58;2;3.067;1.067;2
2016-01-08;14:13:36;0.84;15.299;1;15.299;1;32.434;1;37.634;2;24.978;21.27;2;3.147;1.147;2
2016-01-08;15:13:36;0.836;15.438;1;15.438;1;32.436;1;37.636;2;11.543;7.83;2;3.193;1.193;2
2016-01-08;16:13:36;0.962;15.413;1;15.413;1;32.529;1;37.729;2;14.007;10.29;2;3.352;1.352;2
2016-01-08;17:13:36;0.935;15.337;1;15.337;1;32.505;1;37.705;2;9.377;5.66;2;3.62;1.62;2
2016-01-08;19:15:10;1.014;15.311;1;15.311;1;32.369;1;37.569;2;3.781;0.06;2;3.651;1.651;2
2016-01-08;20:15:10;0.85;15.303;1;15.303;1;32.349;1;37.549;2;4.623;0.89;2;4.176;2.176;2
2016-01-08;21:15:10;0.963;15.289;1;15.289;1;32.369;1;37.569;2;3.931;0.2;2;3.963;1.963;2
2016-01-08;22:15:10;0.753;15.28;1;15.28;1;32.268;1;37.468;2;4.637;0.9;2;4.059;2.059;2
2016-01-08;23:15:10;0.887;15.27;1;15.27;1;32.123;1;37.323;2;5.41;1.67;2;3.965;1.965;2
2016-01-09;00:15:10;0.973;15.27;1;15.27;1;32.282;1;37.482;2;5.557;1.81;2;4.094;2.094;2
2016-01-09;01:15:10;0.797;15.27;1;15.27;1;32.201;1;37.401;2;5.679;1.93;2;4.068;2.068;2
2016-01-09;02:15:10;0.693;15.265;1;15.265;1;32.046;1;37.246;2;6.716;2.96;2;3.776;1.776;2
2016-01-09;03:15:10;0.981;15.267;1;15.267;1;32.24;1;37.44;2;24.991;21.23;2;3.901;1.901;2
2016-01-09;04:15:10;0.898;15.257;1;15.257;1;32.147;1;37.347;2;24.991;21.23;2;4.089;2.089;2
2016-01-09;05:15:10;0.892;15.255;1;15.255;1;32.178;1;37.378;2;24.989;21.22;2;4.104;2.104;2
2016-01-09;06:15:10;0.803;15.245;1;15.245;1;32.216;1;37.416;2;7.446;3.67;2;3.835;1.835;2
2016-01-09;07:15:10;1.119;15.239;1;15.239;1;32.289;1;37.489;2;7.704;3.92;2;4.321;2.321;2
2016-01-09;08:15:10;0.949;15.237;1;15.237;1;32.263;1;37.463;2;8.601;4.82;2;4.215;2.215;2
2016-01-09;09:15:10;0.893;15.242;1;15.242;1;32.268;1;37.468;2;9.782;5.99;2;4.136;2.136;2
2016-01-09;10:15:10;0.855;15.271;1;15.271;1;32.231;1;37.431;2;24.991;21.2;2;4.002;2.002;2
2016-01-09;11:15:10;1.021;15.278;1;15.278;1;31.951;1;37.151;2;24.992;21.19;2;4.057;2.057;2
2016-01-09;12:15:10;0.996;15.284;1;15.284;1;31.842;1;37.042;2;24.987;21.18;2;3.902;1.902;2
2016-01-09;13:15:10;0.917;15.285;1;15.285;1;31.886;1;37.086;2;24.992;21.18;2;4.046;2.046;2
2016-01-09;14:15:10;0.979;15.292;1;15.292;1;31.86;1;37.06;2;24.988;21.18;2;4.112;2.112;2
2016-01-09;15:15:10;0.981;15.283;1;15.283;1;31.783;1;36.983;2;24.991;21.17;2;3.853;1.853;2
2016-01-09;16:15:10;0.926;15.273;1;15.273;1;31.91;1;37.11;2;8.658;4.84;2;3.997;1.997;2
2016-01-09;17:15:10;0.84;15.267;1;15.267;1;31.82;1;37.02;2;8.168;4.34;2;4.197;2.197;2
2016-01-09;19:16:48;1.064;15.249;1;15.249;1;32.313;1;37.513;2;3.467;;9;4.243;2.243;2
2016-01-09;20:16:48;0.896;15.246;1;15.246;1;32.133;1;37.333;2;11.996;8.16;2;4.736;2.736;2
2016-01-09;21:16:48;1.1;15.259;1;15.259;1;32.162;1;37.362;2;4.954;1.11;2;4.201;2.201;2
2016-01-09;22:16:48;1.031;15.268;1;15.268;1;31.489;1;36.689;2;5.303;1.46;2;3.985;1.985;2
2016-01-09;23:16:48;0.94;15.269;1;15.269;1;32.082;1;37.282;2;19.562;15.71;2;4.049;2.049;2
2016-01-10;00:16:48;1.004;15.289;1;15.289;1;26.119;1;31.319;2;7.106;3.25;2;3.91;1.91;2
2016-01-10;01:16:48;0.973;15.288;1;15.288;1;31.643;1;36.843;2;24.98;21.12;2;3.852;1.852;2
2016-01-10;02:16:48;0.91;15.284;1;15.284;1;32.153;1;37.353;2;4.956;1.09;2;4.005;2.005;2
2016-01-10;03:16:48;0.904;15.284;1;15.284;1;32.215;1;37.415;2;5.984;2.12;2;3.499;1.499;2
2016-01-10;04:16:48;0.813;15.253;1;15.253;1;32.204;1;37.404;2;6.874;3;2;3.7;1.7;2
2016-01-10;05:16:48;0.894;15.266;1;15.266;1;32.246;1;37.446;2;5.151;1.27;2;3.52;1.52;2
2016-01-10;06:16:48;0.981;15.284;1;15.284;1;32.411;1;37.611;2;5.249;1.37;2;3.375;1.375;2
2016-01-10;07:16:48;0.934;15.304;1;15.304;1;32.184;1;37.384;2;5.227;1.34;2;3.279;1.279;2
2016-01-10;08:16:48;0.948;15.272;1;15.272;1;32.132;1;37.332;2;5.699;1.81;2;3.17;1.17;2
2016-01-10;09:16:48;0.827;15.302;1;15.302;1;29.88;1;35.08;2;19.359;15.46;2;3.269;1.269;2
2016-01-10;10:16:48;0.956;15.29;1;15.29;1;31.51;1;36.71;2;9.224;5.32;2;3.386;1.386;2
2016-01-10;11:16:48;0.829;15.277;1;15.277;1;32.24;1;37.44;2;9.201;5.3;2;3.104;1.104;2
2016-01-10;12:16:48;0.877;15.283;1;15.283;1;32.41;1;37.61;2;11.928;8.02;2;3.276;1.276;2
2016-01-10;13:16:48;0.981;15.242;1;15.242;1;32.174;1;37.374;2;13.951;10.04;2;3.166;1.166;2
2016-01-10;14:16:48;0.972;15.211;1;15.211;1;32.168;1;37.368;2;12.819;8.9;2;3.462;1.462;2
2016-01-10;15:16:48;1.003;15.314;1;15.314;1;32.052;1;37.252;2;14.287;10.36;2;3.305;1.305;2
2016-01-10;16:16:48;0.804;15.338;1;15.338;1;32.101;1;37.301;2;14.473;10.54;2;3.329;1.329;2
2016-01-10;17:16:48;0.914;15.346;1;15.346;1;32.121;1;37.321;2;13.237;9.3;2;3.439;1.439;2
2016-01-10;19:21:42;0.992;15.236;1;15.236;1;32.215;1;37.415;2;8.322;4.38;2;3.69;1.69;2
2016-01-10;20:21:42;1.015;15.231;1;15.231;1;32.134;1;37.334;2;11.008;7.07;2;3.501;1.501;2
2016-01-10;21:21:42;0.981;15.212;1;15.212;1;32.148;1;37.348;2;6.386;2.44;2;3.358;1.358;2
2016-01-10;22:21:42;0.733;15.215;1;15.215;1;32.159;1;37.359;2;6.21;2.26;2;3.387;1.387;2
2016-01-10;23:21:42;0.82;15.206;1;15.206;1;32.127;1;37.327;2;23.314;19.36;2;3.52;1.52;2
2016-01-11;00:21:42;0.814;15.2;1;15.2;1;32.158;1;37.358;2;24.993;21.03;2;3.303;1.303;2
2016-01-11;01:21:42;0.867;15.217;1;15.217;1;32.122;1;37.322;2;24.989;21.02;2;3.452;1.452;2
2016-01-11;02:21:42;1.033;15.117;1;15.117;1;32.152;1;37.352;2;24.987;21.02;2;3.619;1.619;2
2016-01-11;03:21:42;0.863;15.099;1;15.099;1;32.098;1;37.298;2;5.242;1.27;2;3.746;1.746;2
2016-01-11;04:21:42;0.941;15.131;1;15.131;1;32.083;1;37.283;2;5.573;1.59;2;3.895;1.895;2
2016-01-11;05:21:42;0.809;15.07;1;15.07;1;31.953;1;37.153;2;5.956;1.97;2;3.748;1.748;2
2016-01-11;06:21:42;0.849;15.08;1;15.08;1;31.93;1;37.13;2;6.54;2.55;2;3.84;1.84;2
2016-01-11;07:21:42;0.95;15.08;1;15.08;1;31.907;1;37.107;2;5.615;1.62;2;3.689;1.689;2
2016-01-11;08:21:42;0.911;15.087;1;15.087;1;32.007;1;37.207;2;5.388;1.39;2;3.563;1.563;2
2016-01-11;09:21:42;0.805;15.087;1;15.087;1;31.993;1;37.193;2;7.077;3.07;2;3.467;1.467;2
2016-01-11;10:21:42;0.93;15.1;1;15.1;1;31.957;1;37.157;2;6.48;2.47;2;3.511;1.511;2
2016-01-11;11:21:42;0.862;15.103;1;15.103;1;32.014;1;37.214;2;6.869;2.86;2;3.364;1.364;2
2016-01-11;12:21:42;0.919;15.138;1;15.138;1;32.09;1;37.29;2;24.99;20.97;2;3.316;1.316;2
2016-01-11;13:21:42;0.931;15.153;1;15.153;1;32.12;1;37.32;2;6.099;2.08;2;3.204;1.204;2
2016-01-11;14:21:42;1.101;15.198;1;15.198;1;32.173;1;37.373;2;6.92;2.89;2;3.194;1.194;2
2016-01-11;15:21:42;0.916;15.17;1;15.17;1;32.194;1;37.394;2;9.162;5.13;2;3.034;1.034;2
2016-01-11;16:21:42;0.971;15.209;1;15.209;1;32.222;1;37.422;2;6.771;2.74;2;2.696;0.696;2
2016-01-11;17:21:42;0.919;15.218;1;15.218;1;32.165;1;37.365;2;6.971;2.93;2;3.016;1.016;2
2016-01-11;19:23:20;1.165;15.189;1;15.189;1;32.142;1;37.342;2;6.736;2.69;2;2.869;0.869;2
