Date;heure;Depth;Temperature;QC_TEMP;Temperature adjusted;QC_Temperature adjusted;Salinity;QC_PSAL;Salinity adjusted;QC_Salinity adjusted;Turbidity;Turbidity adjusted;QC_turbidity adjusted;Fluorescence;Fluorescence adjusted;QC_Fluorescence adjusted
2019-02-08;07:33:10;0.596;13.404;1;13.404;1;38.106;1;38.106;1;0.968;0.968;1;0.832;0.532;1
2019-02-08;08:33:10;0.364;13.413;1;13.413;1;38.109;1;38.109;1;0.794;0.794;1;0.738;0.438;1
2019-02-08;09:33:10;0.529;13.411;1;13.411;1;38.105;1;38.105;1;1.32;1.32;1;0.613;0.313;1
2019-02-08;10:33:10;0.426;13.443;1;13.443;1;38.109;1;38.109;1;0.394;0.394;1;0.542;0.242;1
2019-02-08;13:34:03;0.414;13.514;1;13.514;1;38.116;1;38.116;1;0.496;0.496;1;0.652;0.352;1
2019-02-08;14:34:03;0.543;13.495;1;13.495;1;38.115;1;38.115;1;0.469;0.469;1;0.535;0.235;1
2019-02-08;15:34:03;0.453;13.485;1;13.485;1;38.115;1;38.115;1;0.424;0.424;1;0.606;0.306;1
2019-02-08;16:34:03;0.522;13.46;1;13.46;1;38.11;1;38.11;1;0.405;0.405;1;0.643;0.343;1
2019-02-08;17:34:03;0.483;13.459;1;13.459;1;38.115;1;38.115;1;0.405;0.405;1;0.625;0.325;1
2019-02-08;18:34:03;0.498;13.441;1;13.441;1;38.11;1;38.11;1;0.386;0.386;1;0.634;0.334;1
2019-02-08;19:34:03;0.369;13.431;1;13.431;1;38.111;1;38.111;1;0.423;0.423;1;0.618;0.318;1
2019-02-08;20:34:03;0.472;13.398;1;13.398;1;38.111;1;38.111;1;0.424;0.424;1;0.694;0.394;1
2019-02-08;21:34:03;0.422;13.365;1;13.365;1;38.107;1;38.107;1;0.373;0.373;1;0.741;0.441;1
2019-02-08;22:34:03;0.47;13.339;1;13.339;1;38.118;1;38.118;1;0.383;0.383;1;0.681;0.381;1
2019-02-08;23:34:03;0.481;13.321;1;13.321;1;38.109;1;38.109;1;0.395;0.395;1;0.617;0.317;1
2019-02-09;00:34:03;0.477;13.304;1;13.304;1;38.11;1;38.11;1;0.414;0.414;1;0.611;0.311;1
2019-02-09;01:34:03;0.434;13.304;1;13.304;1;38.111;1;38.111;1;0.426;0.426;1;0.633;0.333;1
2019-02-09;02:34:03;0.458;13.331;1;13.331;1;38.112;1;38.112;1;0.365;0.365;1;0.66;0.36;1
2019-02-09;03:34:03;0.443;13.33;1;13.33;1;38.114;1;38.114;1;0.373;0.373;1;0.695;0.395;1
2019-02-09;04:34:03;0.455;13.333;1;13.333;1;38.115;1;38.115;1;0.387;0.387;1;0.646;0.346;1
2019-02-09;05:34:03;0.439;13.343;1;13.343;1;38.114;1;38.114;1;0.434;0.434;1;0.683;0.383;1
2019-02-09;06:34:03;0.452;13.341;1;13.341;1;38.113;1;38.113;1;0.39;0.39;1;0.698;0.398;1
2019-02-09;07:34:03;0.498;13.346;1;13.346;1;38.115;1;38.115;1;0.414;0.414;1;0.581;0.281;1
2019-02-09;08:34:03;0.552;13.348;1;13.348;1;38.116;1;38.116;1;0.388;0.388;1;0.531;0.231;1
2019-02-09;09:34:03;0.409;13.376;1;13.376;1;38.118;1;38.118;1;0.404;0.404;1;0.527;0.227;1
2019-02-09;10:34:03;0.52;13.428;1;13.428;1;38.118;1;38.118;1;0.381;0.381;1;0.48;0.18;1
2019-02-09;11:34:03;0.533;13.447;1;13.447;1;38.121;1;38.121;1;0.371;0.371;1;0.469;0.169;1
2019-02-09;13:35:35;0.479;13.486;1;13.486;1;38.119;1;38.119;1;0.424;0.424;1;0.476;0.176;1
2019-02-09;14:35:35;0.5;13.444;1;13.444;1;38.122;1;38.122;1;0.41;0.41;1;0.542;0.242;1
2019-02-09;15:35:35;0.434;13.405;1;13.405;1;38.115;1;38.115;1;1.556;1.556;1;0.672;0.372;1
2019-02-09;16:35:35;0.427;13.36;1;13.36;1;38.114;1;38.114;1;0.415;0.415;1;0.607;0.307;1
2019-02-09;17:35:35;0.474;13.331;1;13.331;1;38.116;1;38.116;1;0.409;0.409;1;0.595;0.295;1
2019-02-09;18:35:35;0.513;13.305;1;13.305;1;38.113;1;38.113;1;0.423;0.423;1;0.563;0.263;1
2019-02-09;19:35:35;0.481;13.295;1;13.295;1;38.114;1;38.114;1;0.386;0.386;1;0.599;0.299;1
2019-02-09;20:35:35;0.423;13.287;1;13.287;1;38.11;1;38.11;1;0.433;0.433;1;0.621;0.321;1
2019-02-09;21:35:35;0.437;13.275;1;13.275;1;38.113;1;38.113;1;0.366;0.366;1;0.666;0.366;1
2019-02-09;22:35:35;0.457;13.27;1;13.27;1;38.112;1;38.112;1;0.407;0.407;1;0.669;0.369;1
2019-02-09;23:35:35;0.418;13.27;1;13.27;1;38.114;1;38.114;1;0.357;0.357;1;0.64;0.34;1
2019-02-10;00:35:35;0.422;13.263;1;13.263;1;38.115;1;38.115;1;0.424;0.424;1;0.62;0.32;1
2019-02-10;01:35:35;0.398;13.261;1;13.261;1;38.113;1;38.113;1;0.432;0.432;1;0.629;0.329;1
2019-02-10;02:35:35;0.405;13.261;1;13.261;1;38.115;1;38.115;1;0.338;0.338;1;0.779;0.479;1
2019-02-10;03:35:35;0.312;13.257;1;13.257;1;38.113;1;38.113;1;0.462;0.462;1;0.885;0.585;1
2019-02-10;04:35:35;0.493;13.249;1;13.249;1;38.115;1;38.115;1;0.655;0.655;1;0.892;0.592;1
2019-02-10;05:35:35;0.372;13.247;1;13.247;1;38.112;1;38.112;1;0.641;0.641;1;1.023;0.723;1
2019-02-10;06:35:35;0.263;13.236;1;13.236;1;38.115;1;38.115;1;0.591;0.591;1;0.927;0.627;1
2019-02-10;07:35:35;0.394;13.238;1;13.238;1;38.117;1;38.117;1;0.66;0.66;1;0.936;0.636;1
2019-02-10;08:35:35;0.44;13.252;1;13.252;1;38.117;1;38.117;1;1.234;1.234;1;0.88;0.58;1
2019-02-10;09:35:35;0.524;13.27;1;13.27;1;38.109;1;38.109;1;1.678;1.678;1;0.911;0.611;1
2019-02-10;10:35:35;0.286;13.282;1;13.282;1;38.112;1;38.112;1;0.535;0.535;1;0.863;0.563;1
2019-02-10;11:35:35;0.429;13.313;1;13.313;1;38.107;1;38.107;1;0.453;0.453;1;0.924;0.624;1
2019-02-10;13:37:07;0.42;13.348;1;13.348;1;38.098;1;38.098;1;0.666;0.666;1;0.884;0.584;1
2019-02-10;14:37:07;0.427;13.38;1;13.38;1;38.1;1;38.1;1;0.459;0.459;1;0.727;0.427;1
2019-02-10;15:37:07;0.461;13.385;1;13.385;1;38.106;1;38.106;1;0.435;0.435;1;0.808;0.508;1
2019-02-10;16:37:07;0.308;13.474;1;13.474;1;38.103;1;38.103;1;0.401;0.401;1;0.834;0.534;1
2019-02-10;17:37:07;0.359;13.467;1;13.467;1;38.102;1;38.102;1;0.552;0.552;1;1.059;0.759;1
2019-02-10;18:37:07;0.48;13.451;1;13.451;1;38.101;1;38.101;1;0.663;0.663;1;1.003;0.703;1
2019-02-10;19:37:07;0.29;13.416;1;13.416;1;38.114;1;38.114;1;1.01;1.01;1;1.142;0.842;1
2019-02-10;20:37:07;0.342;13.395;1;13.395;1;38.108;1;38.108;1;2.115;2.115;1;1.117;0.817;1
2019-02-10;21:37:07;0.334;13.361;1;13.361;1;38.11;1;38.11;1;3.598;3.598;1;1.036;0.736;1
2019-02-10;22:37:07;0.452;13.38;1;13.38;1;38.116;1;38.116;1;0.641;0.641;1;1.088;0.788;1
2019-02-10;23:37:07;0.382;13.366;1;13.366;1;38.095;1;38.095;1;1.05;1.05;1;1.271;0.971;1
2019-02-11;00:37:07;0.408;13.357;1;13.357;1;38.094;1;38.094;1;0.955;0.955;1;1.029;0.729;1
2019-02-11;01:37:07;0.472;13.373;1;13.373;1;38.102;1;38.102;1;1.685;1.685;1;1.106;0.806;1
2019-02-11;02:37:07;0.348;13.387;1;13.387;1;38.102;1;38.102;1;0.636;0.636;1;1.041;0.741;1
2019-02-11;03:37:07;0.374;13.375;1;13.375;1;38.105;1;38.105;1;1.179;1.179;1;1.028;0.728;1
2019-02-11;04:37:07;0.272;13.375;1;13.375;1;38.1;1;38.1;1;2.281;2.281;1;1.098;0.798;1
2019-02-11;05:37:07;0.438;13.382;1;13.382;1;38.097;1;38.097;1;0.722;0.722;1;1.029;0.729;1
2019-02-11;06:37:07;0.478;13.357;1;13.357;1;38.095;1;38.095;1;1.403;1.403;1;0.921;0.621;1
2019-02-11;07:37:07;0.411;13.334;1;13.334;1;38.106;1;38.106;1;0.556;0.556;1;0.845;0.545;1
2019-02-11;08:37:07;0.638;13.317;1;13.317;1;38.106;1;38.106;1;0.976;0.976;1;0.753;0.453;1
2019-02-11;09:37:07;0.37;13.317;1;13.317;1;38.114;1;38.114;1;0.424;0.424;1;0.686;0.386;1
2019-02-11;10:37:07;0.589;13.312;1;13.312;1;38.109;1;38.109;1;0.816;0.816;1;0.652;0.352;1
2019-02-11;11:37:07;0.4;13.31;1;13.31;1;38.099;1;38.099;1;0.84;0.84;1;0.702;0.402;1
2019-02-11;13:38:40;0.314;13.314;1;13.314;1;38.107;1;38.107;1;1.608;1.608;1;0.779;0.479;1
2019-02-11;14:38:40;0.596;13.306;1;13.306;1;38.113;1;38.113;1;1.379;1.379;1;0.796;0.496;1
2019-02-11;15:38:40;0.482;13.285;1;13.285;1;38.11;1;38.11;1;3.198;3.198;1;0.893;0.593;1
2019-02-11;16:38:40;0.614;13.272;1;13.272;1;38.112;1;38.112;1;2.252;2.252;1;1.04;0.74;1
2019-02-11;17:38:40;0.553;13.268;1;13.268;1;38.11;1;38.11;1;0.807;0.807;1;1.018;0.718;1
2019-02-11;18:38:40;0.536;13.248;1;13.248;1;38.118;1;38.118;1;0.79;0.79;1;0.982;0.682;1
2019-02-11;19:38:40;0.337;13.234;1;13.234;1;38.12;1;38.12;1;0.616;0.616;1;0.971;0.671;1
2019-02-11;20:38:40;0.52;13.221;1;13.221;1;38.116;1;38.116;1;1.19;1.19;1;1.069;0.769;1
2019-02-11;21:38:40;0.408;13.208;1;13.208;1;38.104;1;38.104;1;1.539;1.539;1;1.097;0.797;1
2019-02-11;22:38:40;0.447;13.202;1;13.202;1;38.115;1;38.115;1;2.399;2.399;1;1.055;0.755;1
2019-02-11;23:38:40;0.378;13.191;1;13.191;1;38.109;1;38.109;1;1.773;1.773;1;1.227;0.927;1
2019-02-12;00:38:40;0.524;13.186;1;13.186;1;38.117;1;38.117;1;2.46;2.46;1;1.001;0.701;1
2019-02-12;01:38:40;0.439;13.166;1;13.166;1;38.116;1;38.116;1;1.756;1.756;1;0.969;0.669;1
2019-02-12;02:38:40;0.42;13.155;1;13.155;1;38.13;1;38.13;1;2.006;2.006;1;1.037;0.737;1
2019-02-12;03:38:40;0.537;13.103;1;13.103;1;38.12;1;38.12;1;0.594;0.594;1;0.978;0.678;1
2019-02-12;04:38:40;0.49;13.053;1;13.053;1;38.123;1;38.123;1;0.596;0.596;1;0.978;0.678;1
2019-02-12;05:38:40;0.491;13.043;1;13.043;1;38.123;1;38.123;1;0.759;0.759;1;0.919;0.619;1
2019-02-12;06:38:40;0.634;13.026;1;13.026;1;38.123;1;38.123;1;0.426;0.426;1;0.743;0.443;1
2019-02-12;07:38:40;0.466;12.994;1;12.994;1;38.12;1;38.12;1;0.536;0.536;1;0.728;0.428;1
2019-02-12;08:38:40;0.555;12.991;1;12.991;1;38.122;1;38.122;1;0.479;0.479;1;0.617;0.317;1
2019-02-12;09:38:40;0.492;13.014;1;13.014;1;38.115;1;38.115;1;0.418;0.418;1;0.6;0.3;1
2019-02-12;10:38:40;0.524;13.024;1;13.024;1;38.114;1;38.114;1;0.399;0.399;1;0.551;0.251;1
2019-02-12;11:38:40;0.622;13.047;1;13.047;1;38.114;1;38.114;1;0.39;0.39;1;0.536;0.236;1
2019-02-12;13:40:13;0.54;13.079;1;13.079;1;38.117;1;38.117;1;0.476;0.476;1;0.571;0.271;1
2019-02-12;14:40:13;0.472;13.148;1;13.148;1;38.125;1;38.125;1;0.438;0.438;1;0.747;0.447;1
2019-02-12;15:40:13;0.584;13.133;1;13.133;1;38.127;1;38.127;1;0.775;0.775;1;0.691;0.391;1
2019-02-12;16:40:13;0.481;13.126;1;13.126;1;38.127;1;38.127;1;0.551;0.551;1;0.903;0.603;1
2019-02-12;17:40:13;0.5;13.13;1;13.13;1;38.129;1;38.129;1;1.218;1.218;1;0.924;0.624;1
2019-02-12;18:40:13;0.532;13.201;1;13.201;1;38.121;1;38.121;1;0.432;0.432;1;0.919;0.619;1
2019-02-12;19:40:13;0.453;13.211;1;13.211;1;38.119;1;38.119;1;0.407;0.407;1;1.676;1.376;1
2019-02-12;20:40:13;0.458;13.219;1;13.219;1;38.122;1;38.122;1;1.048;1.048;1;1.008;0.708;1
2019-02-12;21:40:13;0.613;13.234;1;13.234;1;38.127;1;38.127;1;0.562;0.562;1;0.931;0.631;1
2019-02-12;22:40:13;0.661;13.252;1;13.252;1;38.123;1;38.123;1;0.485;0.485;1;0.901;0.601;1
2019-02-12;23:40:13;0.569;13.234;1;13.234;1;38.119;1;38.119;1;0.548;0.548;1;0.926;0.626;1
2019-02-13;00:40:13;0.428;13.264;1;13.264;1;38.128;1;38.128;1;0.494;0.494;1;0.879;0.579;1
2019-02-13;01:40:13;0.465;13.279;1;13.279;1;38.118;1;38.118;1;0.378;0.378;1;0.794;0.494;1
2019-02-13;02:40:13;0.502;13.263;1;13.263;1;38.114;1;38.114;1;0.396;0.396;1;0.79;0.49;1
2019-02-13;03:40:13;0.582;13.282;1;13.282;1;38.115;1;38.115;1;0.421;0.421;1;0.803;0.503;1
2019-02-13;04:40:13;0.532;13.334;1;13.334;1;38.123;1;38.123;1;0.391;0.391;1;0.722;0.422;1
2019-02-13;05:40:13;0.501;13.362;1;13.362;1;38.125;1;38.125;1;0.421;0.421;1;0.714;0.414;1
2019-02-13;06:40:13;0.572;13.394;1;13.394;1;38.129;1;38.129;1;0.367;0.367;1;0.724;0.424;1
2019-02-13;07:40:13;0.595;13.405;1;13.405;1;38.129;1;38.129;1;0.373;0.373;1;0.614;0.314;1
2019-02-13;08:40:13;0.551;13.418;1;13.418;1;38.129;1;38.129;1;0.388;0.388;1;0.582;0.282;1
2019-02-13;09:40:13;0.477;13.452;1;13.452;1;38.131;1;38.131;1;0.367;0.367;1;0.509;0.209;1
2019-02-13;10:40:13;0.596;13.49;1;13.49;1;38.133;1;38.133;1;0.422;0.422;1;0.48;0.18;1
2019-02-13;11:40:13;0.558;13.583;1;13.583;1;38.135;1;38.135;1;0.392;0.392;1;0.511;0.211;1
2019-02-13;13:41:45;0.718;13.551;1;13.551;1;38.135;1;38.135;1;0.58;0.58;1;0.535;0.235;1
2019-02-13;14:41:45;0.532;13.529;1;13.529;1;38.132;1;38.132;1;0.683;0.683;1;0.572;0.272;1
2019-02-13;15:41:45;0.533;13.51;1;13.51;1;38.132;1;38.132;1;0.379;0.379;1;0.643;0.343;1
2019-02-13;16:41:45;0.575;13.498;1;13.498;1;38.129;1;38.129;1;0.527;0.527;1;0.728;0.428;1
2019-02-13;17:41:45;0.681;13.482;1;13.482;1;38.129;1;38.129;1;0.648;0.648;1;0.782;0.482;1
2019-02-13;18:41:45;0.558;13.46;1;13.46;1;38.131;1;38.131;1;0.395;0.395;1;0.769;0.469;1
2019-02-13;19:41:45;0.684;13.455;1;13.455;1;38.133;1;38.133;1;0.55;0.55;1;0.755;0.455;1
2019-02-13;20:41:45;0.578;13.452;1;13.452;1;38.129;1;38.129;1;0.409;0.409;1;0.711;0.411;1
2019-02-13;21:41:45;0.577;13.45;1;13.45;1;38.132;1;38.132;1;0.353;0.353;1;0.678;0.378;1
2019-02-13;22:41:45;0.574;13.432;1;13.432;1;38.129;1;38.129;1;0.397;0.397;1;0.676;0.376;1
2019-02-13;23:41:45;0.707;13.435;1;13.435;1;38.131;1;38.131;1;0.395;0.395;1;0.691;0.391;1
2019-02-14;00:41:45;0.651;13.425;1;13.425;1;38.127;1;38.127;1;0.411;0.411;1;0.745;0.445;1
2019-02-14;01:41:45;0.654;13.412;1;13.412;1;38.129;1;38.129;1;0.434;0.434;1;0.709;0.409;1
2019-02-14;02:41:45;0.697;13.413;1;13.413;1;38.13;1;38.13;1;0.377;0.377;1;0.773;0.473;1
2019-02-14;03:41:45;0.605;13.403;1;13.403;1;38.13;1;38.13;1;0.365;0.365;1;0.67;0.37;1
2019-02-14;04:41:45;0.671;13.402;1;13.402;1;38.129;1;38.129;1;0.378;0.378;1;0.707;0.407;1
2019-02-14;05:41:45;0.615;13.397;1;13.397;1;38.132;1;38.132;1;0.406;0.406;1;0.688;0.388;1
2019-02-14;06:41:45;0.563;13.394;1;13.394;1;38.131;1;38.131;1;0.379;0.379;1;0.685;0.385;1
2019-02-14;07:41:45;0.665;13.404;1;13.404;1;38.132;1;38.132;1;0.403;0.403;1;0.624;0.324;1
2019-02-14;08:41:45;0.766;13.401;1;13.401;1;38.134;1;38.134;1;0.347;0.347;1;0.584;0.284;1
2019-02-14;09:41:45;0.706;13.413;1;13.413;1;38.13;1;38.13;1;0.531;0.531;1;0.513;0.213;1
2019-02-14;10:41:45;0.639;13.46;1;13.46;1;38.128;1;38.128;1;0.484;0.484;1;0.49;0.19;1
2019-02-14;11:41:45;0.595;13.537;1;13.537;1;38.125;1;38.125;1;0.476;0.476;1;0.475;0.175;1
2019-02-14;13:43:18;0.584;13.66;1;13.66;1;38.131;1;38.131;1;0.487;0.487;1;0.49;0.19;1
2019-02-14;14:43:18;0.649;13.682;1;13.682;1;38.136;1;38.136;1;0.513;0.513;1;0.501;0.201;1
2019-02-14;15:43:18;0.611;13.683;1;13.683;1;38.132;1;38.132;1;0.511;0.511;1;0.504;0.204;1
2019-02-14;16:43:18;0.625;13.62;1;13.62;1;38.132;1;38.132;1;0.572;0.572;1;0.574;0.274;1
2019-02-14;17:43:18;0.546;13.562;1;13.562;1;38.131;1;38.131;1;0.47;0.47;1;0.559;0.259;1
2019-02-14;18:43:18;0.602;13.524;1;13.524;1;38.13;1;38.13;1;0.472;0.472;1;0.558;0.258;1
2019-02-14;19:43:18;0.601;13.481;1;13.481;1;38.131;1;38.131;1;0.505;0.505;1;0.572;0.272;1
2019-02-14;20:43:18;0.568;13.48;1;13.48;1;38.13;1;38.13;1;0.467;0.467;1;0.577;0.277;1
2019-02-14;21:43:18;0.643;13.458;1;13.458;1;38.132;1;38.132;1;0.466;0.466;1;0.561;0.261;1
2019-02-14;22:43:18;0.564;13.443;1;13.443;1;38.128;1;38.128;1;0.466;0.466;1;0.557;0.257;1
2019-02-14;23:43:18;0.576;13.415;1;13.415;1;38.131;1;38.131;1;0.578;0.578;1;0.675;0.375;1
2019-02-15;00:43:18;0.558;13.373;1;13.373;1;38.13;1;38.13;1;0.505;0.505;1;0.561;0.261;1
2019-02-15;01:43:18;0.586;13.304;1;13.304;1;38.131;1;38.131;1;0.464;0.464;1;0.518;0.218;1
2019-02-15;02:43:18;0.591;13.24;1;13.24;1;38.13;1;38.13;1;0.485;0.485;1;0.53;0.23;1
2019-02-15;03:43:18;0.566;13.233;1;13.233;1;38.129;1;38.129;1;0.416;0.416;1;0.53;0.23;1
2019-02-15;04:43:18;0.564;13.233;1;13.233;1;38.13;1;38.13;1;0.431;0.431;1;0.595;0.295;1
2019-02-15;05:43:18;0.56;13.275;1;13.275;1;38.131;1;38.131;1;0.438;0.438;1;0.537;0.237;1
2019-02-15;06:43:18;0.554;13.278;1;13.278;1;38.129;1;38.129;1;0.483;0.483;1;0.555;0.255;1
2019-02-15;07:43:18;0.54;13.275;1;13.275;1;38.13;1;38.13;1;0.474;0.474;1;0.528;0.228;1
2019-02-15;08:43:18;0.608;13.293;1;13.293;1;38.131;1;38.131;1;0.422;0.422;1;0.47;0.17;1
2019-02-15;09:43:18;0.539;13.344;1;13.344;1;38.13;1;38.13;1;0.475;0.475;1;0.465;0.165;1
2019-02-15;10:43:18;0.617;13.366;1;13.366;1;38.129;1;38.129;1;0.458;0.458;1;0.464;0.164;1
2019-02-15;11:43:18;0.544;13.427;1;13.427;1;38.133;1;38.133;1;0.453;0.453;1;0.455;0.155;1
2019-02-15;13:44:51;0.585;13.645;1;13.645;1;38.134;1;38.134;1;0.392;0.392;1;0.441;0.141;1
2019-02-15;14:44:51;0.65;13.61;1;13.61;1;38.13;1;38.13;1;0.449;0.449;1;0.492;0.192;1
2019-02-15;15:44:51;0.551;13.525;1;13.525;1;38.134;1;38.134;1;0.533;0.533;1;0.559;0.259;1
2019-02-15;16:44:51;0.494;13.528;1;13.528;1;38.128;1;38.128;1;0.5;0.5;1;0.56;0.26;1
2019-02-15;17:44:51;0.632;13.489;1;13.489;1;38.127;1;38.127;1;0.498;0.498;1;0.595;0.295;1
2019-02-15;18:44:51;0.605;13.471;1;13.471;1;38.128;1;38.128;1;0.451;0.451;1;0.601;0.301;1
2019-02-15;19:44:51;0.53;13.432;1;13.432;1;38.123;1;38.123;1;0.509;0.509;1;0.673;0.373;1
2019-02-15;20:44:51;0.542;13.408;1;13.408;1;38.122;1;38.122;1;0.468;0.468;1;0.618;0.318;1
2019-02-15;21:44:51;0.574;13.396;1;13.396;1;38.125;1;38.125;1;0.456;0.456;1;0.644;0.344;1
2019-02-15;22:44:51;0.59;13.38;1;13.38;1;38.126;1;38.126;1;0.44;0.44;1;0.611;0.311;1
2019-02-15;23:44:51;0.535;13.366;1;13.366;1;38.126;1;38.126;1;0.452;0.452;1;0.663;0.363;1
2019-02-16;00:44:51;0.595;13.358;1;13.358;1;38.126;1;38.126;1;0.433;0.433;1;0.64;0.34;1
2019-02-16;01:44:51;0.538;13.348;1;13.348;1;38.128;1;38.128;1;0.425;0.425;1;0.616;0.316;1
2019-02-16;02:44:51;0.549;13.343;1;13.343;1;38.128;1;38.128;1;0.435;0.435;1;0.587;0.287;1
2019-02-16;03:44:51;0.564;13.341;1;13.341;1;38.126;1;38.126;1;0.434;0.434;1;0.618;0.318;1
2019-02-16;04:44:51;0.573;13.329;1;13.329;1;38.128;1;38.128;1;0.489;0.489;1;0.611;0.311;1
2019-02-16;05:44:51;0.563;13.331;1;13.331;1;38.13;1;38.13;1;0.44;0.44;1;0.627;0.327;1
2019-02-16;06:44:51;0.524;13.338;1;13.338;1;38.13;1;38.13;1;0.445;0.445;1;0.614;0.314;1
2019-02-16;07:44:51;0.536;13.332;1;13.332;1;38.131;1;38.131;1;0.453;0.453;1;0.559;0.259;1
2019-02-16;08:44:51;0.534;13.345;1;13.345;1;38.13;1;38.13;1;0.436;0.436;1;0.513;0.213;1
2019-02-16;09:44:51;0.543;13.365;1;13.365;1;38.121;1;38.121;1;0.454;0.454;1;0.538;0.238;1
2019-02-16;10:44:51;0.597;13.395;1;13.395;1;38.131;1;38.131;1;0.46;0.46;1;0.458;0.158;1
2019-02-16;11:44:51;0.57;13.422;1;13.422;1;38.131;1;38.131;1;0.461;0.461;1;0.462;0.162;1
2019-02-16;13:46:37;0.526;13.697;1;13.697;1;38.137;1;38.137;1;0.483;0.483;1;0.458;0.158;1
2019-02-16;14:46:37;0.551;13.756;1;13.756;1;38.136;1;38.136;1;0.455;0.455;1;0.448;0.148;1
2019-02-16;15:46:37;0.56;13.758;1;13.758;1;38.142;1;38.142;1;0.457;0.457;1;0.46;0.16;1
2019-02-16;16:46:37;0.534;13.573;1;13.573;1;38.136;1;38.136;1;0.433;0.433;1;0.503;0.203;1
2019-02-16;17:46:37;0.54;13.588;1;13.588;1;38.141;1;38.141;1;0.437;0.437;1;0.546;0.246;1
2019-02-16;18:46:37;0.543;13.601;1;13.601;1;38.139;1;38.139;1;0.488;0.488;1;0.554;0.254;1
2019-02-16;19:46:37;0.597;13.511;1;13.511;1;38.138;1;38.138;1;0.444;0.444;1;0.557;0.257;1
2019-02-16;20:46:37;0.512;13.437;1;13.437;1;38.138;1;38.138;1;0.46;0.46;1;0.617;0.317;1
2019-02-16;21:46:37;0.548;13.372;1;13.372;1;38.137;1;38.137;1;0.419;0.419;1;0.586;0.286;1
2019-02-16;22:46:37;0.546;13.327;1;13.327;1;38.132;1;38.132;1;0.424;0.424;1;0.564;0.264;1
2019-02-16;23:46:37;0.531;13.337;1;13.337;1;38.134;1;38.134;1;0.441;0.441;1;0.586;0.286;1
2019-02-17;00:46:37;0.587;13.347;1;13.347;1;38.135;1;38.135;1;0.461;0.461;1;0.58;0.28;1
2019-02-17;01:46:37;0.543;13.337;1;13.337;1;38.135;1;38.135;1;0.434;0.434;1;0.605;0.305;1
2019-02-17;02:46:37;0.556;13.333;1;13.333;1;38.136;1;38.136;1;0.441;0.441;1;0.575;0.275;1
2019-02-17;03:46:37;0.517;13.331;1;13.331;1;38.134;1;38.134;1;0.469;0.469;1;0.579;0.279;1
2019-02-17;04:46:37;0.523;13.315;1;13.315;1;38.135;1;38.135;1;0.479;0.479;1;0.598;0.298;1
2019-02-17;05:46:37;0.528;13.312;1;13.312;1;38.139;1;38.139;1;0.455;0.455;1;0.563;0.263;1
2019-02-17;06:46:37;0.531;13.316;1;13.316;1;38.137;1;38.137;1;0.452;0.452;1;0.574;0.274;1
