datetime,hour,temp_eol_c,sal_eol_psu,oxy_umol_kg,Year,Month
16/09/2013,14:00:00,23.01903333,38.2042,NA,2013,9
18/09/2013,14:00:00,22.24415833,38.211425,NA,2013,9
19/09/2013,08:00:00,22.27548,38.21926,NA,2013,9
19/09/2013,10:00:00,22.3053,38.213775,NA,2013,9
20/09/2013,08:00:00,22.4088,38.21201667,NA,2013,9
23/09/2013,09:00:00,22.52343333,38.2158,NA,2013,9
23/09/2013,10:00:00,22.46183333,38.21026667,NA,2013,9
23/09/2013,15:00:00,22.7058,38.20025,NA,2013,9
24/09/2013,07:00:00,22.5112,38.206525,NA,2013,9
24/09/2013,10:00:00,22.616025,38.205775,NA,2013,9
24/09/2013,23:00:00,22.774475,38.212675,NA,2013,9
25/09/2013,09:00:00,22.577025,38.207175,NA,2013,9
01/10/2013,09:00:00,21.97455,38.1137,NA,2013,10
01/10/2013,23:00:00,22.0999,38.08135,NA,2013,10
02/10/2013,11:00:00,22.061575,38.108325,NA,2013,10
02/10/2013,14:00:00,22.13534583,38.11820417,NA,2013,10
03/10/2013,10:00:00,21.8961,38.1233,NA,2013,10
04/10/2013,10:00:00,21.28713333,38.12043333,NA,2013,10
06/10/2013,12:00:00,20.63863333,38.0316,NA,2013,10
07/10/2013,10:00:00,20.489,38.0543,NA,2013,10
08/10/2013,10:00:00,20.53606667,38.06033333,NA,2013,10
09/10/2013,10:00:00,20.57653333,38.07976667,NA,2013,10
10/10/2013,10:00:00,20.6161,38.0835,NA,2013,10
10/10/2013,12:00:00,20.637425,38.082675,NA,2013,10
11/10/2013,10:00:00,20.17616667,38.11993333,NA,2013,10
13/10/2013,10:00:00,19.29916667,38.09126667,NA,2013,10
14/10/2013,10:00:00,19.03026667,38.08916667,NA,2013,10
14/10/2013,14:00:00,19.20306667,38.09146667,NA,2013,10
15/10/2013,10:00:00,19.02196667,38.09456667,NA,2013,10
15/10/2013,14:00:00,18.99336667,38.0831,NA,2013,10
16/10/2013,10:00:00,19.937125,38.106725,NA,2013,10
18/10/2013,00:00:00,19.6818,38.10726667,NA,2013,10
18/10/2013,08:00:00,19.67685,38.097025,NA,2013,10
18/10/2013,09:00:00,19.69376667,38.1054,NA,2013,10
19/10/2013,00:00:00,19.90063333,38.11773333,NA,2013,10
20/10/2013,09:00:00,19.90876667,38.10853333,NA,2013,10
21/10/2013,09:00:00,19.93696667,38.0924,NA,2013,10
25/10/2013,09:00:00,19.85371667,38.01173333,NA,2013,10
28/10/2013,09:00:00,19.69533333,38.04496667,NA,2013,10
28/10/2013,10:00:00,19.69473333,38.05136667,NA,2013,10
30/10/2013,08:00:00,19.626425,38.072525,NA,2013,10
31/10/2013,08:00:00,19.64683333,38.02893333,NA,2013,10
06/11/2013,10:00:00,18.88555,38.099075,NA,2013,11
07/11/2013,10:00:00,19.72223333,38.06266667,NA,2013,11
07/11/2013,11:00:00,19.7535,38.06336667,NA,2013,11
08/11/2013,10:00:00,19.74845,38.053975,NA,2013,11
08/11/2013,11:00:00,19.74875,38.054725,NA,2013,11
12/11/2013,09:00:00,18.558175,38.1594,NA,2013,11
13/11/2013,09:00:00,18.6038,38.173625,NA,2013,11
14/11/2013,09:00:00,18.3288,38.15795,NA,2013,11
14/11/2013,15:00:00,18.423775,38.1681,NA,2013,11
15/11/2013,09:00:00,18.10325,38.1712,NA,2013,11
15/11/2013,15:00:00,18.11375,38.163275,NA,2013,11
18/11/2013,09:00:00,18.07125,38.199175,NA,2013,11
18/11/2013,14:00:00,18.03885,38.19745,NA,2013,11
19/11/2013,09:00:00,17.592375,38.196475,NA,2013,11
20/11/2013,09:00:00,17.41445,38.192225,NA,2013,11
21/11/2013,09:00:00,17.3483,38.1808,NA,2013,11
21/11/2013,10:00:00,17.351625,38.181625,NA,2013,11
22/11/2013,09:00:00,17.25085,38.1751,NA,2013,11
28/11/2013,14:00:00,17.0425125,38.18465625,NA,2013,11
28/11/2013,15:00:00,17.02595,38.1856875,NA,2013,11
29/11/2013,08:00:00,16.9269,38.1842,NA,2013,11
29/11/2013,09:00:00,16.925375,38.18745,NA,2013,11
29/11/2013,11:00:00,16.92985,38.187,NA,2013,11
03/12/2013,09:00:00,16.5323,38.1953,NA,2013,12
03/12/2013,10:00:00,16.535475,38.195875,NA,2013,12
04/12/2013,09:00:00,16.3314,38.1986,NA,2013,12
05/12/2013,09:00:00,16.128325,38.18865,NA,2013,12
13/12/2013,10:00:00,16.0996,38.214075,NA,2013,12
17/12/2013,11:00:00,15.79595,38.18655833,NA,2013,12
18/12/2013,09:00:00,15.737,38.171025,NA,2013,12
19/12/2013,08:00:00,15.75025,38.183375,NA,2013,12
07/01/2014,09:00:00,14.510925,37.5319,NA,2014,1
08/01/2014,09:00:00,14.3574,37.4666,NA,2014,1
09/01/2014,09:00:00,14.598075,37.700525,NA,2014,1
09/01/2014,10:00:00,14.580775,37.78335,NA,2014,1
10/01/2014,09:00:00,14.628475,37.774675,NA,2014,1
13/01/2014,09:00:00,14.629925,37.785325,NA,2014,1
14/01/2014,10:00:00,14.500425,37.687925,NA,2014,1
15/01/2014,09:00:00,14.70925,37.88055,NA,2014,1
15/01/2014,10:00:00,14.649525,37.848825,NA,2014,1
16/01/2014,09:00:00,14.71255,37.865725,NA,2014,1
16/01/2014,10:00:00,14.675825,37.847625,NA,2014,1
18/01/2014,10:00:00,14.202375,37.276425,NA,2014,1
20/01/2014,09:00:00,13.540675,35.36775,NA,2014,1
21/01/2014,09:00:00,13.495975,35.7616,NA,2014,1
22/01/2014,09:00:00,13.7657,36.491675,NA,2014,1
23/01/2014,09:00:00,13.887175,36.78235,NA,2014,1
22/04/2014,17:00:00,16.2803,37.5683,NA,2014,4
22/04/2014,18:00:00,16.1979,37.6024,NA,2014,4
22/04/2014,19:00:00,16.0376,37.5926,NA,2014,4
22/04/2014,20:00:00,16.0147,37.6037,NA,2014,4
22/04/2014,21:00:00,16.2157,37.5542,NA,2014,4
22/04/2014,22:00:00,16.1119,37.5563,NA,2014,4
22/04/2014,23:00:00,16.0903,37.5419,NA,2014,4
23/04/2014,00:00:00,16.0808,37.5421,NA,2014,4
23/04/2014,01:00:00,16.0812,37.5465,NA,2014,4
23/04/2014,02:00:00,16.1076,37.5639,NA,2014,4
23/04/2014,03:00:00,16.1211,37.5655,NA,2014,4
23/04/2014,04:00:00,16.1049,37.5657,NA,2014,4
23/04/2014,05:00:00,16.1037,37.5613,NA,2014,4
23/04/2014,06:00:00,16.1,37.5762,NA,2014,4
23/04/2014,07:00:00,16.1105,37.5767,NA,2014,4
23/04/2014,08:00:00,16.1042,37.5933,NA,2014,4
23/04/2014,09:00:00,16.1396,37.6081,NA,2014,4
23/04/2014,10:00:00,16.1557,37.6121,NA,2014,4
23/04/2014,11:00:00,16.2016,37.6224,NA,2014,4
23/04/2014,12:00:00,16.2321,37.6149,NA,2014,4
23/04/2014,13:00:00,16.3803,37.6362,NA,2014,4
23/04/2014,14:00:00,16.5439,37.6379,NA,2014,4
23/04/2014,15:00:00,16.545,37.6295,NA,2014,4
23/04/2014,16:00:00,16.6301,37.6785,NA,2014,4
23/04/2014,17:00:00,16.9745,37.6421,NA,2014,4
23/04/2014,18:00:00,16.8033,37.6372,NA,2014,4
23/04/2014,19:00:00,16.7594,37.6268,NA,2014,4
23/04/2014,20:00:00,16.9607,37.5786,NA,2014,4
23/04/2014,21:00:00,16.899,37.5838,NA,2014,4
23/04/2014,22:00:00,16.8875,37.6003,NA,2014,4
23/04/2014,23:00:00,16.6063,37.6442,NA,2014,4
24/04/2014,00:00:00,16.5981,37.6314,NA,2014,4
24/04/2014,01:00:00,16.6623,37.6473,NA,2014,4
24/04/2014,02:00:00,16.532,37.6578,NA,2014,4
24/04/2014,03:00:00,16.0761,37.7372,NA,2014,4
24/04/2014,04:00:00,16.2112,37.6706,NA,2014,4
24/04/2014,05:00:00,16.1064,37.679,NA,2014,4
24/04/2014,06:00:00,15.9417,37.692,NA,2014,4
24/04/2014,07:00:00,15.8203,37.7028,NA,2014,4
24/04/2014,08:00:00,15.7647,37.7122,NA,2014,4
24/04/2014,09:00:00,15.8792,37.7195,NA,2014,4
24/04/2014,10:00:00,15.9498,37.707,NA,2014,4
24/04/2014,11:00:00,15.939,37.7199,NA,2014,4
24/04/2014,12:00:00,15.8486,37.7469,NA,2014,4
24/04/2014,13:00:00,16.5499,37.6236,NA,2014,4
24/04/2014,14:00:00,16.9001,37.6765,NA,2014,4
24/04/2014,15:00:00,17.1119,37.6708,NA,2014,4
24/04/2014,16:00:00,17.517,37.6842,NA,2014,4
24/04/2014,17:00:00,17.3855,37.7174,NA,2014,4
24/04/2014,18:00:00,17.4077,37.7454,NA,2014,4
24/04/2014,19:00:00,17.3381,37.6976,NA,2014,4
24/04/2014,20:00:00,17.2693,37.6778,NA,2014,4
24/04/2014,21:00:00,17.2382,37.6816,NA,2014,4
24/04/2014,22:00:00,17.3612,37.6814,NA,2014,4
24/04/2014,23:00:00,17.3962,37.6869,NA,2014,4
25/04/2014,00:00:00,17.1441,37.6595,NA,2014,4
25/04/2014,01:00:00,17.2514,37.6785,NA,2014,4
25/04/2014,02:00:00,16.9874,37.7493,NA,2014,4
25/04/2014,03:00:00,17.0914,37.716,NA,2014,4
25/04/2014,04:00:00,16.8174,37.6965,NA,2014,4
25/04/2014,05:00:00,16.5198,37.7256,NA,2014,4
25/04/2014,06:00:00,16.2888,37.7057,NA,2014,4
25/04/2014,07:00:00,16.0398,37.7206,NA,2014,4
25/04/2014,08:00:00,16.2378,37.7203,NA,2014,4
25/04/2014,09:00:00,16.2011,37.7296,NA,2014,4
25/04/2014,10:00:00,16.2565,37.729,NA,2014,4
25/04/2014,11:00:00,16.2535,37.7325,NA,2014,4
25/04/2014,12:00:00,16.3159,37.7289,NA,2014,4
25/04/2014,13:00:00,16.3084,37.7461,NA,2014,4
25/04/2014,14:00:00,16.2297,37.7589,NA,2014,4
25/04/2014,15:00:00,16.2904,37.7595,NA,2014,4
25/04/2014,16:00:00,16.3015,37.7435,NA,2014,4
25/04/2014,17:00:00,16.5701,37.7279,NA,2014,4
25/04/2014,18:00:00,16.6061,37.7084,NA,2014,4
25/04/2014,19:00:00,16.6081,37.6994,NA,2014,4
25/04/2014,20:00:00,16.5068,37.6669,NA,2014,4
25/04/2014,21:00:00,16.5941,37.6441,NA,2014,4
25/04/2014,22:00:00,16.4627,37.6206,NA,2014,4
25/04/2014,23:00:00,16.379,37.6014,NA,2014,4
26/04/2014,00:00:00,16.3178,37.5731,NA,2014,4
26/04/2014,01:00:00,16.4431,37.597,NA,2014,4
26/04/2014,02:00:00,16.4135,37.5951,NA,2014,4
26/04/2014,03:00:00,16.4133,37.6091,NA,2014,4
26/04/2014,04:00:00,16.3846,37.6076,NA,2014,4
26/04/2014,05:00:00,16.3333,37.6068,NA,2014,4
26/04/2014,06:00:00,16.2968,37.6098,NA,2014,4
26/04/2014,07:00:00,16.2854,37.6204,NA,2014,4
26/04/2014,08:00:00,16.3051,37.6349,NA,2014,4
26/04/2014,09:00:00,16.4941,37.6806,258.6811816,2014,4
26/04/2014,10:00:00,16.6239,37.6925,NA,2014,4
26/04/2014,11:00:00,16.5809,37.6693,NA,2014,4
26/04/2014,12:00:00,16.9443,37.6739,NA,2014,4
26/04/2014,13:00:00,16.8953,37.6063,NA,2014,4
26/04/2014,14:00:00,16.9801,37.5823,NA,2014,4
26/04/2014,15:00:00,17.0599,37.5778,NA,2014,4
26/04/2014,16:00:00,17.2248,37.4684,NA,2014,4
26/04/2014,17:00:00,17.141,37.5026,NA,2014,4
26/04/2014,18:00:00,17.1082,37.4543,NA,2014,4
26/04/2014,19:00:00,16.9723,37.4362,NA,2014,4
26/04/2014,20:00:00,16.9878,37.4155,NA,2014,4
26/04/2014,21:00:00,16.8774,37.4596,NA,2014,4
26/04/2014,22:00:00,16.8578,37.5068,NA,2014,4
26/04/2014,23:00:00,16.8536,37.4369,NA,2014,4
27/04/2014,00:00:00,16.7878,37.4871,NA,2014,4
27/04/2014,01:00:00,16.7892,37.4857,NA,2014,4
27/04/2014,02:00:00,17.1058,37.6016,NA,2014,4
27/04/2014,03:00:00,16.8278,37.6564,NA,2014,4
27/04/2014,04:00:00,16.9195,37.6235,NA,2014,4
27/04/2014,05:00:00,16.9904,37.6445,NA,2014,4
27/04/2014,06:00:00,16.9477,37.6533,NA,2014,4
27/04/2014,07:00:00,16.6296,37.6503,NA,2014,4
27/04/2014,08:00:00,16.5686,37.6733,NA,2014,4
27/04/2014,09:00:00,16.4998,37.676,NA,2014,4
27/04/2014,10:00:00,16.5956,37.6707,NA,2014,4
27/04/2014,11:00:00,16.5464,37.6862,NA,2014,4
27/04/2014,12:00:00,16.3796,37.6707,NA,2014,4
27/04/2014,13:00:00,16.5121,37.6623,NA,2014,4
27/04/2014,14:00:00,16.3458,37.6519,NA,2014,4
27/04/2014,15:00:00,16.4394,37.631,NA,2014,4
27/04/2014,16:00:00,16.3358,37.6269,NA,2014,4
27/04/2014,17:00:00,16.5578,37.6012,NA,2014,4
27/04/2014,18:00:00,16.4374,37.6187,NA,2014,4
27/04/2014,19:00:00,16.3208,37.6277,NA,2014,4
27/04/2014,20:00:00,16.3649,37.6158,NA,2014,4
27/04/2014,21:00:00,16.325,37.6101,NA,2014,4
27/04/2014,22:00:00,16.3977,37.6052,NA,2014,4
27/04/2014,23:00:00,16.3929,37.5898,NA,2014,4
28/04/2014,00:00:00,16.2959,37.5784,NA,2014,4
28/04/2014,01:00:00,16.2264,37.5729,NA,2014,4
28/04/2014,02:00:00,16.191,37.5757,NA,2014,4
28/04/2014,03:00:00,16.2126,37.5848,NA,2014,4
28/04/2014,04:00:00,16.2518,37.5986,NA,2014,4
28/04/2014,05:00:00,16.2714,37.6032,NA,2014,4
28/04/2014,06:00:00,16.2122,37.5972,NA,2014,4
28/04/2014,07:00:00,16.1985,37.5958,NA,2014,4
28/04/2014,08:00:00,16.1489,37.6025,NA,2014,4
28/04/2014,09:00:00,16.159,37.6026,NA,2014,4
28/04/2014,10:00:00,16.1575,37.598,NA,2014,4
28/04/2014,11:00:00,16.2305,37.6047,NA,2014,4
28/04/2014,12:00:00,16.5914,37.617,NA,2014,4
28/04/2014,13:00:00,16.5711,37.6139,NA,2014,4
28/04/2014,14:00:00,16.5935,37.6251,NA,2014,4
28/04/2014,15:00:00,16.5447,37.6211,NA,2014,4
28/04/2014,16:00:00,16.5306,37.6108,NA,2014,4
28/04/2014,17:00:00,16.573,37.6064,NA,2014,4
28/04/2014,18:00:00,16.8093,37.6141,NA,2014,4
28/04/2014,19:00:00,16.8131,37.6157,NA,2014,4
28/04/2014,20:00:00,16.7453,37.6148,NA,2014,4
28/04/2014,21:00:00,16.6604,37.608,NA,2014,4
28/04/2014,22:00:00,16.5501,37.6028,NA,2014,4
28/04/2014,23:00:00,16.5179,37.6012,NA,2014,4
29/04/2014,00:00:00,16.5046,37.6026,NA,2014,4
29/04/2014,01:00:00,16.4354,37.5944,NA,2014,4
29/04/2014,02:00:00,16.4176,37.5896,NA,2014,4
29/04/2014,03:00:00,16.4157,37.5894,NA,2014,4
29/04/2014,04:00:00,16.4023,37.5854,NA,2014,4
29/04/2014,05:00:00,16.3824,37.5862,NA,2014,4
29/04/2014,06:00:00,16.367,37.5811,NA,2014,4
29/04/2014,07:00:00,16.4025,37.5959,NA,2014,4
29/04/2014,08:00:00,16.4432,37.6063,NA,2014,4
29/04/2014,09:00:00,16.4772,37.611,NA,2014,4
29/04/2014,10:00:00,16.458,37.6226,NA,2014,4
29/04/2014,11:00:00,16.6398,37.6123,NA,2014,4
29/04/2014,12:00:00,16.739,37.5909,NA,2014,4
29/04/2014,13:00:00,16.6725,37.5937,NA,2014,4
29/04/2014,14:00:00,16.807,37.5999,NA,2014,4
29/04/2014,15:00:00,16.7902,37.627,NA,2014,4
29/04/2014,16:00:00,16.6469,37.6113,NA,2014,4
29/04/2014,17:00:00,16.7718,37.5978,NA,2014,4
29/04/2014,18:00:00,16.6202,37.6038,NA,2014,4
29/04/2014,19:00:00,16.8434,37.5777,NA,2014,4
29/04/2014,20:00:00,16.7883,37.5881,NA,2014,4
29/04/2014,21:00:00,16.931,37.474,NA,2014,4
29/04/2014,22:00:00,16.9265,37.4661,NA,2014,4
29/04/2014,23:00:00,16.9028,37.5269,NA,2014,4
30/04/2014,00:00:00,16.8346,37.5166,NA,2014,4
30/04/2014,01:00:00,16.8147,37.5309,NA,2014,4
30/04/2014,02:00:00,16.8203,37.5579,NA,2014,4
30/04/2014,03:00:00,16.7907,37.5768,NA,2014,4
30/04/2014,04:00:00,16.7362,37.5685,NA,2014,4
30/04/2014,05:00:00,16.725,37.5619,NA,2014,4
30/04/2014,06:00:00,16.6718,37.5532,NA,2014,4
30/04/2014,07:00:00,16.5843,37.5471,NA,2014,4
30/04/2014,08:00:00,16.6096,37.5019,NA,2014,4
30/04/2014,09:00:00,16.6109,37.5365,NA,2014,4
30/04/2014,10:00:00,16.6681,37.5445,NA,2014,4
30/04/2014,11:00:00,16.6777,37.5526,NA,2014,4
30/04/2014,12:00:00,16.8322,37.5477,NA,2014,4
30/04/2014,13:00:00,16.7716,37.5421,NA,2014,4
30/04/2014,14:00:00,16.8137,37.4582,NA,2014,4
30/04/2014,15:00:00,16.7925,37.4792,NA,2014,4
30/04/2014,16:00:00,16.8404,37.489,NA,2014,4
30/04/2014,17:00:00,16.8753,37.4788,NA,2014,4
30/04/2014,18:00:00,16.8982,37.4763,NA,2014,4
30/04/2014,19:00:00,16.8634,37.4836,NA,2014,4
30/04/2014,20:00:00,16.8493,37.4933,NA,2014,4
30/04/2014,21:00:00,16.8606,37.516,NA,2014,4
30/04/2014,22:00:00,16.8462,37.5181,NA,2014,4
30/04/2014,23:00:00,16.8234,37.5142,NA,2014,4
01/05/2014,00:00:00,16.6901,37.5408,NA,2014,5
01/05/2014,01:00:00,16.4623,37.5532,NA,2014,5
01/05/2014,02:00:00,16.6626,37.5138,NA,2014,5
01/05/2014,03:00:00,16.5449,37.508,NA,2014,5
01/05/2014,04:00:00,16.5884,37.5306,NA,2014,5
01/05/2014,05:00:00,16.4679,37.528,NA,2014,5
01/05/2014,06:00:00,16.4458,37.5251,NA,2014,5
01/05/2014,07:00:00,16.4267,37.5279,201.6149345,2014,5
01/05/2014,08:00:00,16.4195,37.5393,NA,2014,5
01/05/2014,09:00:00,16.5599,37.5371,NA,2014,5
01/05/2014,10:00:00,16.6505,37.5521,NA,2014,5
01/05/2014,11:00:00,16.643,37.5443,NA,2014,5
01/05/2014,12:00:00,16.6168,37.5456,NA,2014,5
01/05/2014,13:00:00,16.9253,37.5453,NA,2014,5
01/05/2014,14:00:00,16.8777,37.5505,NA,2014,5
01/05/2014,15:00:00,17.059,37.5557,NA,2014,5
01/05/2014,16:00:00,17.1518,37.5685,NA,2014,5
01/05/2014,17:00:00,17.1921,37.5659,NA,2014,5
01/05/2014,18:00:00,17.2318,37.5642,NA,2014,5
01/05/2014,19:00:00,17.2448,37.5532,NA,2014,5
01/05/2014,20:00:00,17.1019,37.5668,NA,2014,5
01/05/2014,21:00:00,16.5752,37.6867,NA,2014,5
01/05/2014,22:00:00,17.1653,37.556,NA,2014,5
01/05/2014,23:00:00,17.1269,37.5607,NA,2014,5
02/05/2014,00:00:00,17.0336,37.5692,NA,2014,5
02/05/2014,01:00:00,16.911,37.5662,NA,2014,5
02/05/2014,02:00:00,16.9157,37.5715,NA,2014,5
02/05/2014,03:00:00,16.7727,37.5786,NA,2014,5
02/05/2014,04:00:00,16.6178,37.6014,NA,2014,5
02/05/2014,05:00:00,16.5309,37.6161,NA,2014,5
02/05/2014,06:00:00,16.3853,37.6758,NA,2014,5
02/05/2014,07:00:00,16.5763,37.6136,NA,2014,5
02/05/2014,08:00:00,16.5667,37.6098,NA,2014,5
02/05/2014,09:00:00,16.7244,37.6,NA,2014,5
02/05/2014,10:00:00,16.7939,37.5935,NA,2014,5
02/05/2014,11:00:00,16.9434,37.5817,NA,2014,5
02/05/2014,12:00:00,16.8752,37.5578,NA,2014,5
02/05/2014,13:00:00,16.7674,37.5897,NA,2014,5
02/05/2014,14:00:00,16.5907,37.6423,NA,2014,5
02/05/2014,15:00:00,16.6331,37.5524,NA,2014,5
02/05/2014,16:00:00,16.4818,37.6086,NA,2014,5
02/05/2014,17:00:00,16.5056,37.6101,NA,2014,5
02/05/2014,18:00:00,16.4889,37.6396,NA,2014,5
02/05/2014,19:00:00,16.4805,37.6349,NA,2014,5
02/05/2014,20:00:00,16.4718,37.6681,NA,2014,5
02/05/2014,21:00:00,16.4481,37.6413,NA,2014,5
02/05/2014,22:00:00,16.4232,37.6531,NA,2014,5
02/05/2014,23:00:00,16.3763,37.6759,NA,2014,5
03/05/2014,00:00:00,16.3539,37.6492,NA,2014,5
03/05/2014,01:00:00,16.4373,37.6319,NA,2014,5
03/05/2014,02:00:00,16.3848,37.677,NA,2014,5
03/05/2014,03:00:00,16.3891,37.6961,NA,2014,5
03/05/2014,04:00:00,16.387,37.7189,NA,2014,5
03/05/2014,05:00:00,16.349,37.7455,NA,2014,5
03/05/2014,06:00:00,16.329,37.7599,NA,2014,5
03/05/2014,07:00:00,16.3429,37.7637,NA,2014,5
03/05/2014,08:00:00,16.3395,37.7534,NA,2014,5
03/05/2014,09:00:00,16.3796,37.7688,NA,2014,5
03/05/2014,10:00:00,16.4204,37.7723,NA,2014,5
03/05/2014,11:00:00,16.4613,37.7678,NA,2014,5
03/05/2014,12:00:00,16.6271,37.7331,NA,2014,5
03/05/2014,13:00:00,16.5925,37.7445,NA,2014,5
03/05/2014,14:00:00,16.8113,37.759,NA,2014,5
03/05/2014,15:00:00,16.8968,37.7705,NA,2014,5
03/05/2014,16:00:00,16.8506,37.7855,NA,2014,5
03/05/2014,17:00:00,16.9854,37.7423,NA,2014,5
03/05/2014,18:00:00,17.2785,37.7538,NA,2014,5
03/05/2014,19:00:00,17.0075,37.7482,NA,2014,5
03/05/2014,20:00:00,16.945,37.7565,NA,2014,5
03/05/2014,21:00:00,17.0403,37.7464,NA,2014,5
03/05/2014,22:00:00,16.9965,37.7431,NA,2014,5
03/05/2014,23:00:00,16.9683,37.7367,NA,2014,5
04/05/2014,00:00:00,16.9432,37.7348,NA,2014,5
04/05/2014,01:00:00,16.8759,37.7281,NA,2014,5
04/05/2014,02:00:00,16.7971,37.7306,NA,2014,5
04/05/2014,03:00:00,16.6967,37.7316,NA,2014,5
04/05/2014,04:00:00,16.6275,37.7394,NA,2014,5
04/05/2014,05:00:00,16.5778,37.7476,NA,2014,5
04/05/2014,06:00:00,16.5496,37.7521,NA,2014,5
04/05/2014,07:00:00,16.6002,37.7409,NA,2014,5
04/05/2014,08:00:00,16.6149,37.741,NA,2014,5
04/05/2014,09:00:00,16.6176,37.7382,NA,2014,5
04/05/2014,10:00:00,16.6678,37.7348,NA,2014,5
04/05/2014,11:00:00,16.713,37.7336,NA,2014,5
04/05/2014,12:00:00,16.7711,37.7525,NA,2014,5
04/05/2014,13:00:00,17.04,37.7486,NA,2014,5
04/05/2014,14:00:00,17.2629,37.7443,NA,2014,5
04/05/2014,15:00:00,17.4046,37.7694,NA,2014,5
04/05/2014,16:00:00,17.1831,37.7473,NA,2014,5
04/05/2014,17:00:00,17.1769,37.7709,NA,2014,5
04/05/2014,18:00:00,17.4553,37.7511,NA,2014,5
04/05/2014,19:00:00,17.3526,37.7631,NA,2014,5
04/05/2014,20:00:00,17.2855,37.7624,NA,2014,5
04/05/2014,21:00:00,17.2617,37.7656,NA,2014,5
04/05/2014,22:00:00,17.2036,37.7615,NA,2014,5
04/05/2014,23:00:00,17.2063,37.7566,NA,2014,5
05/05/2014,00:00:00,17.2461,37.7506,NA,2014,5
05/05/2014,01:00:00,17.2118,37.7572,NA,2014,5
05/05/2014,02:00:00,17.0502,37.7519,NA,2014,5
05/05/2014,03:00:00,16.9337,37.7544,NA,2014,5
05/05/2014,04:00:00,16.8577,37.7543,NA,2014,5
05/05/2014,05:00:00,16.7835,37.7521,NA,2014,5
05/05/2014,06:00:00,16.7577,37.7504,NA,2014,5
05/05/2014,07:00:00,16.7155,37.7529,NA,2014,5
05/05/2014,08:00:00,16.7617,37.7573,248.1819969,2014,5
05/05/2014,09:00:00,16.8101,37.753,NA,2014,5
05/05/2014,10:00:00,16.9266,37.7502,NA,2014,5
05/05/2014,11:00:00,17.05,37.7552,NA,2014,5
05/05/2014,12:00:00,17.2864,37.7349,NA,2014,5
05/05/2014,13:00:00,17.3511,37.7436,NA,2014,5
05/05/2014,14:00:00,17.4423,37.7478,NA,2014,5
05/05/2014,15:00:00,17.4833,37.7416,NA,2014,5
05/05/2014,16:00:00,17.8912,37.7003,NA,2014,5
05/05/2014,17:00:00,17.6704,37.7471,NA,2014,5
05/05/2014,18:00:00,17.7837,37.7432,NA,2014,5
05/05/2014,19:00:00,17.5464,37.7376,NA,2014,5
05/05/2014,20:00:00,17.693,37.7498,NA,2014,5
05/05/2014,21:00:00,17.604,37.7456,NA,2014,5
05/05/2014,22:00:00,17.6601,37.7491,NA,2014,5
05/05/2014,23:00:00,17.6923,37.7482,NA,2014,5
06/05/2014,00:00:00,17.5665,37.756,NA,2014,5
06/05/2014,01:00:00,17.5776,37.70296824,NA,2014,5
06/05/2014,02:00:00,17.5566,37.70261254,NA,2014,5
06/05/2014,03:00:00,17.5211,37.70155683,NA,2014,5
06/05/2014,04:00:00,17.4923,37.70020113,NA,2014,5
06/05/2014,05:00:00,17.4543,37.69814543,NA,2014,5
06/05/2014,06:00:00,17.4148,37.69818972,NA,2014,5
06/05/2014,07:00:00,17.3717,37.69863402,NA,2014,5
06/05/2014,08:00:00,17.4084,37.70267831,NA,2014,5
06/05/2014,09:00:00,17.333,37.70242261,NA,2014,5
06/05/2014,10:00:00,17.5479,37.7029669,NA,2014,5
06/05/2014,11:00:00,17.3888,37.7248112,NA,2014,5
06/05/2014,12:00:00,17.2203,37.7822555,NA,2014,5
06/05/2014,13:00:00,17.439,37.64299979,NA,2014,5
06/05/2014,14:00:00,17.4452,37.68624409,NA,2014,5
06/05/2014,15:00:00,17.8015,37.70368838,NA,2014,5
06/05/2014,16:00:00,18.0099,37.70913268,NA,2014,5
06/05/2014,17:00:00,18.1447,37.70507697,NA,2014,5
06/05/2014,18:00:00,18.4,37.71572127,NA,2014,5
06/05/2014,19:00:00,18.1954,37.71046557,NA,2014,5
06/05/2014,20:00:00,18.0184,37.69600986,NA,2014,5
06/05/2014,21:00:00,18.1156,37.70985416,NA,2014,5
06/05/2014,22:00:00,18.0556,37.71919845,NA,2014,5
06/05/2014,23:00:00,17.9018,37.70164275,NA,2014,5
07/05/2014,00:00:00,17.7964,37.71208704,NA,2014,5
07/05/2014,01:00:00,17.7065,37.72993134,NA,2014,5
07/05/2014,02:00:00,17.7044,37.70407564,NA,2014,5
07/05/2014,03:00:00,17.4648,37.70511993,NA,2014,5
07/05/2014,04:00:00,17.3729,37.70246423,NA,2014,5
07/05/2014,05:00:00,17.2265,37.70540852,NA,2014,5
07/05/2014,06:00:00,17.1089,37.71425282,NA,2014,5
07/05/2014,07:00:00,17.5108,37.67539711,NA,2014,5
07/05/2014,08:00:00,17.5372,37.70344141,NA,2014,5
07/05/2014,09:00:00,17.4826,37.71158571,NA,2014,5
07/05/2014,10:00:00,17.532,37.72123,NA,2014,5
07/05/2014,11:00:00,17.5788,37.7133743,NA,2014,5
07/05/2014,12:00:00,17.2775,37.71861859,NA,2014,5
07/05/2014,13:00:00,17.0473,37.70056289,NA,2014,5
07/05/2014,14:00:00,17.0397,37.67170718,NA,2014,5
07/05/2014,15:00:00,17.2731,37.54435148,NA,2014,5
07/05/2014,16:00:00,17.1596,37.53909578,NA,2014,5
