"datetime";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"NB_OBS_DAY";"Hour"
2016-10-31;19.91924;38.22708;NA;"2016";"10";"2016-10";"2016-10-31";31;1;"08:00:00"
2016-11-02;19.794;38.23962;NA;"2016";"11";"2016-11";"2016-11-02";30;1;"08:00:00"
2016-11-03;19.71622;38.23914;NA;"2016";"11";"2016-11";"2016-11-03";30;1;"08:00:00"
2016-11-04;19.82692;38.25424;NA;"2016";"11";"2016-11";"2016-11-04";30;1;"09:00:00"
2016-11-07;19.2105;38.23734;NA;"2016";"11";"2016-11";"2016-11-07";30;1;"09:00:00"
2016-11-08;18.41892;38.19496;NA;"2016";"11";"2016-11";"2016-11-08";30;1;"08:00:00"
2016-11-09;18.11164;38.1308;NA;"2016";"11";"2016-11";"2016-11-09";30;1;"08:00:00"
2016-11-13;18.53074;38.20234;NA;"2016";"11";"2016-11";"2016-11-13";30;1;"09:00:00"
2016-11-14;18.43102;38.2012;NA;"2016";"11";"2016-11";"2016-11-14";30;1;"09:00:00"
2016-11-15;18.28742;38.2249;NA;"2016";"11";"2016-11";"2016-11-15";30;1;"08:00:00"
2016-11-16;17.89162;38.20348;NA;"2016";"11";"2016-11";"2016-11-16";30;1;"09:00:00"
2016-11-17;17.82942;38.19996;NA;"2016";"11";"2016-11";"2016-11-17";30;1;"08:00:00"
2016-11-18;17.9453;38.21594;NA;"2016";"11";"2016-11";"2016-11-18";30;1;"09:00:00"
2016-11-19;17.88534;38.21386;NA;"2016";"11";"2016-11";"2016-11-19";30;1;"09:00:00"
2016-11-20;17.7209;38.217;NA;"2016";"11";"2016-11";"2016-11-20";30;1;"08:00:00"
2016-11-25;17.02942;37.18424;NA;"2016";"11";"2016-11";"2016-11-25";30;1;"09:00:00"
2016-11-26;16.99154;37.06782;NA;"2016";"11";"2016-11";"2016-11-26";30;1;"09:00:00"
2016-11-27;17.16534;37.57308;NA;"2016";"11";"2016-11";"2016-11-27";30;1;"09:00:00"
2016-11-28;17.23908;37.7979;NA;"2016";"11";"2016-11";"2016-11-28";30;1;"08:00:00"
2016-11-29;17.23342;38.00668;NA;"2016";"11";"2016-11";"2016-11-29";30;1;"09:00:00"
2016-11-30;17.1866;38.06498;NA;"2016";"11";"2016-11";"2016-11-30";30;1;"08:00:00"
2016-12-01;17.1325;38.05212;NA;"2016";"12";"2016-12";"2016-12-01";31;1;"08:00:00"
2016-12-02;17.12034;38.15498;NA;"2016";"12";"2016-12";"2016-12-02";31;1;"08:00:00"
2016-12-03;17.12664;38.14042;NA;"2016";"12";"2016-12";"2016-12-03";31;1;"09:00:00"
2016-12-04;17.04522;38.13056;NA;"2016";"12";"2016-12";"2016-12-04";31;1;"08:00:00"
2016-12-05;17.0579;38.1695;NA;"2016";"12";"2016-12";"2016-12-05";31;1;"09:00:00"
2016-12-06;17.03308;38.1841;NA;"2016";"12";"2016-12";"2016-12-06";31;1;"08:00:00"
2016-12-07;16.93008;38.18346;NA;"2016";"12";"2016-12";"2016-12-07";31;1;"08:00:00"
2016-12-08;16.80054;38.19008;NA;"2016";"12";"2016-12";"2016-12-08";31;1;"08:00:00"
2016-12-09;16.7037;38.20568;NA;"2016";"12";"2016-12";"2016-12-09";31;1;"09:00:00"
2016-12-10;16.72006;38.18368;NA;"2016";"12";"2016-12";"2016-12-10";31;1;"09:00:00"
2016-12-11;16.70114;38.1939;NA;"2016";"12";"2016-12";"2016-12-11";31;1;"09:00:00"
2016-12-12;16.68822;38.18206;NA;"2016";"12";"2016-12";"2016-12-12";31;1;"09:00:00"
2016-12-13;16.6384;38.1861;NA;"2016";"12";"2016-12";"2016-12-13";31;1;"09:00:00"
2016-12-14;16.5496;38.18672;NA;"2016";"12";"2016-12";"2016-12-14";31;1;"09:00:00"
2016-12-15;16.55594;38.19414;NA;"2016";"12";"2016-12";"2016-12-15";31;1;"09:00:00"
2016-12-16;16.51388;38.18978;NA;"2016";"12";"2016-12";"2016-12-16";31;1;"08:00:00"
2016-12-18;16.4381;38.18638;NA;"2016";"12";"2016-12";"2016-12-18";31;1;"08:00:00"
2016-12-22;16.20202;38.19366;NA;"2016";"12";"2016-12";"2016-12-22";31;1;"09:00:00"
2017-01-06;15.5661;38.14478;NA;"2017";"01";"2017-01";"2017-01-06";31;1;"10:00:00"
2017-01-09;15.30162;38.16014;NA;"2017";"01";"2017-01";"2017-01-09";31;1;"09:00:00"
2017-01-10;15.24056;38.1743267368422;NA;"2017";"01";"2017-01";"2017-01-10";31;1;"09:00:00"
2017-01-11;15.17038;38.1757723577049;NA;"2017";"01";"2017-01";"2017-01-11";31;1;"08:00:00"
2017-01-16;14.67546;38.164421683945;NA;"2017";"01";"2017-01";"2017-01-16";31;1;"08:00:00"
2017-01-17;14.60366;38.1700075491931;NA;"2017";"01";"2017-01";"2017-01-17";31;1;"08:00:00"
2017-01-18;14.54384;38.1879334144411;NA;"2017";"01";"2017-01";"2017-01-18";31;1;"08:00:00"
2017-01-19;14.48144;38.1958392796891;NA;"2017";"01";"2017-01";"2017-01-19";31;1;"08:00:00"
2017-01-20;14.48684;38.2030851449371;NA;"2017";"01";"2017-01";"2017-01-20";31;1;"08:00:00"
2017-01-23;14.13734;38.2062427406812;NA;"2017";"01";"2017-01";"2017-01-23";31;1;"08:00:00"
2017-01-24;14.08956;38.2040686059293;NA;"2017";"01";"2017-01";"2017-01-24";31;1;"08:00:00"
2017-01-25;14.0605;38.2058744711773;NA;"2017";"01";"2017-01";"2017-01-25";31;1;"08:00:00"
2017-01-26;14.05434;38.2070003364253;NA;"2017";"01";"2017-01";"2017-01-26";31;1;"08:00:00"
2017-01-30;13.92856;38.1999037974174;NA;"2017";"01";"2017-01";"2017-01-30";31;1;"08:00:00"
2017-01-31;13.91498;38.2072896626655;NA;"2017";"01";"2017-01";"2017-01-31";31;1;"08:00:00"
2017-02-01;13.8697;38.1783155279135;NA;"2017";"02";"2017-02";"2017-02-01";28;1;"08:00:00"
2017-02-02;13.91042;38.1988813931615;NA;"2017";"02";"2017-02";"2017-02-02";28;1;"08:00:00"
2017-02-06;13.85956;38.2022248541537;NA;"2017";"02";"2017-02";"2017-02-06";28;1;"08:00:00"
2017-02-07;13.84938;38.1957507194017;NA;"2017";"02";"2017-02";"2017-02-07";28;1;"08:00:00"
2017-02-08;13.85542;38.2040565846497;NA;"2017";"02";"2017-02";"2017-02-08";28;1;"08:00:00"
2017-02-09;13.84346;38.2096224498978;NA;"2017";"02";"2017-02";"2017-02-09";28;1;"08:00:00"
2017-02-10;13.64956;38.1391085595311;NA;"2017";"02";"2017-02";"2017-02-10";28;1;"09:00:00"
2017-02-13;13.74358;38.2020259108899;NA;"2017";"02";"2017-02";"2017-02-13";28;1;"08:00:00"
2017-02-14;13.70256;38.2069917761379;NA;"2017";"02";"2017-02";"2017-02-14";28;1;"08:00:00"
2017-02-15;13.71192;38.2094376413859;NA;"2017";"02";"2017-02";"2017-02-15";28;1;"08:00:00"
2017-02-16;13.77746;38.232623506634;NA;"2017";"02";"2017-02";"2017-02-16";28;1;"08:00:00"
2017-02-17;13.81246;38.236149371882;NA;"2017";"02";"2017-02";"2017-02-17";28;1;"08:00:00"
2017-02-18;13.77396;38.21797523713;NA;"2017";"02";"2017-02";"2017-02-18";28;1;"08:00:00"
2017-02-19;13.80334;38.2118011023781;NA;"2017";"02";"2017-02";"2017-02-19";28;1;"08:00:00"
2017-02-20;13.77252;38.2115269676261;NA;"2017";"02";"2017-02";"2017-02-20";28;1;"08:00:00"
2017-02-21;13.77286;38.2103530772594;NA;"2017";"02";"2017-02";"2017-02-21";28;1;"09:00:00"
2017-02-22;13.91388;38.2232386981221;NA;"2017";"02";"2017-02";"2017-02-22";28;1;"08:00:00"
2017-02-23;13.83626;38.2058445633702;NA;"2017";"02";"2017-02";"2017-02-23";28;1;"08:00:00"
2017-02-24;13.83404;38.2298104286182;NA;"2017";"02";"2017-02";"2017-02-24";28;1;"08:00:00"
2017-02-25;13.8263;38.2196762938662;NA;"2017";"02";"2017-02";"2017-02-25";28;1;"08:00:00"
2017-02-26;13.86252;38.2245021591143;NA;"2017";"02";"2017-02";"2017-02-26";28;1;"08:00:00"
2017-02-27;13.85056;38.2204880243623;NA;"2017";"02";"2017-02";"2017-02-27";28;1;"08:00:00"
2017-03-02;13.82346;38.200226108877;NA;"2017";"03";"2017-03";"2017-03-02";31;1;"10:00:00"
2017-03-03;13.80986;38.2037714853544;NA;"2017";"03";"2017-03";"2017-03-03";31;1;"08:00:00"
2017-03-07;13.71824;38.1895149463465;NA;"2017";"03";"2017-03";"2017-03-07";31;1;"08:00:00"
2017-03-08;13.73288;38.1957008115946;NA;"2017";"03";"2017-03";"2017-03-08";31;1;"08:00:00"
2017-03-09;13.8085;38.1895266768426;NA;"2017";"03";"2017-03";"2017-03-09";31;1;"08:00:00"
2017-03-10;13.83642;38.1949925420906;NA;"2017";"03";"2017-03";"2017-03-10";31;1;"08:00:00"
2017-03-11;13.85202;38.2031184073386;NA;"2017";"03";"2017-03";"2017-03-11";31;1;"08:00:00"
2017-03-12;13.88312;38.2056642725867;NA;"2017";"03";"2017-03";"2017-03-12";31;1;"08:00:00"
2017-03-13;13.977;38.1928701378347;NA;"2017";"03";"2017-03";"2017-03-13";31;1;"08:00:00"
2017-03-14;14.06888;38.1624760030827;NA;"2017";"03";"2017-03";"2017-03-14";31;1;"08:00:00"
2017-03-15;14.247;38.1721418683308;NA;"2017";"03";"2017-03";"2017-03-15";31;1;"08:00:00"
2017-03-16;14.16872;38.1739277335788;NA;"2017";"03";"2017-03";"2017-03-16";31;1;"08:00:00"
2017-03-17;14.32782;38.1997535988268;NA;"2017";"03";"2017-03";"2017-03-17";31;1;"08:00:00"
2017-03-19;14.33462;38.1726453293229;NA;"2017";"03";"2017-03";"2017-03-19";31;1;"08:00:00"
2017-03-20;14.58682;38.1447911945709;NA;"2017";"03";"2017-03";"2017-03-20";31;1;"08:00:00"
2017-03-21;14.72978;38.117717059819;NA;"2017";"03";"2017-03";"2017-03-21";31;1;"08:00:00"
2017-03-22;15.05792;38.125342925067;NA;"2017";"03";"2017-03";"2017-03-22";31;1;"08:00:00"
2017-03-23;15.1639;38.120768790315;NA;"2017";"03";"2017-03";"2017-03-23";31;1;"08:00:00"
2017-03-27;14.45372;38.0877922513071;NA;"2017";"03";"2017-03";"2017-03-27";31;1;"08:00:00"
2017-03-28;14.46996;38.0651581165552;NA;"2017";"03";"2017-03";"2017-03-28";31;1;"08:00:00"
2017-03-29;14.50668;38.1002639818032;NA;"2017";"03";"2017-03";"2017-03-29";31;1;"08:00:00"
2017-03-30;14.6943;38.0724698470512;NA;"2017";"03";"2017-03";"2017-03-30";31;1;"08:00:00"
2017-03-31;14.70086;38.0848957122993;NA;"2017";"03";"2017-03";"2017-03-31";31;1;"08:00:00"
2017-04-01;14.88526;38.0899615775473;NA;"2017";"04";"2017-04";"2017-04-01";30;1;"08:00:00"
2017-04-02;14.61978;38.0837274427953;NA;"2017";"04";"2017-04";"2017-04-02";30;1;"08:00:00"
2017-04-03;14.55056;38.0486133080434;NA;"2017";"04";"2017-04";"2017-04-03";30;1;"08:00:00"
2017-04-04;14.58366;38.0719791732914;NA;"2017";"04";"2017-04";"2017-04-04";30;1;"08:00:00"
2017-04-05;14.70352;38.0468650385394;NA;"2017";"04";"2017-04";"2017-04-05";30;1;"08:00:00"
2017-04-06;14.90852;38.0240509037874;NA;"2017";"04";"2017-04";"2017-04-06";30;1;"08:00:00"
2017-04-07;15.03222;38.0349367690355;NA;"2017";"04";"2017-04";"2017-04-07";30;1;"08:00:00"
2017-04-08;15.34514;38.0513026342835;NA;"2017";"04";"2017-04";"2017-04-08";30;1;"08:00:00"
2017-04-09;15.76752;38.0414284995315;NA;"2017";"04";"2017-04";"2017-04-09";30;1;"08:00:00"
2017-04-10;15.89466;38.0542543647796;NA;"2017";"04";"2017-04";"2017-04-10";30;1;"08:00:00"
2017-04-11;16.08952;37.9499002300276;NA;"2017";"04";"2017-04";"2017-04-11";30;1;"08:00:00"
2017-04-12;16.07578;37.9905460952756;NA;"2017";"04";"2017-04";"2017-04-12";30;1;"08:00:00"
2017-04-13;15.5773;37.9535719605236;NA;"2017";"04";"2017-04";"2017-04-13";30;1;"08:00:00"
2017-04-14;15.99546;37.8893378257717;NA;"2017";"04";"2017-04";"2017-04-14";30;1;"08:00:00"
2017-04-15;16.10252;38.0121436910197;NA;"2017";"04";"2017-04";"2017-04-15";30;1;"08:00:00"
2017-04-16;16.56896;37.9087895562677;NA;"2017";"04";"2017-04";"2017-04-16";30;1;"08:00:00"
2017-04-17;16.86288;37.9236354215158;NA;"2017";"04";"2017-04";"2017-04-17";30;1;"08:00:00"
2017-04-18;17.07728;37.9174212867638;NA;"2017";"04";"2017-04";"2017-04-18";30;1;"08:00:00"
2017-04-19;16.43122;37.9615671520118;NA;"2017";"04";"2017-04";"2017-04-19";30;1;"08:00:00"
2017-04-20;15.9103;38.0282330172599;NA;"2017";"04";"2017-04";"2017-04-20";30;1;"08:00:00"
2017-04-21;15.83376;38.0691988825079;NA;"2017";"04";"2017-04";"2017-04-21";30;1;"08:00:00"
2017-04-24;15.84968;38.062316478252;NA;"2017";"04";"2017-04";"2017-04-24";30;1;"08:00:00"
2017-04-25;16.08886;38.0272623435;NA;"2017";"04";"2017-04";"2017-04-25";30;1;"08:00:00"
2017-04-26;16.1641;37.932708208748;NA;"2017";"04";"2017-04";"2017-04-26";30;1;"08:00:00"
2017-04-27;16.13882;37.9973340739961;NA;"2017";"04";"2017-04";"2017-04-27";30;1;"08:00:00"
2017-04-29;15.5814;38.0671658044921;NA;"2017";"04";"2017-04";"2017-04-29";30;1;"08:00:00"
2017-04-30;15.6932;38.0925921585108;NA;"2017";"04";"2017-04";"2017-04-30";30;1;"10:00:00"
2017-05-01;15.6617;37.9256775349882;NA;"2017";"05";"2017-05";"2017-05-01";31;1;"08:00:00"
2017-05-02;15.60692;38.0555634002362;NA;"2017";"05";"2017-05";"2017-05-02";31;1;"08:00:00"
2017-05-03;15.54752;38.0423492654843;NA;"2017";"05";"2017-05";"2017-05-03";31;1;"08:00:00"
2017-05-04;15.9671;38.0417951307323;NA;"2017";"05";"2017-05";"2017-05-04";31;1;"08:00:00"
2017-05-05;15.8858628571429;38.111286710266;245.502515417723;"2017";"05";"2017-05";"2017-05-05";31;1;"08:00:00"
2017-05-06;15.88395;38.1017537722803;244.961205571937;"2017";"05";"2017-05";"2017-05-06";31;1;"09:00:00"
2017-05-07;15.89312;38.0279327264764;NA;"2017";"05";"2017-05";"2017-05-07";31;1;"08:00:00"
2017-05-08;16.07018;38.0273385917244;NA;"2017";"05";"2017-05";"2017-05-08";31;1;"08:00:00"
2017-05-09;16.3648;38.0276444569724;NA;"2017";"05";"2017-05";"2017-05-09";31;1;"08:00:00"
2017-05-10;16.80898;38.0326303222205;NA;"2017";"05";"2017-05";"2017-05-10";31;1;"08:00:00"
2017-05-12;16.80244;38.0397220527165;NA;"2017";"05";"2017-05";"2017-05-12";31;1;"08:00:00"
2017-05-14;17.04978;37.9898537832126;NA;"2017";"05";"2017-05";"2017-05-14";31;1;"08:00:00"
2017-05-15;17.67676;37.9048396484606;NA;"2017";"05";"2017-05";"2017-05-15";31;1;"08:00:00"
2017-05-16;17.64705;37.9919256359013;NA;"2017";"05";"2017-05";"2017-05-16";31;1;"09:00:00"
2017-05-17;18.31632;37.9775913789567;NA;"2017";"05";"2017-05";"2017-05-17";31;1;"08:00:00"
2017-05-18;18.49276;38.0064572442047;NA;"2017";"05";"2017-05";"2017-05-18";31;1;"08:00:00"
2017-05-19;18.89162;37.8998831094527;NA;"2017";"05";"2017-05";"2017-05-19";31;1;"08:00:00"
2017-05-20;17.9227;38.0085889747008;NA;"2017";"05";"2017-05";"2017-05-20";31;1;"08:00:00"
2017-05-21;18.72902;37.9965948399488;NA;"2017";"05";"2017-05";"2017-05-21";31;1;"08:00:00"
2017-05-22;19.17266;38.0428807051968;NA;"2017";"05";"2017-05";"2017-05-22";31;1;"08:00:00"
2017-05-23;19.15238;38.0096465704449;NA;"2017";"05";"2017-05";"2017-05-23";31;1;"08:00:00"
2017-05-24;19.34654;37.9524124356929;NA;"2017";"05";"2017-05";"2017-05-24";31;1;"08:00:00"
2017-05-25;19.301;38.0176183009409;NA;"2017";"05";"2017-05";"2017-05-25";31;1;"08:00:00"
2017-05-26;19.73192;37.4961641661889;NA;"2017";"05";"2017-05";"2017-05-26";31;1;"08:00:00"
2017-05-27;20.11308;37.736310031437;NA;"2017";"05";"2017-05";"2017-05-27";31;1;"08:00:00"
2017-05-28;20.18508;37.809515896685;NA;"2017";"05";"2017-05";"2017-05-28";31;1;"08:00:00"
2017-05-29;20.70078;37.793781761933;NA;"2017";"05";"2017-05";"2017-05-29";31;1;"08:00:00"
2017-05-30;20.62968;37.9166676271811;NA;"2017";"05";"2017-05";"2017-05-30";31;1;"08:00:00"
2017-05-31;21.60474;37.9397734924291;NA;"2017";"05";"2017-05";"2017-05-31";31;1;"08:00:00"
2017-06-01;21.6055;38.1718493576771;NA;"2017";"06";"2017-06";"2017-06-01";30;1;"08:00:00"
2017-06-02;22.1527;37.9770252229252;NA;"2017";"06";"2017-06";"2017-06-02";30;1;"08:00:00"
2017-06-03;22.4615;38.0489110881732;NA;"2017";"06";"2017-06";"2017-06-03";30;1;"08:00:00"
2017-06-04;22.51806;38.0782569534212;NA;"2017";"06";"2017-06";"2017-06-04";30;1;"08:00:00"
2017-06-06;22.9972;38.0122286839173;NA;"2017";"06";"2017-06";"2017-06-06";30;1;"08:00:00"
2017-06-07;19.02152;37.9938945491653;NA;"2017";"06";"2017-06";"2017-06-07";30;1;"08:00:00"
2017-06-13;22.64664;38.1203902294242;NA;"2017";"06";"2017-06";"2017-06-13";30;1;"10:00:00"
2017-06-14;22.77408;38.0750156059015;NA;"2017";"06";"2017-06";"2017-06-14";30;1;"08:00:00"
2017-06-15;23.84516;38.0801614711496;NA;"2017";"06";"2017-06";"2017-06-15";30;1;"08:00:00"
2017-06-16;24.02464;38.0947273363976;NA;"2017";"06";"2017-06";"2017-06-16";30;1;"08:00:00"
2017-06-19;23.62104;38.0800049321417;NA;"2017";"06";"2017-06";"2017-06-19";30;1;"08:00:00"
2017-06-20;23.90814;38.1491507973897;NA;"2017";"06";"2017-06";"2017-06-20";30;1;"08:00:00"
2017-06-21;23.63708;38.1357169070231;NA;"2017";"06";"2017-06";"2017-06-21";30;1;"09:00:00"
2017-06-22;23.69928;38.0782630166564;NA;"2017";"06";"2017-06";"2017-06-22";30;1;"10:00:00"
2017-06-23;23.97898;38.0979483931338;NA;"2017";"06";"2017-06";"2017-06-23";30;1;"08:00:00"
2017-06-24;23.93258;38.1378542583818;NA;"2017";"06";"2017-06";"2017-06-24";30;1;"08:00:00"
2017-06-25;24.66666;37.9898201236299;NA;"2017";"06";"2017-06";"2017-06-25";30;1;"08:00:00"
2017-06-26;24.23238;38.1165859888779;NA;"2017";"06";"2017-06";"2017-06-26";30;1;"08:00:00"
2017-06-27;24.43396;38.0869518541259;NA;"2017";"06";"2017-06";"2017-06-27";30;1;"08:00:00"
2017-06-28;24.7536;38.1066377193739;NA;"2017";"06";"2017-06";"2017-06-28";30;1;"08:00:00"
2017-06-30;20.6921;38.20180944987;NA;"2017";"06";"2017-06";"2017-06-30";30;1;"08:00:00"
2017-07-02;16.0557;38.0644211803661;NA;"2017";"07";"2017-07";"2017-07-02";31;1;"08:00:00"
2017-07-03;18.94062;38.0797070456141;NA;"2017";"07";"2017-07";"2017-07-03";31;1;"08:00:00"
2017-07-04;20.563;38.1082129108621;NA;"2017";"07";"2017-07";"2017-07-04";31;1;"08:00:00"
2017-07-05;22.98816;38.07358;NA;"2017";"07";"2017-07";"2017-07-05";31;1;"08:00:00"
2017-07-06;23.37808;38.06704;NA;"2017";"07";"2017-07";"2017-07-06";31;1;"08:00:00"
2017-07-07;23.81096;38.05561;NA;"2017";"07";"2017-07";"2017-07-07";31;1;"09:00:00"
2017-07-14;24.64702;38.12844;NA;"2017";"07";"2017-07";"2017-07-14";31;1;"08:00:00"
2017-07-15;25.32408;38.07292;NA;"2017";"07";"2017-07";"2017-07-15";31;1;"08:00:00"
2017-07-17;25.37262;38.1004;NA;"2017";"07";"2017-07";"2017-07-17";31;1;"08:00:00"
2017-10-05;21.0986;38.1636;225.751766778734;"2017";"10";"2017-10";"2017-10-05";31;1;"10:00:00"
2017-10-06;20.964525;38.186875;227.109238614762;"2017";"10";"2017-10";"2017-10-06";31;1;"09:00:00"
2017-10-07;20.7708166666667;38.1946166666667;228.466518894496;"2017";"10";"2017-10";"2017-10-07";31;1;"09:00:00"
2017-10-08;20.4906666666667;38.1991166666667;229.206365282795;"2017";"10";"2017-10";"2017-10-08";31;1;"09:00:00"
2017-10-09;20.2504666666667;38.2343333333333;231.450678507224;"2017";"10";"2017-10";"2017-10-09";31;1;"09:00:00"
2017-10-10;20.1388;38.24835;231.582874703118;"2017";"10";"2017-10";"2017-10-10";31;1;"09:00:00"
2017-10-11;20.167175;38.248425;230.834935503355;"2017";"10";"2017-10";"2017-10-11";31;1;"09:00:00"
2017-10-12;20.256325;38.2579;231.784724309639;"2017";"10";"2017-10";"2017-10-12";31;1;"09:00:00"
2017-10-13;20.253425;38.2539;231.774708735141;"2017";"10";"2017-10";"2017-10-13";31;1;"09:00:00"
2017-10-14;20.257;38.255075;231.503323516384;"2017";"10";"2017-10";"2017-10-14";31;1;"09:00:00"
2017-10-15;20.229875;38.260625;230.468453880907;"2017";"10";"2017-10";"2017-10-15";31;1;"09:00:00"
2017-10-16;20.267775;38.265925;231.231057497623;"2017";"10";"2017-10";"2017-10-16";31;1;"09:00:00"
2017-10-17;20.2402;38.261675;231.632620908797;"2017";"10";"2017-10";"2017-10-17";31;1;"09:00:00"
2017-10-18;20.59355;38.29105;229.627714273967;"2017";"10";"2017-10";"2017-10-18";31;1;"09:00:00"
2017-10-19;20.545075;38.2848;229.147870500098;"2017";"10";"2017-10";"2017-10-19";31;1;"09:00:00"
2017-10-20;20.310125;38.2808;229.775931971624;"2017";"10";"2017-10";"2017-10-20";31;1;"09:00:00"
2017-10-21;20.3654;38.287625;230.017594823482;"2017";"10";"2017-10";"2017-10-21";31;1;"09:00:00"
2017-10-22;20.253125;38.277325;230.32809139631;"2017";"10";"2017-10";"2017-10-22";31;1;"09:00:00"
2017-10-23;19.967125;38.285825;229.755396778204;"2017";"10";"2017-10";"2017-10-23";31;1;"09:00:00"
2017-10-24;20.047575;38.2945;230.041675687712;"2017";"10";"2017-10";"2017-10-24";31;1;"09:00:00"
2017-10-25;20.01805;38.300975;229.876102766815;"2017";"10";"2017-10";"2017-10-25";31;1;"09:00:00"
2017-10-26;19.916025;38.2914;230.013241827145;"2017";"10";"2017-10";"2017-10-26";31;1;"09:00:00"
2017-10-27;19.8549;38.2902833333333;230.77836099598;"2017";"10";"2017-10";"2017-10-27";31;1;"09:00:00"
2017-10-28;19.703475;38.251225;232.35558973459;"2017";"10";"2017-10";"2017-10-28";31;1;"09:00:00"
2017-10-29;19.688825;38.2724;232.275311898661;"2017";"10";"2017-10";"2017-10-29";31;1;"09:00:00"
2017-10-30;19.57015;38.264825;231.737326627052;"2017";"10";"2017-10";"2017-10-30";31;1;"09:00:00"
2017-10-31;19.53765;38.281125;232.221943280951;"2017";"10";"2017-10";"2017-10-31";31;1;"09:00:00"
2017-11-01;19.4961;38.29385;231.935053693426;"2017";"11";"2017-11";"2017-11-01";30;1;"09:00:00"
2017-11-02;19.393075;38.2844;232.409028767489;"2017";"11";"2017-11";"2017-11-02";30;1;"09:00:00"
2017-11-03;19.304825;38.297325;232.793073426114;"2017";"11";"2017-11";"2017-11-03";30;1;"09:00:00"
2017-11-04;19.20835;38.27045;232.792336985336;"2017";"11";"2017-11";"2017-11-04";30;1;"09:00:00"
2017-11-05;19.145375;38.27685;232.76609894255;"2017";"11";"2017-11";"2017-11-05";30;1;"09:00:00"
2017-11-06;18.656375;37.9658;232.987337611012;"2017";"11";"2017-11";"2017-11-06";30;1;"09:00:00"
2017-11-07;18.915925;38.200282176753;230.930121001238;"2017";"11";"2017-11";"2017-11-07";30;1;"09:00:00"
2017-11-08;18.796275;38.2243219948297;231.364853701802;"2017";"11";"2017-11";"2017-11-08";30;1;"09:00:00"
2017-11-09;18.686425;38.2237868129062;231.174190441838;"2017";"11";"2017-11";"2017-11-09";30;1;"09:00:00"
2017-11-10;18.462225;38.2303266309828;232.268661606105;"2017";"11";"2017-11";"2017-11-10";30;1;"09:00:00"
2017-11-11;18.355575;38.2225414490593;233.296336724762;"2017";"11";"2017-11";"2017-11-11";30;1;"09:00:00"
2017-11-12;18.21995;38.1725562671358;234.134126939742;"2017";"11";"2017-11";"2017-11-12";30;1;"09:00:00"
2017-11-13;18.002025;38.1868710852125;234.271515231056;"2017";"11";"2017-11";"2017-11-13";30;1;"09:00:00"
2017-11-14;17.839975;38.192610903289;233.957401223298;"2017";"11";"2017-11";"2017-11-14";30;1;"09:00:00"
2017-11-15;17.73035;38.1957757213655;234.233393101361;"2017";"11";"2017-11";"2017-11-15";30;1;"09:00:00"
2017-11-16;17.678;38.1998405394421;233.654312787067;"2017";"11";"2017-11";"2017-11-16";30;1;"09:00:00"
2017-11-17;17.581025;38.1916303575186;233.650606409351;"2017";"11";"2017-11";"2017-11-17";30;1;"09:00:00"
2017-11-18;17.535375;38.1919701755953;234.006781154267;"2017";"11";"2017-11";"2017-11-18";30;1;"09:00:00"
2017-11-19;17.397125;38.1930349936718;234.259849655472;"2017";"11";"2017-11";"2017-11-19";30;1;"09:00:00"
2017-11-20;17.179025;38.1822498117483;236.063787325361;"2017";"11";"2017-11";"2017-11-20";30;1;"09:00:00"
2017-11-21;16.94505;38.1729646298249;236.791239524117;"2017";"11";"2017-11";"2017-11-21";30;1;"09:00:00"
2017-11-22;16.999375;38.1859044479014;236.748882766895;"2017";"11";"2017-11";"2017-11-22";30;1;"09:00:00"
2017-11-23;16.9043;38.1848442659781;237.352315100228;"2017";"11";"2017-11";"2017-11-23";30;1;"09:00:00"
2017-11-24;16.865975;38.1861340840546;237.002733559445;"2017";"11";"2017-11";"2017-11-24";30;1;"09:00:00"
2017-11-25;16.8638;38.1672739021312;237.473324855999;"2017";"11";"2017-11";"2017-11-25";30;1;"09:00:00"
2017-11-26;16.831575;38.1812637202077;237.360770613128;"2017";"11";"2017-11";"2017-11-26";30;1;"09:00:00"
2017-11-27;16.877075;38.1886285382842;236.873601351564;"2017";"11";"2017-11";"2017-11-27";30;1;"09:00:00"
2017-11-28;16.826225;38.1838183563608;236.513551893249;"2017";"11";"2017-11";"2017-11-28";30;1;"09:00:00"
2017-11-29;16.67505;38.1848831744373;236.35327487721;"2017";"11";"2017-11";"2017-11-29";30;1;"09:00:00"
2017-11-30;16.6235;38.195347992514;237.1199976986;"2017";"11";"2017-11";"2017-11-30";30;1;"09:00:00"
2017-12-01;16.613325;38.1846628105905;237.208554344281;"2017";"12";"2017-12";"2017-12-01";31;1;"09:00:00"
2017-12-02;16.493225;38.1885526286671;237.00609368198;"2017";"12";"2017-12";"2017-12-02";31;1;"09:00:00"
2017-12-03;16.355625;38.1816674467436;237.119558768013;"2017";"12";"2017-12";"2017-12-03";31;1;"09:00:00"
2017-12-04;16.275975;38.1820822648202;236.757105027186;"2017";"12";"2017-12";"2017-12-04";31;1;"09:00:00"
2017-12-05;16.18745;38.1809470828968;236.948294014414;"2017";"12";"2017-12";"2017-12-05";31;1;"09:00:00"
2017-12-06;16.0824;38.1821119009733;237.257635041702;"2017";"12";"2017-12";"2017-12-06";31;1;"09:00:00"
