"","datetime","temp_eol_c","sal_eol_psu","oxy_eol_mll"
"180",2014-04-26 11:00:00,16.5809,37.6693,NA
"181",2014-04-26 12:00:00,16.9443,37.6739,NA
"182",2014-04-26 13:00:00,16.8953,37.6063,NA
"183",2014-04-26 14:00:00,16.9801,37.5823,NA
"184",2014-04-26 15:00:00,17.0599,37.5778,NA
"185",2014-04-26 16:00:00,17.2248,37.4684,NA
"186",2014-04-26 17:00:00,17.141,37.5026,NA
"187",2014-04-26 18:00:00,17.1082,37.4543,NA
"188",2014-04-26 19:00:00,16.9723,37.4362,NA
"189",2014-04-26 20:00:00,16.9878,37.4155,NA
"190",2014-04-26 21:00:00,16.8774,37.4596,NA
"191",2014-04-26 22:00:00,16.8578,37.5068,NA
"192",2014-04-26 23:00:00,16.8536,37.4369,NA
"193",2014-04-27 00:00:00,16.7878,37.4871,NA
"194",2014-04-27 01:00:00,16.7892,37.4857,NA
"195",2014-04-27 02:00:00,17.1058,37.6016,NA
"196",2014-04-27 03:00:00,16.8278,37.6564,NA
"197",2014-04-27 04:00:00,16.9195,37.6235,NA
"198",2014-04-27 05:00:00,16.9904,37.6445,NA
"199",2014-04-27 06:00:00,16.9477,37.6533,NA
"200",2014-04-27 07:00:00,16.6296,37.6503,NA
"201",2014-04-27 08:00:00,16.5686,37.6733,NA
"202",2014-04-27 09:00:00,16.4998,37.676,NA
"203",2014-04-27 10:00:00,16.5956,37.6707,NA
"204",2014-04-27 11:00:00,16.5464,37.6862,NA
"205",2014-04-27 12:00:00,16.3796,37.6707,NA
"206",2014-04-27 13:00:00,16.5121,37.6623,NA
"207",2014-04-27 14:00:00,16.3458,37.6519,NA
"208",2014-04-27 15:00:00,16.4394,37.631,NA
"209",2014-04-27 16:00:00,16.3358,37.6269,NA
"210",2014-04-27 17:00:00,16.5578,37.6012,NA
"211",2014-04-27 18:00:00,16.4374,37.6187,NA
"212",2014-04-27 19:00:00,16.3208,37.6277,NA
"213",2014-04-27 20:00:00,16.3649,37.6158,NA
"214",2014-04-27 21:00:00,16.325,37.6101,NA
"215",2014-04-27 22:00:00,16.3977,37.6052,NA
"216",2014-04-27 23:00:00,16.3929,37.5898,NA
"217",2014-04-28 00:00:00,16.2959,37.5784,NA
"218",2014-04-28 01:00:00,16.2264,37.5729,NA
"219",2014-04-28 02:00:00,16.191,37.5757,NA
"220",2014-04-28 03:00:00,16.2126,37.5848,NA
"221",2014-04-28 04:00:00,16.2518,37.5986,NA
"222",2014-04-28 05:00:00,16.2714,37.6032,NA
"223",2014-04-28 06:00:00,16.2122,37.5972,NA
"224",2014-04-28 07:00:00,16.1985,37.5958,NA
"225",2014-04-28 08:00:00,16.1489,37.6025,NA
"226",2014-04-28 09:00:00,16.159,37.6026,NA
"227",2014-04-28 10:00:00,16.1575,37.598,NA
"228",2014-04-28 11:00:00,16.2305,37.6047,NA
"229",2014-04-28 12:00:00,16.5914,37.617,NA
"230",2014-04-28 13:00:00,16.5711,37.6139,NA
"231",2014-04-28 14:00:00,16.5935,37.6251,NA
"232",2014-04-28 15:00:00,16.5447,37.6211,NA
"233",2014-04-28 16:00:00,16.5306,37.6108,NA
"234",2014-04-28 17:00:00,16.573,37.6064,NA
"235",2014-04-28 18:00:00,16.8093,37.6141,NA
"236",2014-04-28 19:00:00,16.8131,37.6157,NA
"237",2014-04-28 20:00:00,16.7453,37.6148,NA
"238",2014-04-28 21:00:00,16.6604,37.608,NA
"239",2014-04-28 22:00:00,16.5501,37.6028,NA
"240",2014-04-28 23:00:00,16.5179,37.6012,NA
"241",2014-04-29 00:00:00,16.5046,37.6026,NA
"242",2014-04-29 01:00:00,16.4354,37.5944,NA
"243",2014-04-29 02:00:00,16.4176,37.5896,NA
"244",2014-04-29 03:00:00,16.4157,37.5894,NA
"245",2014-04-29 04:00:00,16.4023,37.5854,NA
"246",2014-04-29 05:00:00,16.3824,37.5862,NA
"247",2014-04-29 06:00:00,16.367,37.5811,NA
"248",2014-04-29 07:00:00,16.4025,37.5959,NA
"249",2014-04-29 08:00:00,16.4432,37.6063,NA
"250",2014-04-29 09:00:00,16.4772,37.611,NA
"251",2014-04-29 10:00:00,16.458,37.6226,NA
"252",2014-04-29 11:00:00,16.6398,37.6123,NA
"253",2014-04-29 12:00:00,16.739,37.5909,NA
"254",2014-04-29 13:00:00,16.6725,37.5937,NA
"255",2014-04-29 14:00:00,16.807,37.5999,NA
"256",2014-04-29 15:00:00,16.7902,37.627,NA
"257",2014-04-29 16:00:00,16.6469,37.6113,NA
"258",2014-04-29 17:00:00,16.7718,37.5978,NA
"259",2014-04-29 18:00:00,16.6202,37.6038,NA
"260",2014-04-29 19:00:00,16.8434,37.5777,NA
"261",2014-04-29 20:00:00,16.7883,37.5881,NA
"262",2014-04-29 21:00:00,16.931,37.474,NA
"263",2014-04-29 22:00:00,16.9265,37.4661,NA
"264",2014-04-29 23:00:00,16.9028,37.5269,NA
"265",2014-04-30 00:00:00,16.8346,37.5166,NA
"266",2014-04-30 01:00:00,16.8147,37.5309,NA
"267",2014-04-30 02:00:00,16.8203,37.5579,NA
"268",2014-04-30 03:00:00,16.7907,37.5768,NA
"269",2014-04-30 04:00:00,16.7362,37.5685,NA
"270",2014-04-30 05:00:00,16.725,37.5619,NA
"271",2014-04-30 06:00:00,16.6718,37.5532,NA
"272",2014-04-30 07:00:00,16.5843,37.5471,NA
"273",2014-04-30 08:00:00,16.6096,37.5019,NA
"274",2014-04-30 09:00:00,16.6109,37.5365,NA
"275",2014-04-30 10:00:00,16.6681,37.5445,NA
"276",2014-04-30 11:00:00,16.6777,37.5526,NA
"277",2014-04-30 12:00:00,16.8322,37.5477,NA
"278",2014-04-30 13:00:00,16.7716,37.5421,NA
"279",2014-04-30 14:00:00,16.8137,37.4582,NA
"280",2014-04-30 15:00:00,16.7925,37.4792,NA
"281",2014-04-30 16:00:00,16.8404,37.489,NA
"282",2014-04-30 17:00:00,16.8753,37.4788,NA
"283",2014-04-30 18:00:00,16.8982,37.4763,NA
"284",2014-04-30 19:00:00,16.8634,37.4836,NA
"285",2014-04-30 20:00:00,16.8493,37.4933,NA
"286",2014-04-30 21:00:00,16.8606,37.516,NA
"287",2014-04-30 22:00:00,16.8462,37.5181,NA
"288",2014-04-30 23:00:00,16.8234,37.5142,NA
"289",2014-05-01 00:00:00,16.6901,37.5408,NA
"290",2014-05-01 01:00:00,16.4623,37.5532,NA
"291",2014-05-01 02:00:00,16.6626,37.5138,NA
"292",2014-05-01 03:00:00,16.5449,37.508,NA
"293",2014-05-01 04:00:00,16.5884,37.5306,NA
"294",2014-05-01 05:00:00,16.4679,37.528,NA
"295",2014-05-01 06:00:00,16.4458,37.5251,NA
"296",2014-05-01 07:00:00,16.4267,37.5279,4.63901
"297",2014-05-01 08:00:00,16.4195,37.5393,NA
"298",2014-05-01 09:00:00,16.5599,37.5371,NA
"299",2014-05-01 10:00:00,16.6505,37.5521,NA
"300",2014-05-01 11:00:00,16.643,37.5443,NA
"301",2014-05-01 12:00:00,16.6168,37.5456,NA
"302",2014-05-01 13:00:00,16.9253,37.5453,NA
"303",2014-05-01 14:00:00,16.8777,37.5505,NA
"304",2014-05-01 15:00:00,17.059,37.5557,NA
"305",2014-05-01 16:00:00,17.1518,37.5685,NA
"306",2014-05-01 17:00:00,17.1921,37.5659,NA
"307",2014-05-01 18:00:00,17.2318,37.5642,NA
"308",2014-05-01 19:00:00,17.2448,37.5532,NA
"309",2014-05-01 20:00:00,17.1019,37.5668,NA
"310",2014-05-01 21:00:00,16.5752,37.6867,NA
"311",2014-05-01 22:00:00,17.1653,37.556,NA
"312",2014-05-01 23:00:00,17.1269,37.5607,NA
"313",2014-05-02 00:00:00,17.0336,37.5692,NA
"314",2014-05-02 01:00:00,16.911,37.5662,NA
"315",2014-05-02 02:00:00,16.9157,37.5715,NA
"316",2014-05-02 03:00:00,16.7727,37.5786,NA
"317",2014-05-02 04:00:00,16.6178,37.6014,NA
"318",2014-05-02 05:00:00,16.5309,37.6161,NA
"319",2014-05-02 06:00:00,16.3853,37.6758,NA
"320",2014-05-02 07:00:00,16.5763,37.6136,NA
"321",2014-05-02 08:00:00,16.5667,37.6098,NA
"322",2014-05-02 09:00:00,16.7244,37.6,NA
"323",2014-05-02 10:00:00,16.7939,37.5935,NA
"324",2014-05-02 11:00:00,16.9434,37.5817,NA
"325",2014-05-02 12:00:00,16.8752,37.5578,NA
"326",2014-05-02 13:00:00,16.7674,37.5897,NA
"327",2014-05-02 14:00:00,16.5907,37.6423,NA
"328",2014-05-02 15:00:00,16.6331,37.5524,NA
"329",2014-05-02 16:00:00,16.4818,37.6086,NA
"330",2014-05-02 17:00:00,16.5056,37.6101,NA
"331",2014-05-02 18:00:00,16.4889,37.6396,NA
"332",2014-05-02 19:00:00,16.4805,37.6349,NA
"333",2014-05-02 20:00:00,16.4718,37.6681,NA
"334",2014-05-02 21:00:00,16.4481,37.6413,NA
"335",2014-05-02 22:00:00,16.4232,37.6531,NA
"336",2014-05-02 23:00:00,16.3763,37.6759,NA
"337",2014-05-03 00:00:00,16.3539,37.6492,NA
"338",2014-05-03 01:00:00,16.4373,37.6319,NA
"339",2014-05-03 02:00:00,16.3848,37.677,NA
"340",2014-05-03 03:00:00,16.3891,37.6961,NA
"341",2014-05-03 04:00:00,16.387,37.7189,NA
"342",2014-05-03 05:00:00,16.349,37.7455,NA
"343",2014-05-03 06:00:00,16.329,37.7599,NA
"344",2014-05-03 07:00:00,16.3429,37.7637,NA
"345",2014-05-03 08:00:00,16.3395,37.7534,NA
"346",2014-05-03 09:00:00,16.3796,37.7688,NA
"347",2014-05-03 10:00:00,16.4204,37.7723,NA
"348",2014-05-03 11:00:00,16.4613,37.7678,NA
"349",2014-05-03 12:00:00,16.6271,37.7331,NA
"350",2014-05-03 13:00:00,16.5925,37.7445,NA
"351",2014-05-03 14:00:00,16.8113,37.759,NA
"352",2014-05-03 15:00:00,16.8968,37.7705,NA
"353",2014-05-03 16:00:00,16.8506,37.7855,NA
"354",2014-05-03 17:00:00,16.9854,37.7423,NA
"355",2014-05-03 18:00:00,17.2785,37.7538,NA
"356",2014-05-03 19:00:00,17.0075,37.7482,NA
"357",2014-05-03 20:00:00,16.945,37.7565,NA
"358",2014-05-03 21:00:00,17.0403,37.7464,NA
"359",2014-05-03 22:00:00,16.9965,37.7431,NA
"360",2014-05-03 23:00:00,16.9683,37.7367,NA
"361",2014-05-04 00:00:00,16.9432,37.7348,NA
"362",2014-05-04 01:00:00,16.8759,37.7281,NA
"363",2014-05-04 02:00:00,16.7971,37.7306,NA
"364",2014-05-04 03:00:00,16.6967,37.7316,NA
"365",2014-05-04 04:00:00,16.6275,37.7394,NA
"366",2014-05-04 05:00:00,16.5778,37.7476,NA
"367",2014-05-04 06:00:00,16.5496,37.7521,NA
"368",2014-05-04 07:00:00,16.6002,37.7409,NA
"369",2014-05-04 08:00:00,16.6149,37.741,NA
"370",2014-05-04 09:00:00,16.6176,37.7382,NA
"371",2014-05-04 10:00:00,16.6678,37.7348,NA
"372",2014-05-04 11:00:00,16.713,37.7336,NA
"373",2014-05-04 12:00:00,16.7711,37.7525,NA
"374",2014-05-04 13:00:00,17.04,37.7486,NA
"375",2014-05-04 14:00:00,17.2629,37.7443,NA
"376",2014-05-04 15:00:00,17.4046,37.7694,NA
"377",2014-05-04 16:00:00,17.1831,37.7473,NA
"378",2014-05-04 17:00:00,17.1769,37.7709,NA
"379",2014-05-04 18:00:00,17.4553,37.7511,NA
"380",2014-05-04 19:00:00,17.3526,37.7631,NA
"381",2014-05-04 20:00:00,17.2855,37.7624,NA
"382",2014-05-04 21:00:00,17.2617,37.7656,NA
"383",2014-05-04 22:00:00,17.2036,37.7615,NA
"384",2014-05-04 23:00:00,17.2063,37.7566,NA
"385",2014-05-05 00:00:00,17.2461,37.7506,NA
"386",2014-05-05 01:00:00,17.2118,37.7572,NA
"387",2014-05-05 02:00:00,17.0502,37.7519,NA
"388",2014-05-05 03:00:00,16.9337,37.7544,NA
"389",2014-05-05 04:00:00,16.8577,37.7543,NA
"390",2014-05-05 05:00:00,16.7835,37.7521,NA
"391",2014-05-05 06:00:00,16.7577,37.7504,NA
"392",2014-05-05 07:00:00,16.7155,37.7529,NA
"393",2014-05-05 08:00:00,16.7617,37.7573,5.71102
