2015-01-01 00:00:30;14.8822
2015-01-01 00:00:40;14.8835
2015-01-01 00:00:50;14.8846
2015-01-01 00:01:00;14.8842
2015-01-01 00:01:10;14.8836
2015-01-01 00:01:20;14.8812
2015-01-01 00:30:30;14.9357
2015-01-01 00:30:40;14.9309
2015-01-01 00:30:50;14.9286
2015-01-01 00:31:00;14.9272
2015-01-01 00:31:10;14.9259
2015-01-01 00:31:20;14.9299
2015-01-01 01:00:30;14.9856
2015-01-01 01:00:40;14.9858
2015-01-01 01:00:50;14.988
2015-01-01 01:01:00;14.9885
2015-01-01 01:01:10;14.9909
2015-01-01 01:01:20;14.9912
2015-01-01 01:30:30;15.027
2015-01-01 01:30:40;15.0267
2015-01-01 01:30:50;15.0245
2015-01-01 01:31:00;15.0248
2015-01-01 01:31:10;15.0261
2015-01-01 01:31:20;15.0288
2015-01-01 02:00:30;15.1008
2015-01-01 02:00:40;15.0974
2015-01-01 02:00:50;15.1017
2015-01-01 02:01:00;15.1021
2015-01-01 02:01:10;15.1004
2015-01-01 02:01:20;15.1011
2015-01-01 02:30:30;15.1158
2015-01-01 02:30:40;15.1166
2015-01-01 02:30:50;15.1166
2015-01-01 02:31:00;15.12
2015-01-01 02:31:10;15.1214
2015-01-01 02:31:20;15.1215
2015-01-01 03:00:30;15.1219
2015-01-01 03:00:40;15.1187
2015-01-01 03:00:50;15.1178
2015-01-01 03:01:00;15.1169
2015-01-01 03:01:10;15.1188
2015-01-01 03:01:20;15.1198
2015-01-01 03:30:30;15.1281
2015-01-01 03:30:40;15.1271
2015-01-01 03:30:50;15.1267
2015-01-01 03:31:00;15.1258
2015-01-01 03:31:10;15.1261
2015-01-01 03:31:20;15.126
2015-01-01 04:00:30;15.0484
2015-01-01 04:00:40;15.046
2015-01-01 04:00:50;15.0411
2015-01-01 04:01:00;15.0373
2015-01-01 04:01:10;15.036
2015-01-01 04:01:20;15.028
2015-01-01 04:30:30;14.9786
2015-01-01 04:30:40;14.978
2015-01-01 04:30:50;14.979
2015-01-01 04:31:00;14.9783
2015-01-01 04:31:10;14.9782
2015-01-01 04:31:20;14.9777
2015-01-01 05:00:30;14.8227
2015-01-01 05:00:40;14.8239
2015-01-01 05:00:50;14.8243
2015-01-01 05:01:00;14.8275
2015-01-01 05:01:10;14.8291
2015-01-01 05:01:20;14.8307
2015-01-01 05:30:30;14.8181
2015-01-01 05:30:40;14.8184
2015-01-01 05:30:50;14.8183
2015-01-01 05:31:00;14.8187
2015-01-01 05:31:10;14.8186
2015-01-01 05:31:20;14.818
