2011-07-12 11:48:40;25.445
2011-07-12 11:48:50;25.4453
2011-07-12 11:49:00;25.4465
2011-07-12 11:49:10;25.4459
2011-07-12 11:49:20;25.4468
2011-07-12 11:49:30;25.4487
2011-07-12 12:18:40;25.4757
2011-07-12 12:18:50;25.4756
2011-07-12 12:19:00;25.4757
2011-07-12 12:19:10;25.4742
2011-07-12 12:19:20;25.4741
2011-07-12 12:19:30;25.4748
2011-07-12 12:48:40;25.546
2011-07-12 12:48:50;25.5467
2011-07-12 12:49:00;25.5471
2011-07-12 12:49:10;25.5477
2011-07-12 12:49:20;25.5482
2011-07-12 12:49:30;25.5475
2011-07-12 13:18:40;25.5906
2011-07-12 13:18:50;25.5901
2011-07-12 13:19:00;25.5904
2011-07-12 13:19:10;25.5904
2011-07-12 13:19:20;25.59
2011-07-12 13:19:30;25.5898
2011-07-12 13:48:40;25.6212
2011-07-12 13:48:50;25.6213
2011-07-12 13:49:00;25.6212
2011-07-12 13:49:10;25.6212
2011-07-12 13:49:20;25.6219
2011-07-12 13:49:30;25.623
2011-07-12 14:18:40;25.6218
2011-07-12 14:18:50;25.6191
2011-07-12 14:19:00;25.6094
2011-07-12 14:19:10;25.6104
2011-07-12 14:19:20;25.6126
2011-07-12 14:19:30;25.6104
2011-07-12 14:48:40;25.6353
2011-07-12 14:48:50;25.6355
2011-07-12 14:49:00;25.6354
2011-07-12 14:49:10;25.636
2011-07-12 14:49:20;25.636
2011-07-12 14:49:30;25.6356
2011-07-12 15:18:40;25.6977
2011-07-12 15:18:50;25.6974
2011-07-12 15:19:00;25.6971
2011-07-12 15:19:10;25.6974
2011-07-12 15:19:20;25.6971
2011-07-12 15:19:30;25.698
2011-07-12 15:48:40;25.725
2011-07-12 15:48:50;25.7243
2011-07-12 15:49:00;25.7253
2011-07-12 15:49:10;25.7262
2011-07-12 15:49:20;25.726
2011-07-12 15:49:30;25.726
2011-07-12 16:18:40;25.7238
2011-07-12 16:18:50;25.7246
2011-07-12 16:19:00;25.7239
2011-07-12 16:19:10;25.7218
2011-07-12 16:19:20;25.7223
2011-07-12 16:19:30;25.7213
2011-07-12 16:48:40;25.7346
2011-07-12 16:48:50;25.7339
2011-07-12 16:49:00;25.734
2011-07-12 16:49:10;25.7349
2011-07-12 16:49:20;25.7365
2011-07-12 16:49:30;25.7361
2011-07-12 17:18:40;25.7336
2011-07-12 17:18:50;25.7342
2011-07-12 17:19:00;25.7342
2011-07-12 17:19:10;25.733
2011-07-12 17:19:20;25.7337
2011-07-12 17:19:30;25.7346
2011-07-12 17:48:40;25.7262
2011-07-12 17:48:50;25.7271
2011-07-12 17:49:00;25.7279
2011-07-12 17:49:10;25.7274
2011-07-12 17:49:20;25.7272
2011-07-12 17:49:30;25.7267
2011-07-12 18:18:40;25.7035
2011-07-12 18:18:50;25.7022
2011-07-12 18:19:00;25.7025
2011-07-12 18:19:10;25.7027
2011-07-12 18:19:20;25.7018
2011-07-12 18:19:30;25.7032
2011-07-12 18:48:40;25.6722
2011-07-12 18:48:50;25.6715
2011-07-12 18:49:00;25.6713
2011-07-12 18:49:10;25.6721
2011-07-12 18:49:20;25.6716
2011-07-12 18:49:30;25.6719
2011-07-12 19:18:40;25.6197
2011-07-12 19:18:50;25.6203
2011-07-12 19:19:00;25.6194
2011-07-12 19:19:10;25.6194
2011-07-12 19:19:20;25.6192
2011-07-12 19:19:30;25.6194
2011-07-12 19:48:40;25.5945
2011-07-12 19:48:50;25.5943
2011-07-12 19:49:00;25.5947
2011-07-12 19:49:10;25.5947
2011-07-12 19:49:20;25.5945
2011-07-12 19:49:30;25.5946
2011-07-12 20:18:40;25.5554
2011-07-12 20:18:50;25.5555
2011-07-12 20:19:00;25.5558
2011-07-12 20:19:10;25.5556
2011-07-12 20:19:20;25.5554
2011-07-12 20:19:30;25.5558
2011-07-12 20:48:40;25.5505
2011-07-12 20:48:50;25.5494
2011-07-12 20:49:00;25.5506
2011-07-12 20:49:10;25.5505
2011-07-12 20:49:20;25.5504
2011-07-12 20:49:30;25.5505
2011-07-12 21:18:40;25.4881
2011-07-12 21:18:50;25.4878
2011-07-12 21:19:00;25.4881
2011-07-12 21:19:10;25.4879
2011-07-12 21:19:20;25.4882
2011-07-12 21:19:30;25.4876
2011-07-12 21:48:40;25.4561
2011-07-12 21:48:50;25.4561
2011-07-12 21:49:00;25.4555
2011-07-12 21:49:10;25.4561
2011-07-12 21:49:20;25.4553
2011-07-12 21:49:30;25.4555
2011-07-12 22:18:40;25.4469
2011-07-12 22:18:50;25.4473
2011-07-12 22:19:00;25.4478
2011-07-12 22:19:10;25.448
2011-07-12 22:19:20;25.4475
2011-07-12 22:19:30;25.4471
2011-07-12 22:48:40;25.4239
